Wavelength (nm),Sum(calc),H I (9.6e-5),He I (1.0e-1),He II (2.5e-7),N I (9.4e-2),N II (5.3e-3),N III (2.7e-11),O I (3.9e-1),O II (1.3e-2),O III (9.2e-13),Si I (4.3e-5),Si II (3.6e-4),Si III (2.9e-7),Ar I (3.8e-1),Ar II (1.9e-2),Ar III (1.9e-9),Mn I (3.3e-6),Mn II (9.6e-5),Fe I (4.4e-6),Fe II (9.5e-5),Fe III (2.2e-7),Cu I (8.6e-6),Cu II (9.1e-5),La I (6.8e-7),La II (8.3e-5),W I (4.7e-6),W II (9.5e-5),W III (2.7e-7)
198.0,1.036e+2,,,,,,,,1.002e-10,,,9.967e-3,5.277e-10,,,,,2.353e+0,,1.009e+2,1.406e-3,3.568e-5,4.908e-2,,,,3.142e-12,3.555e-1
198.2,2.227e+2,,,,,,,,4.250e-10,1.401e-38,,2.611e-2,1.186e-9,,,,,5.441e+0,,2.162e+2,3.351e-3,1.912e-4,1.841e-1,,,,3.149e-11,8.223e-1
198.4,4.424e+2,,,,,3.113e-19,,,1.671e-9,1.347e-37,,6.340e-2,2.470e-9,,,,,1.162e+1,,4.283e+2,7.427e-3,9.480e-4,6.405e-1,,,,2.923e-10,1.756e+0
198.6,8.132e+2,,,,,3.093e-18,,,6.094e-9,1.199e-36,,1.430e-1,4.774e-9,,,,,2.290e+1,,7.846e+2,1.532e-2,4.346e-3,2.068e+0,,,,2.512e-9,3.462e+0
198.8,1.385e+3,,,,,2.847e-17,,,2.060e-8,9.893e-36,,3.005e-1,8.576e-9,,,,,4.168e+1,,1.330e+3,2.942e-2,1.843e-2,6.198e+0,,,,2.000e-8,6.302e+0
199.0,2.189e+3,,,,,2.427e-16,,,6.462e-8,7.556e-35,,5.903e-1,1.435e-8,,,,,7.004e+1,,2.090e+3,5.262e-2,7.228e-2,1.725e+1,,,,1.474e-7,1.059e+1
199.2,3.221e+3,,,,,1.916e-15,,,1.880e-7,5.346e-34,,1.090e+0,2.243e-8,,,,,1.087e+2,,3.050e+3,8.773e-2,2.622e-1,4.464e+1,,,,1.006e-6,1.643e+1
199.4,4.435e+3,,,,,1.402e-14,,,5.077e-7,3.502e-33,,1.905e+0,3.284e-8,,,,,1.556e+2,,4.146e+3,1.364e-1,8.795e-1,1.074e+2,,,,6.363e-6,2.354e+1
199.6,5.755e+3,,,,,9.499e-14,,,1.273e-6,2.125e-32,3.726e-12,3.173e+0,4.520e-8,,,,,2.058e+2,,5.271e+3,1.979e-1,2.729e+0,2.409e+2,,,,3.726e-5,3.113e+1
199.8,7.118e+3,,,,,5.963e-13,,,2.962e-6,1.195e-31,3.732e-11,5.079e+0,5.867e-8,,,,,2.513e+2,,6.311e+3,2.680e-1,7.831e+0,5.042e+2,,,,2.020e-4,3.801e+1
200.0,8.522e+3,,,,,3.467e-12,,,6.403e-6,6.218e-31,3.466e-10,7.856e+0,7.203e-8,,,,,2.833e+2,,7.179e+3,3.393e-1,2.078e+1,9.877e+2,,,,1.015e-3,4.286e+1
200.2,1.007e+4,,,,,1.867e-11,,,1.286e-5,2.998e-30,2.984e-9,1.177e+1,8.381e-8,,,,,2.950e+2,,7.851e+3,4.019e-1,5.102e+1,1.817e+3,,,,4.720e-3,4.463e+1
200.4,1.198e+4,,,,,9.316e-11,,,2.402e-5,1.339e-29,2.383e-8,1.704e+1,9.250e-8,,,,,2.838e+2,,8.363e+3,4.461e-1,1.158e+2,3.153e+3,,,,2.034e-2,4.294e+1
200.6,1.454e+4,,,,,4.305e-10,,,4.172e-5,5.538e-29,1.764e-7,2.374e+1,9.680e-8,,,,,2.531e+2,,8.790e+3,4.649e-1,2.432e+2,5.190e+3,,,,8.118e-2,3.823e+1
200.8,1.809e+4,,,,,1.843e-9,,,6.746e-5,2.122e-28,1.211e-6,3.158e+1,9.587e-8,,,,,2.117e+2,,9.193e+3,4.564e-1,4.723e+2,8.152e+3,,,,3.003e-1,3.160e+1
201.0,2.297e+4,,,,,7.309e-9,,,1.016e-4,7.531e-28,7.708e-6,3.981e+1,8.961e-8,,,,,1.734e+2,,9.588e+3,4.237e-1,8.484e+2,1.230e+4,,,,1.029e+0,2.446e+1
201.2,2.952e+4,,,,,2.685e-8,,,1.428e-4,2.477e-27,4.549e-5,4.727e+1,7.881e-8,,,,,1.579e+2,,9.933e+3,3.745e-1,1.409e+3,1.795e+4,,,,3.270e+0,1.814e+1
201.4,3.810e+4,,,,,9.135e-8,,,1.873e-4,7.545e-27,2.490e-4,5.256e+1,6.499e-8,,,,,1.967e+2,,1.015e+4,3.183e-1,2.165e+3,2.552e+4,,,,9.637e+0,1.355e+1
201.6,4.922e+4,,,,,2.879e-7,,,2.300e-4,2.130e-26,1.263e-3,5.454e+1,5.013e-8,,,,,3.440e+2,,1.014e+4,2.640e-1,3.077e+3,3.556e+4,,,,2.635e+1,1.108e+1
201.8,6.365e+4,,,,,8.407e-7,,,2.647e-4,5.573e-26,5.944e-3,5.266e+1,3.611e-8,,,,,6.915e+2,,9.883e+3,2.183e-1,4.044e+3,4.890e+4,,,,6.691e+1,1.068e+1
202.0,8.260e+4,,,,,2.274e-6,,,2.863e-4,1.352e-25,2.593e-2,4.723e+1,2.440e-8,,,,,1.382e+3,,9.391e+3,1.852e-1,4.916e+3,6.669e+4,,,,1.579e+2,1.199e+1
202.2,1.078e+5,,,,,5.697e-6,,,2.916e-4,3.041e-25,1.049e-1,3.929e+1,1.590e-8,,,,,2.611e+3,,8.766e+3,1.657e-1,5.527e+3,9.045e+4,,,,3.470e+2,1.441e+1
202.4,1.411e+5,,,,,1.322e-5,,,2.803e-4,6.347e-25,3.935e-1,3.029e+1,1.124e-8,,,,,4.593e+3,,8.151e+3,1.595e-1,5.747e+3,1.218e+5,,,,7.110e+2,1.728e+1
202.6,1.842e+5,,,,,2.842e-5,,,2.547e-4,1.230e-24,1.369e+0,2.164e+1,1.137e-8,,,,,7.502e+3,,7.689e+3,1.650e-1,5.527e+3,1.621e+5,,,,1.362e+3,1.993e+1
202.8,2.373e+5,,,,,5.660e-5,,,2.192e-4,2.213e-24,4.414e+0,1.431e+1,1.853e-8,,,,,1.136e+4,,7.482e+3,1.805e-1,4.916e+3,2.111e+5,,,,2.445e+3,2.182e+1
203.0,2.983e+5,,,,,1.044e-4,,,1.787e-4,3.705e-24,1.320e+1,8.761e+0,3.719e-8,,,,,1.597e+4,,7.558e+3,2.038e-1,4.044e+3,2.665e+5,,,,4.130e+3,2.263e+1
203.2,3.621e+5,,,,,1.784e-4,,,1.378e-4,5.775e-24,3.660e+1,4.969e+0,7.497e-8,,,,,2.081e+4,,7.862e+3,2.324e-1,3.077e+3,3.237e+5,,,,6.586e+3,2.236e+1
203.4,4.215e+5,,,,,2.824e-4,,,1.005e-4,8.395e-24,9.410e+1,2.622e+0,1.425e-7,,,,,2.515e+4,,8.282e+3,2.634e-1,2.165e+3,3.758e+5,,,,9.955e+3,2.130e+1
203.6,4.688e+5,,,,,4.140e-4,,,6.914e-5,1.141e-23,2.243e+2,1.324e+0,2.521e-7,,,,,2.821e+4,,8.686e+3,2.951e-1,1.409e+3,4.159e+5,,,,1.431e+4,1.993e+1
203.8,4.978e+5,,,,,5.623e-4,,,4.475e-5,1.451e-23,4.959e+2,7.517e-1,4.135e-7,,,,,2.934e+4,,8.960e+3,3.288e-1,8.484e+2,4.385e+5,,,,1.960e+4,1.875e+1
204.0,5.059e+5,,,,,7.075e-4,,,2.719e-5,1.735e-23,1.016e+3,7.735e-1,6.286e-7,,,,,2.832e+4,,9.035e+3,3.723e-1,4.723e+2,4.415e+5,,,,2.560e+4,1.804e+1
204.2,4.946e+5,,,,,8.245e-4,,,1.546e-5,1.953e-23,1.932e+3,1.596e+0,8.855e-7,,,,,2.536e+4,,8.905e+3,4.434e-1,2.432e+2,4.263e+5,,,,3.186e+4,1.779e+1
204.4,4.684e+5,,,,,8.903e-4,1.996e-34,,8.213e-6,2.078e-23,3.404e+3,4.071e+0,1.156e-6,,,,,2.108e+4,,8.610e+3,5.735e-1,1.158e+2,3.975e+5,,,,3.769e+4,1.772e+1
204.6,4.334e+5,,,,,8.907e-4,1.824e-33,,4.067e-6,2.094e-23,5.562e+3,1.035e+1,1.398e-6,,,,,1.625e+4,,8.213e+3,8.091e-1,5.102e+1,3.611e+5,,,,4.224e+4,1.742e+1
204.8,3.951e+5,,,,,8.264e-4,1.551e-32,,1.875e-6,2.005e-23,8.427e+3,2.512e+1,1.568e-6,,,,,1.164e+4,,7.776e+3,1.209e+0,2.078e+1,3.225e+5,,,,4.470e+4,1.652e+1
205.0,3.568e+5,,,,,7.130e-4,1.229e-31,,8.034e-7,1.830e-23,1.184e+4,5.765e+1,1.630e-6,,,,,7.737e+3,,7.341e+3,1.837e+0,7.831e+0,2.853e+5,,,,4.454e+4,1.490e+1
205.2,3.198e+5,,,,,5.771e-4,9.064e-31,,3.197e-7,1.598e-23,1.542e+4,1.245e+2,1.570e-6,,,,,4.786e+3,,6.932e+3,2.742e+0,2.729e+0,2.508e+5,,,,4.171e+4,1.269e+1
205.4,2.836e+5,,,,,4.505e-4,6.226e-30,,1.180e-7,1.345e-23,1.863e+4,2.519e+2,1.405e-6,,,,,2.777e+3,,6.562e+3,3.943e+0,8.795e-1,2.185e+5,,,,3.684e+4,1.026e+1
205.6,2.474e+5,,,,,3.661e-4,3.982e-29,,4.049e-8,1.102e-23,2.086e+4,4.764e+2,1.170e-6,,,,,1.558e+3,,6.240e+3,5.410e+0,2.622e-1,1.871e+5,,,,3.112e+4,8.120e+0
205.8,2.113e+5,,,,,3.571e-4,2.372e-28,,1.313e-8,8.947e-24,2.167e+4,8.406e+2,9.128e-7,,,,,9.360e+2,,5.977e+3,7.052e+0,7.228e-2,1.556e+5,,,,2.621e+4,6.832e+0
206.0,1.771e+5,,,,,4.593e-4,1.316e-27,,4.845e-9,7.343e-24,2.086e+4,1.382e+3,6.781e-7,,,,,7.479e+2,,5.768e+3,8.736e+0,1.843e-2,1.243e+5,,,,2.400e+4,6.953e+0
206.2,1.483e+5,,,,,7.124e-4,6.800e-27,,4.500e-9,6.191e-24,1.863e+4,2.114e+3,4.968e-7,,,,,8.845e+2,,5.592e+3,1.031e+1,4.346e-3,9.451e+4,,,,2.652e+4,9.035e+0
206.4,1.287e+5,,,,,1.156e-3,3.273e-26,,1.069e-8,5.371e-24,1.542e+4,3.007e+3,3.822e-7,,,,,1.288e+3,,5.408e+3,1.163e+1,9.480e-4,6.790e+4,,,,3.568e+4,1.359e+1
206.6,1.219e+5,,,,,1.820e-3,1.467e-25,,2.919e-8,4.725e-24,1.184e+4,3.976e+3,3.311e-7,,,,,1.929e+3,,5.173e+3,1.264e+1,1.912e-4,4.595e+4,,,,5.300e+4,2.098e+1
206.8,1.294e+5,,,,,2.703e-3,6.124e-25,,7.574e-8,4.116e-24,8.427e+3,4.885e+3,3.286e-7,,,,,2.779e+3,6.276e-14,4.866e+3,1.332e+1,3.568e-5,2.933e+4,,,,7.908e+4,3.124e+1
207.0,1.502e+5,,,,,3.762e-3,2.382e-24,,1.834e-7,3.471e-24,5.562e+3,5.576e+3,3.536e-7,,,,,3.791e+3,5.765e-13,4.498e+3,1.372e+1,6.158e-6,1.783e+4,,,,1.129e+5,4.392e+1
207.2,1.804e+5,,,,,4.906e-3,8.628e-24,,4.137e-7,2.786e-24,3.404e+3,5.912e+3,3.846e-7,,,,,4.896e+3,4.935e-12,4.118e+3,1.389e+1,9.828e-7,1.060e+4,,,,1.514e+5,5.801e+1
207.4,2.137e+5,,,,,6.019e-3,2.912e-23,,8.702e-7,2.105e-24,1.932e+3,5.820e+3,4.036e-7,,,,,6.008e+3,3.938e-11,3.787e+3,1.385e+1,1.451e-7,6.530e+3,,,,1.895e+5,7.218e+1
207.6,2.430e+5,,,,,6.997e-3,9.154e-23,,1.709e-6,1.488e-24,1.016e+3,5.322e+3,3.994e-7,,,,,7.042e+3,2.928e-10,3.559e+3,1.357e+1,1.981e-8,4.561e+3,,,,2.214e+5,8.520e+1
207.8,2.621e+5,,,,,7.804e-3,2.681e-22,,3.136e-6,9.801e-25,4.959e+2,4.518e+3,3.693e-7,,,,,7.926e+3,2.029e-9,3.460e+3,1.298e+1,2.501e-9,3.865e+3,,,,2.417e+5,9.645e+1
208.0,2.677e+5,,,,,8.498e-3,7.314e-22,,5.385e-6,6.004e-25,2.243e+2,3.562e+3,3.178e-7,,,,,8.618e+3,1.311e-8,3.473e+3,1.202e+1,2.921e-10,3.902e+3,,,,2.478e+5,1.061e+2
208.2,2.604e+5,,,,,9.233e-3,1.859e-21,,8.668e-6,3.417e-25,9.414e+1,2.608e+3,2.541e-7,,,,,9.104e+3,7.893e-8,3.551e+3,1.071e+1,3.155e-11,4.402e+3,,,,2.405e+5,1.150e+2
208.4,2.441e+5,,,,,1.020e-2,4.404e-21,,1.311e-5,1.806e-25,3.678e+1,1.773e+3,1.887e-7,,,,,9.394e+3,4.429e-7,3.625e+3,9.136e+0,3.151e-12,5.335e+3,,,,2.238e+5,1.240e+2
208.6,2.248e+5,,,,,1.153e-2,9.718e-21,,1.866e-5,8.857e-26,1.393e+1,1.119e+3,1.302e-7,,,,,9.526e+3,2.316e-6,3.631e+3,7.461e+0,3.528e-12,6.898e+3,,,,2.034e+5,1.332e+2
208.8,2.082e+5,,,,,1.322e-2,1.998e-20,,2.508e-5,4.032e-26,7.105e+0,6.558e+2,8.333e-8,,,,,9.546e+3,1.129e-5,3.525e+3,5.859e+0,3.904e-12,9.516e+3,,,,1.848e+5,1.415e+2
209.0,1.982e+5,,,,,1.507e-2,3.830e-20,,3.187e-5,1.703e-26,1.065e+1,3.568e+2,4.953e-8,,,,,9.501e+3,5.129e-5,3.299e+3,4.470e+0,4.280e-12,1.384e+4,,,,1.711e+5,1.467e+2
209.2,1.961e+5,,,,,1.674e-2,6.841e-20,,3.839e-5,6.672e-27,3.023e+1,1.803e+2,2.733e-8,,,,,9.417e+3,2.172e-4,2.982e+3,3.364e+0,4.656e-12,2.068e+4,,,,1.627e+5,1.466e+2
209.4,2.010e+5,,,,,1.781e-2,1.139e-19,,4.387e-5,2.426e-27,8.943e+1,8.458e+1,1.400e-8,,,,,9.296e+3,8.571e-4,2.631e+3,2.545e+0,5.032e-12,3.089e+4,,,,1.578e+5,1.397e+2
209.6,2.107e+5,,,,,1.794e-2,1.770e-19,,4.762e-5,8.184e-28,2.492e+2,3.684e+1,6.659e-9,,,,,9.116e+3,3.152e-3,2.318e+3,1.963e+0,5.409e-12,4.517e+4,,,,1.537e+5,1.264e+2
209.8,2.232e+5,,,,,1.699e-2,2.565e-19,,4.906e-5,2.562e-28,6.473e+2,1.490e+1,2.940e-9,,,,,8.856e+3,1.081e-2,2.106e+3,1.553e+0,5.785e-12,6.381e+4,,,,1.476e+5,1.087e+2
210.0,2.371e+5,,,,,1.507e-2,3.473e-19,,4.795e-5,7.439e-29,1.567e+3,5.595e+0,1.205e-9,,,,,8.520e+3,3.453e-2,2.034e+3,1.251e+0,6.161e-12,8.650e+4,,,,1.384e+5,8.965e+1
210.2,2.522e+5,,,,,1.249e-2,4.398e-19,,4.440e-5,2.004e-29,3.534e+3,1.951e+0,4.587e-10,,,,,8.153e+3,1.028e-1,2.102e+3,1.014e+0,5.475e-11,1.122e+5,,,,1.261e+5,7.251e+1
210.4,2.690e+5,,,,,9.663e-3,5.219e-19,,3.895e-5,5.010e-30,7.423e+3,6.315e-1,1.620e-10,,,,,7.834e+3,2.853e-1,2.276e+3,8.169e-1,4.544e-10,1.396e+5,,,,1.118e+5,5.958e+1
210.6,2.888e+5,,,,,6.977e-3,5.819e-19,,3.249e-5,1.162e-30,1.453e+4,1.898e-1,5.315e-11,,,,,7.642e+3,7.381e-1,2.497e+3,6.482e-1,3.522e-9,1.669e+5,,,,9.720e+4,5.168e+1
210.8,3.136e+5,,,,,4.712e-3,6.124e-19,,2.619e-5,2.520e-31,2.649e+4,5.297e-2,1.618e-11,,,,,7.621e+3,1.779e+0,2.694e+3,5.053e-1,2.550e-8,1.929e+5,,,,8.380e+4,4.818e+1
211.0,3.459e+5,,,,,3.005e-3,6.116e-19,,2.135e-5,6.329e-32,4.499e+4,1.372e-2,4.575e-12,,,,,7.748e+3,3.998e+0,2.808e+3,3.874e-1,1.725e-7,2.176e+5,,,,7.273e+4,4.742e+1
211.2,3.883e+5,,,,,1.864e-3,5.842e-19,,1.939e-5,9.366e-32,7.119e+4,3.301e-3,1.201e-12,,,,,7.937e+3,8.374e+0,2.805e+3,2.933e-1,1.089e-6,2.419e+5,,,,6.443e+4,4.737e+1
211.4,4.428e+5,,,,,1.218e-3,5.383e-19,,2.183e-5,4.994e-31,1.049e+5,7.374e-4,2.926e-13,,,,,8.066e+3,1.634e+1,2.682e+3,2.202e-1,6.427e-6,2.684e+5,,,,5.864e+4,4.631e+1
211.6,5.097e+5,,,,,9.674e-4,4.830e-19,,3.021e-5,2.742e-30,1.441e+5,1.529e-4,6.618e-14,,,,,8.018e+3,2.973e+1,2.465e+3,1.649e-1,3.541e-5,3.005e+5,,,,5.454e+4,4.325e+1
211.8,5.873e+5,,,,,1.012e-3,4.250e-19,,4.598e-5,1.410e-29,1.844e+5,2.944e-5,1.390e-14,,,,,7.728e+3,5.041e+1,2.198e+3,1.238e-1,1.823e-4,3.419e+5,,,,5.102e+4,3.809e+1
212.0,6.720e+5,,,,,1.266e-3,3.687e-19,,6.995e-5,6.777e-29,2.197e+5,5.263e-6,2.752e-15,,,,,7.199e+3,7.967e+1,1.930e+3,9.393e-2,8.762e-4,3.960e+5,,,,4.709e+4,3.142e+1
212.2,7.598e+5,,,,,1.646e-3,3.161e-19,,1.017e-4,3.042e-28,2.439e+5,8.736e-7,7.193e-16,,,,,6.499e+3,1.173e+2,1.699e+3,7.281e-2,3.934e-3,4.654e+5,,,,4.212e+4,2.420e+1
212.4,8.467e+5,,,,,2.072e-3,2.697e-19,,1.390e-4,1.275e-27,2.523e+5,1.346e-7,1.242e-15,,,,,5.728e+3,1.611e+2,1.530e+3,5.873e-2,1.650e-2,5.510e+5,,,,3.602e+4,1.738e+1
212.6,9.293e+5,,,,,2.459e-3,2.338e-19,,1.777e-4,4.992e-27,2.431e+5,1.926e-8,5.516e-15,,,,,4.981e+3,2.061e+2,1.425e+3,5.058e-2,6.462e-2,6.504e+5,,,,2.918e+4,1.162e+1
212.8,1.004e+6,,,,,2.729e-3,2.160e-19,,2.118e-4,1.826e-26,2.182e+5,2.558e-9,2.446e-14,,,,,4.320e+3,2.458e+2,1.375e+3,4.759e-2,2.364e-1,7.573e+5,,,,2.226e+4,7.242e+0
213.0,1.064e+6,,,,,2.826e-3,2.268e-19,,2.353e-4,6.236e-26,1.825e+5,3.155e-10,1.018e-13,,,,,3.758e+3,2.732e+2,1.363e+3,4.908e-2,8.079e-1,8.605e+5,,,,1.594e+4,4.202e+0
213.2,1.103e+6,,,,,2.729e-3,2.784e-19,,2.437e-4,1.990e-25,1.421e+5,3.612e-11,3.974e-13,,,,,3.274e+3,2.831e+2,1.376e+3,5.426e-2,2.578e+0,9.450e+5,,,,1.069e+4,2.272e+0
213.4,1.110e+6,,,,,2.457e-3,3.814e-19,,2.353e-4,5.930e-25,1.031e+5,3.839e-12,1.454e-12,,,,,2.829e+3,2.739e+2,1.409e+3,6.207e-2,7.687e+0,9.953e+5,,,,6.710e+3,1.149e+0
213.6,1.078e+6,,,,,2.065e-3,5.413e-19,,2.117e-4,1.650e-24,6.973e+4,3.520e-12,4.991e-12,,,,,2.390e+3,2.480e+2,1.468e+3,7.120e-2,2.141e+1,1.000e+6,,,,3.936e+3,5.544e-1
213.8,1.005e+6,,,,,1.624e-3,7.539e-19,,1.775e-4,4.291e-24,4.391e+4,3.201e-12,1.608e-11,,,,,1.949e+3,2.125e+2,1.569e+3,8.019e-2,5.568e+1,9.556e+5,,,,2.159e+3,2.834e-1
214.0,8.986e+5,,,,,1.205e-3,1.002e-18,,1.388e-4,1.042e-23,2.576e+4,2.881e-12,4.867e-11,,,,,1.516e+3,1.778e+2,1.727e+3,8.759e-2,1.353e+2,8.681e+5,,,,1.108e+3,2.130e-1
214.2,7.696e+5,,,,,8.612e-4,1.255e-18,,1.011e-4,2.363e-23,1.408e+4,2.562e-12,1.385e-10,,,,,1.116e+3,1.578e+2,1.957e+3,9.219e-2,3.071e+2,7.515e+5,,,,5.382e+2,2.958e-1
214.4,6.341e+5,,,,,6.224e-4,1.473e-18,,6.863e-5,5.007e-23,7.168e+3,2.242e-12,3.706e-10,,,,,7.730e+2,1.713e+2,2.261e+3,9.321e-2,6.514e+2,6.228e+5,,,,2.604e+2,5.455e-1
214.6,5.059e+5,,,,,4.972e-4,1.619e-18,,4.343e-5,9.907e-23,3.400e+3,1.923e-12,9.338e-10,,,,,5.021e+2,2.444e+2,2.632e+3,9.041e-2,1.291e+3,4.977e+5,,,,1.553e+2,1.024e+0
214.8,3.944e+5,,,,,4.769e-4,1.663e-18,,2.561e-5,1.831e-22,1.502e+3,1.604e-12,2.218e-9,,,,,3.051e+2,4.132e+2,3.060e+3,8.414e-2,2.393e+3,3.866e+5,,,,1.627e+2,1.825e+0
215.0,3.037e+5,,,,,5.417e-4,1.597e-18,,1.408e-5,3.161e-22,6.183e+2,1.284e-12,4.971e-9,,,,,1.732e+2,7.245e+2,3.532e+3,7.524e-2,4.148e+3,2.942e+5,,,,2.684e+2,3.046e+0
215.2,2.332e+5,,,,,6.641e-4,1.432e-18,,7.231e-6,5.096e-22,2.371e+2,9.649e-13,1.052e-8,,,,,9.180e+1,1.230e+3,4.036e+3,6.488e-2,6.733e+3,2.204e+5,,,,4.923e+2,4.749e+0
215.4,1.806e+5,,,,,8.115e-4,1.201e-18,,3.497e-6,7.675e-22,8.469e+1,6.455e-13,2.105e-8,,,,,4.538e+1,1.973e+3,4.553e+3,5.437e-2,1.025e+4,1.628e+5,,,,8.766e+2,6.916e+0
215.6,1.428e+5,,,,,9.497e-4,9.402e-19,,1.672e-6,1.080e-21,2.818e+1,3.261e-13,3.987e-8,,,,,2.092e+1,2.965e+3,5.060e+3,4.498e-2,1.466e+4,1.186e+5,,,,1.473e+3,9.406e+0
215.8,1.178e+5,,,,,1.047e-3,6.878e-19,,9.709e-7,1.419e-21,8.735e+0,6.766e-15,7.150e-8,,,,,8.996e+0,4.167e+3,5.518e+3,3.782e-2,1.978e+4,8.599e+4,,,,2.329e+3,1.195e+1
216.0,1.042e+5,,,,,1.082e-3,4.701e-19,,1.002e-6,1.741e-21,2.523e+0,5.708e-14,1.215e-7,,,,,3.605e+0,5.473e+3,5.886e+3,3.376e-2,2.532e+4,6.402e+4,,,,3.469e+3,1.417e+1
216.2,1.012e+5,,,,,1.045e-3,3.001e-19,,1.684e-6,1.995e-21,6.794e-1,4.515e-13,1.958e-7,,,,,1.347e+0,6.716e+3,6.125e+3,3.333e-2,3.097e+4,5.253e+4,,,,4.887e+3,1.571e+1
216.4,1.087e+5,,,,,9.426e-4,1.790e-19,,3.186e-6,2.136e-21,1.738e-1,3.347e-12,2.993e-7,,,,,4.692e-1,7.699e+3,6.215e+3,3.660e-2,3.658e+4,5.168e+4,,,,6.546e+3,1.625e+1
216.6,1.266e+5,,,,,7.942e-4,9.973e-20,,5.863e-6,2.136e-21,5.528e-2,2.327e-11,4.339e-7,,,,,1.523e-1,8.247e+3,6.158e+3,4.305e-2,4.218e+4,6.162e+4,,,,8.405e+3,1.571e+1
216.8,1.548e+5,,,,,6.252e-4,5.190e-20,,1.019e-5,1.995e-21,7.005e-2,1.516e-10,5.964e-7,,,,,4.610e-2,8.261e+3,5.975e+3,5.153e-2,4.802e+4,8.213e+4,,,,1.044e+4,1.417e+1
