Wavelength (nm),Sum(calc),H I (9.6e-2),He I (1.0e-5),He II (2.5e-11),N I (4.7e-1),N II (2.7e-2),N III (1.4e-10),O I (3.9e-1),O II (1.3e-2),O III (9.2e-13),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-6),Ar II (4.7e-7),Ar III (4.7e-14),Mn I (3.3e-7),Mn II (9.6e-6),Fe I (4.4e-7),Fe II (9.5e-6),Fe III (2.2e-8),Cu I (8.6e-7),Cu II (9.1e-6),La I (6.8e-8),La II (8.3e-6),W I (4.7e-7),W II (9.5e-6),W III (2.7e-8)
201.8,6.361e+3,,,,,4.246e-6,,,2.647e-4,5.573e-26,1.486e-4,1.317e+0,9.027e-10,,,,,6.915e+1,,9.883e+2,2.183e-2,4.044e+2,4.890e+3,,,,6.691e+0,1.068e+0
202.0,8.256e+3,,,,,1.148e-5,,,2.863e-4,1.352e-25,6.483e-4,1.181e+0,6.099e-10,,,,,1.382e+2,,9.391e+2,1.852e-2,4.916e+2,6.669e+3,,,,1.579e+1,1.199e+0
202.2,1.077e+4,,,,,2.877e-5,,,2.916e-4,3.041e-25,2.623e-3,9.822e-1,3.975e-10,,,,,2.611e+2,,8.766e+2,1.657e-2,5.527e+2,9.045e+3,,,,3.470e+1,1.441e+0
202.4,1.411e+4,,,,,6.677e-5,,,2.803e-4,6.347e-25,9.838e-3,7.573e-1,2.809e-10,,,,,4.593e+2,,8.151e+2,1.595e-2,5.747e+2,1.218e+4,,,,7.110e+1,1.728e+0
202.6,1.842e+4,,,,,1.435e-4,,,2.547e-4,1.230e-24,3.422e-2,5.409e-1,2.843e-10,,,,,7.502e+2,,7.689e+2,1.650e-2,5.527e+2,1.621e+4,,,,1.362e+2,1.993e+0
202.8,2.373e+4,,,,,2.859e-4,,,2.192e-4,2.213e-24,1.103e-1,3.577e-1,4.632e-10,,,,,1.136e+3,,7.482e+2,1.805e-2,4.916e+2,2.111e+4,,,,2.445e+2,2.182e+0
203.0,2.983e+4,,,,,5.273e-4,,,1.787e-4,3.705e-24,3.300e-1,2.190e-1,9.298e-10,,,,,1.597e+3,,7.558e+2,2.038e-2,4.044e+2,2.665e+4,,,,4.130e+2,2.263e+0
203.2,3.621e+4,,,,,9.010e-4,,,1.378e-4,5.775e-24,9.150e-1,1.242e-1,1.874e-9,,,,,2.081e+3,,7.862e+2,2.324e-2,3.077e+2,3.237e+4,,,,6.586e+2,2.236e+0
203.4,4.214e+4,,,,,1.426e-3,,,1.005e-4,8.395e-24,2.352e+0,6.555e-2,3.564e-9,,,,,2.515e+3,,8.282e+2,2.634e-2,2.165e+2,3.758e+4,,,,9.955e+2,2.130e+0
203.6,4.686e+4,,,,,2.091e-3,,,6.914e-5,1.141e-23,5.608e+0,3.309e-2,6.302e-9,,,,,2.821e+3,,8.686e+2,2.951e-2,1.409e+2,4.159e+4,,,,1.431e+3,1.993e+0
203.8,4.974e+4,,,,,2.840e-3,,,4.475e-5,1.451e-23,1.240e+1,1.879e-2,1.034e-8,,,,,2.934e+3,,8.960e+2,3.288e-2,8.484e+1,4.385e+4,,,,1.960e+3,1.875e+0
204.0,5.052e+4,,,,,3.573e-3,,,2.719e-5,1.735e-23,2.541e+1,1.934e-2,1.571e-8,,,,,2.832e+3,,9.035e+2,3.723e-2,4.723e+1,4.415e+4,,,,2.560e+3,1.804e+0
204.2,4.932e+4,,,,,4.164e-3,,,1.546e-5,1.953e-23,4.829e+1,3.990e-2,2.214e-8,,,,,2.536e+3,,8.905e+2,4.434e-2,2.432e+1,4.263e+4,,,,3.186e+3,1.779e+0
204.5,4.484e+4,,,,,4.540e-3,3.075e-33,,5.831e-6,2.099e-23,1.098e+2,1.630e-1,3.209e-8,,,,,1.868e+3,,8.420e+2,6.746e-2,7.763e+0,3.799e+4,,,,4.018e+3,1.763e+0
204.7,4.092e+4,,,,,4.374e-3,2.711e-32,,2.787e-6,2.062e-23,1.728e+2,4.057e-1,3.737e-8,,,,,1.388e+3,,7.996e+2,9.846e-2,3.288e+0,3.418e+4,,,,4.378e+3,1.706e+0
204.9,3.682e+4,,,,,3.911e-3,2.225e-31,,1.239e-6,1.927e-23,2.521e+2,9.585e-1,4.034e-8,,,,,9.576e+2,,7.556e+2,1.491e-1,1.288e+0,3.036e+4,,,,4.497e+3,1.580e+0
205.1,3.279e+4,,,,,3.262e-3,1.701e-30,,5.115e-7,1.719e-23,3.410e+2,2.135e+0,4.037e-8,,,,,6.139e+2,,7.133e+2,2.252e-1,4.668e-1,2.677e+4,,,,4.343e+3,1.385e+0
205.3,2.887e+4,,,,,2.579e-3,1.211e-29,,1.961e-7,1.472e-23,4.278e+2,4.463e+0,3.748e-8,,,,,3.671e+2,,6.742e+2,3.306e-1,1.564e-1,2.345e+4,,,,3.947e+3,1.147e+0
205.5,2.503e+4,,,,,2.025e-3,8.024e-29,,6.975e-8,1.220e-23,4.975e+2,8.734e+0,3.233e-8,,,,,2.080e+2,,6.394e+2,4.648e-1,4.849e-2,2.028e+4,,,,3.399e+3,9.117e-1
205.7,2.126e+4,,,,,1.768e-3,4.953e-28,,2.314e-8,9.929e-24,5.366e+2,1.596e+1,2.603e-8,,,,,1.183e+2,,6.101e+2,6.217e-1,1.390e-2,1.714e+4,,,,2.845e+3,7.335e-1
205.9,1.768e+4,,,,,1.979e-3,2.847e-27,,7.601e-9,8.084e-24,5.366e+2,2.719e+1,1.976e-8,,,,,7.960e+1,,5.867e+2,7.899e-1,3.686e-3,1.399e+4,,,,2.464e+3,6.682e-1
206.1,1.456e+4,,,,,2.851e-3,1.524e-26,,3.937e-9,6.716e-24,4.975e+2,4.311e+1,1.449e-8,,,,,7.802e+1,,5.679e+2,9.545e-1,9.038e-4,1.091e+4,,,,2.455e+3,7.715e-1
206.3,1.224e+4,,,,,4.587e-3,7.601e-26,,6.594e-9,5.749e-24,4.278e+2,6.361e+1,1.078e-8,,,,,1.055e+2,,5.504e+2,1.101e+0,2.050e-4,8.070e+3,,,,3.016e+3,1.098e+0
206.5,1.107e+4,,,,,7.372e-3,3.530e-25,,1.771e-8,5.036e-24,3.410e+2,8.724e+1,8.735e-9,,,,,1.580e+2,,5.299e+2,1.218e+0,4.300e-5,5.628e+3,,,,4.325e+3,1.692e+0
206.7,1.130e+4,,,,,1.129e-2,1.527e-24,,4.741e-8,4.422e-24,2.521e+2,1.112e+2,8.125e-9,,,,,2.330e+2,,5.029e+2,1.302e+0,8.342e-6,3.696e+3,,,,6.497e+3,2.577e+0
206.9,1.292e+4,,,,,1.624e-2,6.154e-24,,1.189e-7,3.800e-24,1.728e+2,1.317e+2,8.476e-9,,,,,3.268e+2,1.919e-14,4.687e+2,1.355e+0,1.497e-6,2.298e+3,,,,9.517e+3,3.733e+0
207.1,1.568e+4,,,,,2.187e-2,2.310e-23,,2.778e-7,3.131e-24,1.098e+2,1.449e+2,9.241e-9,,,,,4.337e+2,1.702e-13,4.306e+2,1.383e+0,2.484e-7,1.375e+3,,,,1.318e+4,5.087e+0
207.3,1.907e+4,,,,,2.764e-2,8.076e-23,,6.052e-7,2.441e-24,6.471e+1,1.480e+2,9.912e-9,,,,,5.457e+2,1.406e-12,3.942e+2,1.390e+0,3.813e-8,8.239e+2,,,,1.709e+4,6.517e+0
207.5,2.240e+4,,,,,3.297e-2,2.631e-22,,1.230e-6,1.785e-24,3.536e+1,1.404e+2,1.012e-8,,,,,6.540e+2,1.083e-11,3.658e+2,1.374e+0,5.413e-9,5.341e+2,,,,2.066e+4,7.889e+0
207.7,2.498e+4,,,,,3.748e-2,7.982e-22,,2.334e-6,1.218e-24,1.792e+1,1.237e+2,9.687e-9,,,,,7.506e+2,7.777e-11,3.493e+2,1.332e+0,7.107e-10,4.094e+2,,,,2.332e+4,9.106e+0
207.9,2.634e+4,,,,,4.120e-2,2.256e-21,,4.143e-6,7.742e-25,8.417e+0,1.012e+2,8.643e-9,,,,,8.298e+2,5.204e-10,3.455e+2,1.254e+0,8.630e-11,3.815e+2,,,,2.466e+4,1.014e+1
208.1,2.631e+4,,,,,4.469e-2,5.942e-21,,6.886e-6,4.572e-25,3.667e+0,7.691e+1,7.171e-9,,,,,8.887e+2,3.245e-9,3.508e+2,1.140e+0,9.693e-12,4.101e+2,,,,2.456e+4,1.106e+1
208.3,2.513e+4,,,,,4.887e-2,1.458e-20,,1.074e-5,2.507e-25,1.483e+0,5.426e+1,5.526e-9,,,,,9.272e+2,1.886e-8,3.592e+2,9.946e-1,1.007e-12,4.808e+2,,,,2.330e+4,1.195e+1
208.5,2.333e+4,,,,,5.461e-2,3.333e-20,,1.576e-5,1.277e-25,5.639e-1,3.554e+1,3.955e-9,,,,,9.477e+2,1.022e-7,3.640e+2,8.300e-1,9.609e-13,6.017e+2,,,,2.137e+4,1.287e+1
208.7,2.152e+4,,,,,6.230e-2,7.100e-20,,2.179e-5,6.032e-26,2.279e-1,2.161e+1,2.628e-9,,,,,9.547e+2,5.159e-7,3.594e+2,6.641e-1,9.149e-13,8.039e+2,,,,1.936e+4,1.376e+1
208.9,2.019e+4,,,,,7.144e-2,1.409e-19,,2.847e-5,2.645e-26,1.881e-1,1.221e+1,1.621e-9,,,,,9.529e+2,2.428e-6,3.427e+2,5.132e-1,8.689e-13,1.141e+3,,,,1.772e+4,1.446e+1
209.1,1.960e+4,,,,,8.059e-2,2.608e-19,,3.521e-5,1.076e-26,4.383e-1,6.400e+0,9.284e-10,,,,,9.463e+2,1.065e-5,3.149e+2,3.880e-1,8.230e-13,1.689e+3,,,,1.663e+4,1.474e+1
209.3,1.977e+4,,,,,8.774e-2,4.498e-19,,4.131e-5,4.061e-27,1.307e+0,3.116e+0,4.936e-10,,,,,9.362e+2,4.352e-5,2.806e+2,2.921e-1,7.770e-13,2.531e+3,,,,1.600e+4,1.440e+1
209.5,2.052e+4,,,,,9.092e-2,7.234e-19,,4.600e-5,1.422e-27,3.764e+0,1.409e+0,2.436e-10,,,,,9.215e+2,1.658e-4,2.466e+2,2.228e-1,7.310e-13,3.749e+3,,,,1.558e+4,1.338e+1
209.8,2.227e+4,,,,,8.580e-2,1.296e-18,,4.906e-5,2.562e-28,1.618e+1,3.725e-1,7.350e-11,,,,,8.856e+2,1.081e-3,2.106e+2,1.553e-1,6.621e-13,6.381e+3,,,,1.476e+4,1.087e+1
210.0,2.359e+4,,,,,7.611e-2,1.754e-18,,4.795e-5,7.439e-29,3.917e+1,1.399e-1,3.013e-11,,,,,8.520e+2,3.453e-3,2.034e+2,1.251e-1,6.161e-13,8.650e+3,,,,1.384e+4,8.965e+0
210.2,2.495e+4,,,,,6.309e-2,2.221e-18,,4.440e-5,2.004e-29,8.834e+1,4.877e-2,1.147e-11,,,,,8.153e+2,1.028e-2,2.102e+2,1.014e-1,5.475e-12,1.122e+4,,,,1.261e+4,7.251e+0
210.4,2.634e+4,,,,,4.880e-2,2.636e-18,,3.895e-5,5.010e-30,1.856e+2,1.579e-2,4.051e-12,,,,,7.834e+2,2.853e-2,2.276e+2,8.169e-2,4.544e-11,1.396e+4,,,,1.118e+4,5.958e+0
210.6,2.779e+4,,,,,3.524e-2,2.939e-18,,3.249e-5,1.162e-30,3.632e+2,4.745e-3,1.329e-12,,,,,7.642e+2,7.381e-2,2.497e+2,6.482e-2,3.522e-10,1.669e+4,,,,9.720e+3,5.168e+0
210.8,2.937e+4,,,,,2.380e-2,3.093e-18,,2.619e-5,2.520e-31,6.622e+2,1.324e-3,4.046e-13,,,,,7.621e+2,1.779e-1,2.694e+2,5.053e-2,2.550e-9,1.929e+4,,,,8.380e+3,4.818e+0
211.0,3.122e+4,,,,,1.518e-2,3.089e-18,,2.135e-5,6.329e-32,1.125e+3,3.431e-4,1.144e-13,,,,,7.748e+2,3.998e-1,2.808e+2,3.874e-2,1.725e-8,2.176e+4,,,,7.273e+3,4.742e+0
211.2,3.350e+4,,,,,9.413e-3,2.951e-18,,1.939e-5,9.366e-32,1.780e+3,8.254e-5,3.002e-14,,,,,7.937e+2,8.374e-1,2.805e+2,2.933e-2,1.089e-7,2.419e+4,,,,6.443e+3,4.737e+0
211.4,3.641e+4,,,,,6.152e-3,2.719e-18,,2.183e-5,4.994e-31,2.623e+3,1.843e-5,7.314e-15,,,,,8.066e+2,1.634e+0,2.682e+2,2.202e-2,6.427e-7,2.684e+4,,,,5.864e+3,4.631e+0
211.6,4.016e+4,,,,,4.886e-3,2.439e-18,,3.021e-5,2.742e-30,3.603e+3,3.823e-6,1.654e-15,,,,,8.018e+2,2.973e+0,2.465e+2,1.649e-2,3.541e-6,3.005e+4,,,,5.454e+3,4.325e+0
211.8,4.490e+4,,,,,5.114e-3,2.147e-18,,4.598e-5,1.410e-29,4.609e+3,7.361e-7,3.476e-16,,,,,7.728e+2,5.041e+0,2.198e+2,1.238e-2,1.823e-5,3.419e+4,,,,5.102e+3,3.809e+0
212.0,5.073e+4,,,,,6.392e-3,1.862e-18,,6.995e-5,6.777e-29,5.493e+3,1.316e-7,6.879e-17,,,,,7.199e+2,7.967e+0,1.930e+2,9.393e-3,8.762e-5,3.960e+4,,,,4.709e+3,3.142e+0
212.2,5.769e+4,,,,,8.313e-3,1.597e-18,,1.017e-4,3.042e-28,6.098e+3,2.184e-8,1.798e-17,,,,,6.499e+2,1.173e+1,1.699e+2,7.281e-3,3.934e-4,4.654e+4,,,,4.212e+3,2.420e+0
212.4,6.575e+4,,,,,1.046e-2,1.362e-18,,1.390e-4,1.275e-27,6.307e+3,3.365e-9,3.106e-17,,,,,5.728e+2,1.611e+1,1.530e+2,5.873e-3,1.650e-3,5.510e+4,,,,3.602e+3,1.738e+0
212.6,7.470e+4,,,,,1.242e-2,1.181e-18,,1.777e-4,4.992e-27,6.077e+3,4.815e-10,1.379e-16,,,,,4.981e+2,2.061e+1,1.425e+2,5.058e-3,6.462e-3,6.504e+4,,,,2.918e+3,1.162e+0
212.8,8.401e+4,,,,,1.379e-2,1.091e-18,,2.118e-4,1.826e-26,5.455e+3,6.395e-11,6.115e-16,,,,,4.320e+2,2.458e+1,1.375e+2,4.759e-3,2.364e-2,7.573e+4,,,,2.226e+3,7.242e-1
213.0,9.274e+4,,,,,1.428e-2,1.146e-18,,2.353e-4,6.236e-26,4.561e+3,7.887e-12,2.546e-15,,,,,3.758e+2,2.732e+1,1.363e+2,4.908e-3,8.079e-2,8.605e+4,,,,1.594e+3,4.202e-1
213.2,9.961e+4,,,,,1.378e-2,1.406e-18,,2.437e-4,1.990e-25,3.553e+3,9.030e-13,9.934e-15,,,,,3.274e+2,2.831e+1,1.376e+2,5.426e-3,2.578e-1,9.450e+4,,,,1.069e+3,2.272e-1
213.4,1.032e+5,,,,,1.241e-2,1.926e-18,,2.353e-4,5.930e-25,2.579e+3,7.913e-14,3.635e-14,,,,,2.829e+2,2.739e+1,1.409e+2,6.207e-3,7.687e-1,9.953e+4,,,,6.710e+2,1.149e-1
213.6,1.026e+5,,,,,1.043e-2,2.734e-18,,2.117e-4,1.650e-24,1.743e+3,7.284e-14,1.248e-13,,,,,2.390e+2,2.480e+1,1.468e+2,7.120e-3,2.141e+0,1.000e+5,,,,3.936e+2,5.544e-2
213.8,9.725e+4,,,,,8.203e-3,3.808e-18,,1.775e-4,4.291e-24,1.098e+3,6.655e-14,4.020e-13,,,,,1.949e+2,2.125e+1,1.569e+2,8.019e-3,5.568e+0,9.556e+4,,,,2.159e+2,2.834e-2
214.0,8.792e+4,,,,,6.087e-3,5.060e-18,,1.388e-4,1.042e-23,6.440e+2,6.026e-14,1.217e-12,,,,,1.516e+2,1.778e+1,1.727e+2,8.759e-3,1.353e+1,8.681e+4,,,,1.108e+2,2.130e-2
214.2,7.591e+4,,,,,4.349e-3,6.337e-18,,1.011e-4,2.363e-23,3.520e+2,5.397e-14,3.461e-12,,,,,1.116e+2,1.578e+1,1.957e+2,9.219e-3,3.071e+1,7.515e+4,,,,5.382e+1,2.958e-2
214.4,6.287e+4,,,,,3.144e-3,7.441e-18,,6.863e-5,5.007e-23,1.792e+2,4.768e-14,9.264e-12,,,,,7.730e+1,1.713e+1,2.261e+2,9.321e-3,6.514e+1,6.228e+4,,,,2.604e+1,5.455e-2
214.6,5.033e+4,,,,,2.511e-3,8.177e-18,,4.343e-5,9.907e-23,8.500e+1,4.139e-14,2.335e-11,,,,,5.021e+1,2.444e+1,2.632e+2,9.041e-3,1.291e+2,4.977e+4,,,,1.553e+1,1.024e-1
214.8,3.933e+4,,,,,2.409e-3,8.400e-18,,2.561e-5,1.831e-22,3.756e+1,3.509e-14,5.545e-11,,,,,3.051e+1,4.132e+1,3.060e+2,8.414e-3,2.393e+2,3.866e+4,,,,1.627e+1,1.825e-1
215.1,2.657e+4,,,,,3.018e-3,7.703e-18,,1.018e-5,4.048e-22,9.657e+0,2.566e-14,1.821e-10,,,,,1.272e+1,9.499e+1,3.781e+2,7.016e-3,5.328e+2,2.551e+4,,,,3.633e+1,3.836e-1
215.3,2.047e+4,,,,,3.721e-3,6.680e-18,,5.060e-6,6.308e-22,3.574e+0,1.937e-14,3.747e-10,,,,,6.511e+0,1.570e+2,4.294e+2,5.956e-3,8.373e+2,1.897e+4,,,,6.612e+1,5.780e-1
215.5,1.599e+4,,,,,4.464e-3,5.412e-18,,2.405e-6,9.181e-22,1.232e+0,1.308e-14,7.293e-10,,,,,3.109e+0,2.439e+2,4.810e+2,4.946e-3,1.235e+3,1.391e+4,,,,1.145e+2,8.135e-1
215.7,1.288e+4,,,,,5.077e-3,4.096e-18,,1.213e-6,1.248e-21,3.957e-1,6.786e-15,1.344e-9,,,,,1.384e+0,3.545e+2,5.298e+2,4.106e-3,1.715e+3,1.009e+4,,,,1.867e+2,1.069e+0
215.9,1.096e+4,,,,,5.421e-3,2.896e-18,,9.063e-7,1.585e-21,1.184e-1,4.953e-16,2.346e-9,,,,,5.745e-1,4.817e+2,5.716e+2,3.536e-3,2.252e+3,7.370e+3,,,,2.863e+2,1.313e+0
216.1,1.014e+4,,,,,5.416e-3,1.913e-18,,1.256e-6,1.880e-21,3.301e-2,4.046e-15,3.882e-9,,,,,2.223e-1,6.114e+2,6.023e+2,3.308e-3,2.815e+3,5.695e+3,,,,4.145e+2,1.505e+0
216.3,1.037e+4,,,,,5.055e-3,1.181e-18,,2.315e-6,2.082e-21,8.612e-3,3.098e-14,6.093e-9,,,,,8.020e-2,7.252e+2,6.189e+2,3.452e-3,3.378e+3,5.076e+3,,,,5.689e+2,1.611e+0
216.5,1.164e+4,,,,,4.407e-3,6.806e-19,,4.350e-6,2.155e-21,2.264e-3,2.224e-13,9.069e-9,,,,,2.697e-2,8.036e+2,6.204e+2,3.949e-3,3.937e+3,5.531e+3,,,,7.453e+2,1.611e+0
216.7,1.395e+4,,,,,3.589e-3,3.665e-19,,7.788e-6,2.082e-21,1.247e-3,1.497e-12,1.280e-8,,,,,8.454e-3,8.323e+2,6.080e+2,4.714e-3,4.506e+3,7.059e+3,,,,9.401e+2,1.505e+0
216.9,1.727e+4,,,,,2.732e-3,1.843e-19,,1.312e-5,1.880e-21,3.074e-3,9.441e-12,1.713e-8,,,,,2.470e-3,8.064e+2,5.845e+2,5.602e-3,5.110e+3,9.613e+3,,,,1.154e+3,1.313e+0
217.1,2.153e+4,,,,,1.951e-3,8.660e-20,,2.078e-5,1.585e-21,1.068e-2,5.583e-11,2.174e-8,,,,,6.728e-4,7.323e+2,5.522e+2,6.428e-3,5.761e+3,1.309e+4,,,,1.393e+3,1.069e+0
217.3,2.658e+4,,,,,1.321e-3,3.800e-20,,3.096e-5,1.248e-21,3.586e-2,3.095e-10,2.612e-8,,,,,1.708e-4,6.260e+2,5.132e+2,7.005e-3,6.434e+3,1.733e+4,,,,1.672e+3,8.135e-1
