Wavelength (nm),Sum(calc),H I (9.6e-2),He I (7.0e-3),He II (1.8e-8),N I (1.9e-1),N II (1.1e-2),N III (5.5e-11),O I (6.4e-1),O II (2.1e-2),O III (1.5e-12),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (2.9e-2),Ar II (1.4e-3),Ar III (1.4e-10),Mn I (4.9e-5),Mn II (1.4e-3),Fe I (2.2e-5),Fe II (4.8e-4),Fe III (1.1e-6),Cu I (2.6e-5),Cu II (2.7e-4),La I (1.4e-6),La II (1.7e-4),W I (2.3e-5),W II (4.8e-4),W III (1.4e-6)
196.0,3.198e-3,,,,,,,,1.295e-18,,,2.187e-10,5.356e-17,,,,,9.915e-5,,3.094e-3,2.032e-8,,4.174e-9,,,,,5.017e-6
196.2,1.525e-2,,,,,,,,1.185e-17,,,1.260e-9,2.650e-16,,,,,5.096e-4,,1.472e-2,1.021e-7,,3.343e-8,,,,,2.579e-5
196.4,6.717e-2,,,,,,,,1.003e-16,,,6.708e-9,1.210e-15,,,,,2.418e-3,,6.462e-2,4.756e-7,9.454e-12,2.480e-7,,,,,1.224e-4
196.6,2.731e-1,,,,,,,,7.862e-16,,,3.297e-8,5.105e-15,,,,,1.059e-2,,2.620e-1,2.053e-6,9.464e-11,1.704e-6,,,,,5.363e-4
196.8,1.025e+0,,,,,,,,5.702e-15,,,1.497e-7,1.988e-14,,,,,4.284e-2,,9.804e-1,8.213e-6,8.762e-10,1.085e-5,,,,,2.170e-3
197.0,3.556e+0,,,,,,,,3.829e-14,,,6.278e-7,7.153e-14,,,,,1.600e-1,,3.388e+0,3.048e-5,7.502e-9,6.405e-5,,,,,8.104e-3
197.2,1.139e+1,,,,,,,,2.381e-13,,,2.432e-6,2.377e-13,,,,,5.514e-1,,1.081e+1,1.049e-4,5.942e-8,3.504e-4,,,,,2.794e-2
197.4,3.368e+1,,,,,,,,1.371e-12,,,8.705e-6,7.299e-13,,,,,1.755e+0,,3.183e+1,3.354e-4,4.352e-7,1.777e-3,,,,,8.896e-2
197.6,9.199e+1,,,,,,,,7.309e-12,,,2.880e-5,2.071e-12,,,,,5.158e+0,,8.657e+1,9.954e-4,2.948e-6,8.354e-3,,,,,2.615e-1
197.8,2.322e+2,,,,,,,,3.611e-11,,,8.807e-5,5.435e-12,,,,,1.399e+1,,2.174e+2,2.744e-3,1.847e-5,3.642e-2,,,,,7.095e-1
198.0,5.414e+2,,,,,,,,1.653e-10,,,2.492e-4,1.319e-11,,,,,3.506e+1,,5.044e+2,7.032e-3,1.070e-4,1.472e-1,,,,1.571e-11,1.778e+0
198.2,1.167e+3,,,,,,,,7.013e-10,2.311e-38,,6.527e-4,2.965e-11,,,,,8.107e+1,,1.081e+3,1.675e-2,5.737e-4,5.522e-1,,,,1.575e-10,4.112e+0
198.4,2.325e+3,,,,,6.290e-19,,,2.758e-9,2.222e-37,,1.585e-3,6.175e-11,,,,,1.731e+2,,2.142e+3,3.713e-2,2.844e-3,1.921e+0,,,,1.461e-9,8.781e+0
198.6,4.288e+3,,,,,6.249e-18,,,1.005e-8,1.979e-36,,3.575e-3,1.193e-10,,,,,3.412e+2,,3.923e+3,7.659e-2,1.304e-2,6.203e+0,,,,1.256e-8,1.731e+1
198.8,7.323e+3,,,,,5.751e-17,,,3.400e-8,1.632e-35,,7.512e-3,2.144e-10,,,,,6.211e+2,,6.652e+3,1.471e-1,5.529e-2,1.859e+1,,,,1.000e-7,3.151e+1
199.0,1.160e+4,,,,,4.903e-16,,,1.066e-7,1.247e-34,,1.476e-2,3.588e-10,,,,,1.044e+3,,1.045e+4,2.631e-1,2.168e-1,5.176e+1,,,,7.372e-7,5.295e+1
199.2,1.709e+4,,,,,3.872e-15,,,3.102e-7,8.820e-34,,2.725e-2,5.608e-10,,,,,1.619e+3,,1.525e+4,4.387e-1,7.865e-1,1.339e+2,,,,5.032e-6,8.216e+1
199.4,2.349e+4,,,,,2.832e-14,,,8.377e-7,5.779e-33,,4.762e-2,8.211e-10,,,,,2.319e+3,,2.073e+4,6.820e-1,2.638e+0,3.223e+2,,,,3.181e-5,1.177e+2
199.6,3.031e+4,,,,,1.919e-13,,,2.100e-6,3.507e-32,9.316e-14,7.934e-2,1.130e-9,,,,,3.067e+3,,2.636e+4,9.893e-1,8.186e+0,7.227e+2,,,,1.863e-4,1.557e+2
199.8,3.703e+4,,,,,1.205e-12,,,4.887e-6,1.971e-31,9.330e-13,1.270e-1,1.467e-9,,,,,3.745e+3,,3.155e+4,1.340e+0,2.349e+1,1.513e+3,,,,1.010e-3,1.901e+2
200.0,4.336e+4,,,,,7.004e-12,,,1.057e-5,1.026e-30,8.664e-12,1.964e-1,1.801e-9,,,,,4.222e+3,,3.590e+4,1.696e+0,6.235e+1,2.963e+3,,,,5.073e-3,2.143e+2
200.2,4.948e+4,,,,,3.772e-11,,,2.122e-5,4.947e-30,7.461e-11,2.942e-1,2.095e-9,,,,,4.395e+3,,3.925e+4,2.009e+0,1.531e+2,5.451e+3,,,,2.360e-2,2.232e+2
200.4,5.607e+4,,,,,1.882e-10,,,3.963e-5,2.209e-29,5.957e-10,4.261e-1,2.313e-9,,,,,4.229e+3,,4.182e+4,2.230e+0,3.475e+2,9.460e+3,,,,1.017e-1,2.147e+2
200.6,6.421e+4,,,,,8.697e-10,,,6.884e-5,9.138e-29,4.410e-9,5.935e-1,2.420e-9,,,,,3.772e+3,,4.395e+4,2.325e+0,7.296e+2,1.557e+4,,,,4.059e-1,1.911e+2
200.8,7.515e+4,,,,,3.723e-9,,,1.113e-4,3.501e-28,3.027e-8,7.895e-1,2.397e-9,,,,,3.155e+3,,4.596e+4,2.282e+0,1.417e+3,2.445e+4,,,,1.501e+0,1.580e+2
201.0,9.010e+4,,,,,1.477e-8,,,1.677e-4,1.243e-27,1.927e-7,9.954e-1,2.240e-9,,,,,2.583e+3,,4.794e+4,2.119e+0,2.545e+3,3.690e+4,,,,5.146e+0,1.223e+2
201.2,1.102e+5,,,,,5.424e-8,,,2.355e-4,4.086e-27,1.137e-6,1.182e+0,1.970e-9,,,,,2.353e+3,,4.967e+4,1.873e+0,4.228e+3,5.385e+4,,,,1.635e+1,9.071e+1
201.4,1.368e+5,,,,,1.846e-7,,,3.091e-4,1.245e-26,6.224e-6,1.314e+0,1.625e-9,,,,,2.932e+3,,5.073e+4,1.591e+0,6.496e+3,7.655e+4,,,,4.819e+1,6.773e+1
201.6,1.719e+5,,,,,5.817e-7,,,3.795e-4,3.515e-26,3.158e-5,1.363e+0,1.253e-9,,,,,5.125e+3,,5.071e+4,1.320e+0,9.232e+3,1.067e+5,,,,1.318e+2,5.539e+1
201.8,2.189e+5,,,,,1.698e-6,,,4.368e-4,9.196e-26,1.486e-4,1.317e+0,9.027e-10,,,,,1.030e+4,,4.941e+4,1.092e+0,1.213e+4,1.467e+5,,,,3.345e+2,5.342e+1
202.0,2.832e+5,,,,,4.594e-6,,,4.724e-4,2.231e-25,6.483e-4,1.181e+0,6.099e-10,,,,,2.060e+4,,4.696e+4,9.260e-1,1.475e+4,2.001e+5,,,,7.896e+2,5.995e+1
202.2,3.725e+5,,,,,1.151e-5,,,4.811e-4,5.018e-25,2.623e-3,9.822e-1,3.975e-10,,,,,3.890e+4,,4.383e+4,8.287e-1,1.658e+4,2.713e+5,,,,1.735e+3,7.206e+1
202.4,4.956e+5,,,,,2.671e-5,,,4.624e-4,1.047e-24,9.838e-3,7.573e-1,2.809e-10,,,,,6.844e+4,,4.075e+4,7.973e-1,1.724e+4,3.655e+5,,,,3.555e+3,8.640e+1
202.6,6.599e+5,,,,,5.742e-5,,,4.203e-4,2.029e-24,3.422e-2,5.409e-1,2.843e-10,,,,,1.118e+5,,3.844e+4,8.249e-1,1.658e+4,4.862e+5,,,,6.808e+3,9.965e+1
202.8,8.670e+5,,,,,1.143e-4,,,3.617e-4,3.652e-24,1.103e-1,3.577e-1,4.632e-10,,,,,1.693e+5,,3.741e+4,9.025e-1,1.475e+4,6.332e+5,,,,1.222e+4,1.091e+2
203.0,1.108e+6,,,,,2.109e-4,,,2.948e-4,6.113e-24,3.300e-1,2.190e-1,9.298e-10,,,,,2.379e+5,,3.779e+4,1.019e+0,1.213e+4,7.996e+5,,,,2.065e+4,1.131e+2
203.2,1.363e+6,,,,,3.604e-4,,,2.274e-4,9.529e-24,9.150e-1,1.242e-1,1.874e-9,,,,,3.101e+5,,3.931e+4,1.162e+0,9.232e+3,9.711e+5,,,,3.293e+4,1.118e+2
203.4,1.600e+6,,,,,5.705e-4,,,1.659e-4,1.385e-23,2.352e+0,6.555e-2,3.564e-9,,,,,3.748e+5,,4.141e+4,1.317e+0,6.496e+3,1.128e+6,,,,4.977e+4,1.065e+2
203.6,1.787e+6,,,,,8.364e-4,,,1.141e-4,1.882e-23,5.608e+0,3.309e-2,6.302e-9,,,,,4.203e+5,,4.343e+4,1.475e+0,4.228e+3,1.248e+6,,,,7.154e+4,9.967e+1
203.8,1.898e+6,,,,,1.136e-3,,,7.384e-5,2.395e-23,1.240e+1,1.879e-2,1.034e-8,,,,,4.372e+5,,4.480e+4,1.644e+0,2.545e+3,1.316e+6,,,,9.798e+4,9.375e+1
204.0,1.921e+6,,,,,1.429e-3,,,4.486e-5,2.862e-23,2.541e+1,1.934e-2,1.571e-8,,,,,4.220e+5,,4.518e+4,1.862e+0,1.417e+3,1.324e+6,,,,1.280e+5,9.019e+1
204.2,1.861e+6,,,,,1.666e-3,,,2.551e-5,3.223e-23,4.829e+1,3.990e-2,2.214e-8,,,,,3.779e+5,,4.453e+4,2.217e+0,7.296e+2,1.279e+6,,,,1.593e+5,8.895e+1
204.4,1.739e+6,,,,,1.798e-3,4.033e-34,,1.355e-5,3.428e-23,8.510e+1,1.018e-1,2.890e-8,,,,,3.140e+5,,4.305e+4,2.867e+0,3.475e+2,1.193e+6,,,,1.884e+5,8.862e+1
204.6,1.578e+6,,,,,1.799e-3,3.685e-33,,6.711e-6,3.455e-23,1.391e+2,2.587e-1,3.496e-8,,,,,2.422e+5,,4.106e+4,4.045e+0,1.531e+2,1.083e+6,,,,2.112e+5,8.710e+1
204.8,1.404e+6,,,,,1.670e-3,3.134e-32,,3.094e-6,3.308e-23,2.107e+2,6.280e-1,3.920e-8,,,,,1.734e+5,,3.888e+4,6.046e+0,6.235e+1,9.674e+5,,,,2.235e+5,8.262e+1
205.0,1.231e+6,,,,,1.440e-3,2.483e-31,,1.326e-6,3.020e-23,2.960e+2,1.441e+0,4.074e-8,,,,,1.153e+5,,3.671e+4,9.183e+0,2.349e+1,8.558e+5,,,,2.227e+5,7.449e+1
205.2,1.067e+6,,,,,1.166e-3,1.831e-30,,5.275e-7,2.637e-23,3.856e+2,3.112e+0,3.926e-8,,,,,7.132e+4,,3.466e+4,1.371e+1,8.186e+0,7.525e+5,,,,2.086e+5,6.343e+1
205.4,9.145e+5,,,,,9.101e-4,1.258e-29,,1.948e-7,2.219e-23,4.657e+2,6.297e+0,3.512e-8,,,,,4.138e+4,,3.281e+4,1.972e+1,2.638e+0,6.556e+5,,,,1.842e+5,5.128e+1
205.6,7.719e+5,,,,,7.396e-4,8.045e-29,,6.680e-8,1.818e-23,5.216e+2,1.191e+1,2.925e-8,,,,,2.321e+4,,3.120e+4,2.705e+1,7.865e-1,5.613e+5,,,,1.556e+5,4.060e+1
205.8,6.423e+5,,,,,7.215e-4,4.792e-28,,2.166e-8,1.476e-23,5.417e+2,2.102e+1,2.282e-8,,,,,1.395e+4,,2.988e+4,3.526e+1,2.168e-1,4.668e+5,,,,1.310e+5,3.416e+1
206.0,5.336e+5,,,,,9.279e-4,2.659e-27,,7.995e-9,1.212e-23,5.216e+2,3.454e+1,1.695e-8,,,,,1.114e+4,,2.884e+4,4.368e+1,5.529e-2,3.730e+5,,,,1.200e+5,3.477e+1
206.2,4.579e+5,,,,,1.439e-3,1.374e-26,,7.425e-9,1.021e-23,4.657e+2,5.284e+1,1.242e-8,,,,,1.318e+4,,2.796e+4,5.153e+1,1.304e-2,2.835e+5,,,,1.326e+5,4.518e+1
206.4,4.289e+5,,,,,2.336e-3,6.611e-26,,1.763e-8,8.862e-24,3.856e+2,7.518e+1,9.555e-9,,,,,1.919e+4,,2.704e+4,5.817e+1,2.844e-3,2.037e+5,,,,1.784e+5,6.795e+1
206.6,4.580e+5,,,,,3.676e-3,2.963e-25,,4.816e-8,7.796e-24,2.960e+2,9.940e+1,8.277e-9,,,,,2.874e+4,,2.587e+4,6.320e+1,5.737e-4,1.378e+5,,,,2.650e+5,1.049e+2
206.8,5.497e+5,,,,,5.460e-3,1.237e-24,,1.250e-7,6.791e-24,2.107e+2,1.221e+2,8.214e-9,,,,,4.140e+4,3.138e-13,2.433e+4,6.660e+1,1.070e-4,8.798e+4,,,,3.954e+5,1.562e+2
207.0,6.975e+5,,,,,7.599e-3,4.812e-24,,3.025e-7,5.727e-24,1.391e+2,1.394e+2,8.841e-9,,,,,5.649e+4,2.882e-12,2.249e+4,6.859e+1,1.847e-5,5.348e+4,,,,5.645e+5,2.196e+2
207.2,8.829e+5,,,,,9.911e-3,1.743e-23,,6.825e-7,4.597e-24,8.510e+1,1.478e+2,9.616e-9,,,,,7.296e+4,2.468e-11,2.059e+4,6.945e+1,2.948e-6,3.179e+4,,,,7.569e+5,2.900e+2
207.4,1.076e+6,,,,,1.216e-2,5.882e-23,,1.436e-6,3.473e-24,4.829e+1,1.455e+2,1.009e-8,,,,,8.953e+4,1.969e-10,1.893e+4,6.925e+1,4.352e-7,1.959e+4,,,,9.476e+5,3.609e+2
207.6,1.244e+6,,,,,1.414e-2,1.849e-22,,2.820e-6,2.455e-24,2.541e+1,1.330e+2,9.985e-9,,,,,1.049e+5,1.464e-9,1.780e+4,6.784e+1,5.942e-8,1.368e+4,,,,1.107e+6,4.260e+2
207.8,1.356e+6,,,,,1.576e-2,5.416e-22,,5.174e-6,1.617e-24,1.240e+1,1.130e+2,9.233e-9,,,,,1.181e+5,1.015e-8,1.730e+4,6.488e+1,7.502e-9,1.159e+4,,,,1.209e+6,4.822e+2
208.0,1.397e+6,,,,,1.717e-2,1.478e-21,,8.884e-6,9.907e-25,5.608e+0,8.906e+1,7.945e-9,,,,,1.284e+5,6.555e-8,1.737e+4,6.010e+1,8.762e-10,1.171e+4,,,,1.239e+6,5.305e+2
208.2,1.370e+6,,,,,1.865e-2,3.756e-21,,1.430e-5,5.639e-25,2.353e+0,6.520e+1,6.353e-9,,,,,1.356e+5,3.946e-7,1.775e+4,5.354e+1,9.464e-11,1.321e+4,,,,1.202e+6,5.751e+2
208.4,1.294e+6,,,,,2.060e-2,8.896e-21,,2.163e-5,2.980e-25,9.195e-1,4.432e+1,4.719e-9,,,,,1.400e+5,2.214e-6,1.812e+4,4.568e+1,9.454e-12,1.601e+4,,,,1.119e+6,6.202e+2
208.6,1.199e+6,,,,,2.329e-2,1.963e-20,,3.080e-5,1.461e-25,3.482e-1,2.797e+1,3.254e-9,,,,,1.419e+5,1.158e-5,1.815e+4,3.731e+1,1.058e-11,2.069e+4,,,,1.017e+6,6.662e+2
208.8,1.113e+6,,,,,2.670e-2,4.037e-20,,4.138e-5,6.652e-26,1.776e-1,1.639e+1,2.083e-9,,,,,1.422e+5,5.645e-5,1.763e+4,2.930e+1,1.171e-11,2.855e+4,,,,9.239e+5,7.074e+2
209.0,1.056e+6,,,,,3.045e-2,7.737e-20,,5.259e-5,2.809e-26,2.663e-1,8.921e+0,1.238e-9,,,,,1.416e+5,2.565e-4,1.650e+4,2.235e+1,1.284e-11,4.151e+4,,,,8.553e+5,7.335e+2
209.2,1.031e+6,,,,,3.382e-2,1.382e-19,,6.334e-5,1.101e-26,7.558e-1,4.507e+0,6.833e-10,,,,,1.403e+5,1.086e-3,1.491e+4,1.682e+1,1.397e-11,6.203e+4,,,,8.135e+5,7.328e+2
209.4,1.034e+6,,,,,3.597e-2,2.302e-19,,7.239e-5,4.003e-27,2.236e+0,2.114e+0,3.500e-10,,,,,1.385e+5,4.285e-3,1.316e+4,1.272e+1,1.510e-11,9.267e+4,,,,7.892e+5,6.986e+2
209.6,1.052e+6,,,,,3.623e-2,3.575e-19,,7.857e-5,1.350e-27,6.229e+0,9.210e-1,1.665e-10,,,,,1.358e+5,1.576e-2,1.159e+4,9.815e+0,1.623e-11,1.355e+5,,,,7.683e+5,6.321e+2
209.8,1.073e+6,,,,,3.432e-2,5.182e-19,,8.095e-5,4.227e-28,1.618e+1,3.725e-1,7.350e-11,,,,,1.320e+5,5.403e-2,1.053e+4,7.764e+0,1.735e-11,1.914e+5,,,,7.381e+5,5.434e+2
210.0,1.089e+6,,,,,3.045e-2,7.017e-19,,7.911e-5,1.227e-28,3.917e+1,1.399e-1,3.013e-11,,,,,1.270e+5,1.726e-1,1.017e+4,6.257e+0,1.848e-11,2.595e+5,,,,6.920e+5,4.482e+2
210.2,1.100e+6,,,,,2.524e-2,8.885e-19,,7.326e-5,3.307e-29,8.834e+1,4.877e-2,1.147e-11,,,,,1.215e+5,5.141e-1,1.051e+4,5.072e+0,1.642e-10,3.367e+5,,,,6.304e+5,3.626e+2
210.4,1.106e+6,,,,,1.952e-2,1.054e-18,,6.426e-5,8.266e-30,1.856e+2,1.579e-2,4.051e-12,,,,,1.167e+5,1.427e+0,1.138e+4,4.084e+0,1.363e-9,4.187e+5,,,,5.591e+5,2.979e+2
210.6,1.114e+6,,,,,1.409e-2,1.176e-18,,5.361e-5,1.918e-30,3.632e+2,4.745e-3,1.329e-12,,,,,1.139e+5,3.691e+0,1.248e+4,3.241e+0,1.057e-8,5.006e+5,,,,4.860e+5,2.584e+2
210.8,1.126e+6,,,,,9.520e-3,1.237e-18,,4.321e-5,4.158e-31,6.622e+2,1.324e-3,4.046e-13,,,,,1.136e+5,8.897e+0,1.347e+4,2.527e+0,7.651e-8,5.788e+5,,,,4.190e+5,2.409e+2
211.0,1.147e+6,,,,,6.071e-3,1.236e-18,,3.523e-5,1.044e-31,1.125e+3,3.431e-4,1.144e-13,,,,,1.154e+5,1.999e+1,1.404e+4,1.937e+0,5.174e-7,6.527e+5,,,,3.637e+5,2.371e+2
211.2,1.182e+6,,,,,3.765e-3,1.180e-18,,3.200e-5,1.545e-31,1.780e+3,8.254e-5,3.002e-14,,,,,1.183e+5,4.187e+1,1.403e+4,1.466e+0,3.268e-6,7.258e+5,,,,3.222e+5,2.369e+2
211.4,1.235e+6,,,,,2.461e-3,1.088e-18,,3.601e-5,8.240e-31,2.623e+3,1.843e-5,7.314e-15,,,,,1.202e+5,8.172e+1,1.341e+4,1.101e+0,1.928e-5,8.053e+5,,,,2.932e+5,2.315e+2
211.6,1.310e+6,,,,,1.954e-3,9.757e-19,,4.985e-5,4.524e-30,3.603e+3,3.823e-6,1.654e-15,,,,,1.195e+5,1.487e+2,1.232e+4,8.243e-1,1.062e-4,9.015e+5,,,,2.727e+5,2.163e+2
211.8,1.412e+6,,,,,2.045e-3,8.587e-19,,7.586e-5,2.327e-29,4.609e+3,7.361e-7,3.476e-16,,,,,1.151e+5,2.521e+2,1.099e+4,6.190e-1,5.468e-4,1.026e+6,,,,2.551e+5,1.905e+2
212.0,1.546e+6,,,,,2.557e-3,7.448e-19,,1.154e-4,1.118e-28,5.493e+3,1.316e-7,6.879e-17,,,,,1.073e+5,3.983e+2,9.648e+3,4.696e-1,2.629e-3,1.188e+6,,,,2.355e+5,1.571e+2
212.2,1.719e+6,,,,,3.325e-3,6.386e-19,,1.678e-4,5.019e-28,6.098e+3,2.184e-8,1.798e-17,,,,,9.684e+4,5.867e+2,8.497e+3,3.640e-1,1.180e-2,1.396e+6,,,,2.106e+5,1.210e+2
212.4,1.933e+6,,,,,4.186e-3,5.448e-19,,2.294e-4,2.104e-27,6.307e+3,3.365e-9,3.106e-17,,,,,8.534e+4,8.054e+2,7.649e+3,2.936e-1,4.949e-2,1.653e+6,,,,1.801e+5,8.689e+1
212.6,2.186e+6,,,,,4.968e-3,4.723e-19,,2.931e-4,8.237e-27,6.077e+3,4.815e-10,1.379e-16,,,,,7.422e+4,1.030e+3,7.126e+3,2.529e-1,1.939e-1,1.951e+6,,,,1.459e+5,5.812e+1
212.8,2.461e+6,,,,,5.514e-3,4.364e-19,,3.494e-4,3.012e-26,5.455e+3,6.395e-11,6.115e-16,,,,,6.436e+4,1.229e+3,6.876e+3,2.379e-1,7.092e-1,2.272e+6,,,,1.113e+5,3.621e+1
213.0,2.730e+6,,,,,5.710e-3,4.582e-19,,3.883e-4,1.029e-25,4.561e+3,7.887e-12,2.546e-15,,,,,5.600e+4,1.366e+3,6.817e+3,2.454e-1,2.424e+0,2.581e+6,,,,7.972e+4,2.101e+1
213.2,2.949e+6,,,,,5.513e-3,5.624e-19,,4.022e-4,3.283e-25,3.553e+3,9.030e-13,9.934e-15,,,,,4.878e+4,1.416e+3,6.882e+3,2.713e-1,7.735e+0,2.835e+6,,,,5.347e+4,1.136e+1
213.4,3.073e+6,,,,,4.964e-3,7.705e-19,,3.882e-4,9.784e-25,2.579e+3,9.598e-14,3.635e-14,,,,,4.215e+4,1.369e+3,7.046e+3,3.104e-1,2.306e+1,2.986e+6,,,,3.355e+4,5.744e+0
213.6,3.066e+6,,,,,4.172e-3,1.094e-18,,3.493e-4,2.723e-24,1.743e+3,8.800e-14,1.248e-13,,,,,3.561e+4,1.240e+3,7.341e+3,3.560e-1,6.422e+1,3.000e+6,,,,1.968e+4,2.772e+0
213.8,2.917e+6,,,,,3.281e-3,1.523e-18,,2.929e-4,7.080e-24,1.098e+3,8.001e-14,4.020e-13,,,,,2.904e+4,1.063e+3,7.843e+3,4.009e-1,1.670e+2,2.867e+6,,,,1.079e+4,1.417e+0
214.0,2.643e+6,,,,,2.435e-3,2.024e-18,,2.290e-4,1.719e-23,6.440e+2,7.203e-14,1.217e-12,,,,,2.259e+4,8.888e+2,8.637e+3,4.379e-1,4.059e+2,2.604e+6,,,,5.542e+3,1.065e+0
214.2,2.286e+6,,,,,1.740e-3,2.535e-18,,1.668e-4,3.899e-23,3.520e+2,6.405e-14,3.461e-12,,,,,1.663e+4,7.889e+2,9.785e+3,4.610e-1,9.213e+2,2.254e+6,,,,2.691e+3,1.479e+0
214.4,1.895e+6,,,,,1.257e-3,2.976e-18,,1.132e-4,8.261e-23,1.792e+2,5.606e-14,9.264e-12,,,,,1.152e+4,8.566e+2,1.130e+4,4.661e-1,1.954e+3,1.868e+6,,,,1.302e+3,2.728e+0
214.6,1.520e+6,,,,,1.004e-3,3.271e-18,,7.165e-5,1.635e-22,8.500e+1,4.808e-14,2.335e-11,,,,,7.481e+3,1.222e+3,1.316e+4,4.521e-1,3.874e+3,1.493e+6,,,,7.766e+2,5.122e+0
214.8,1.190e+6,,,,,9.635e-4,3.360e-18,,4.226e-5,3.021e-22,3.756e+1,4.009e-14,5.545e-11,,,,,4.546e+3,2.066e+3,1.530e+4,4.207e-1,7.178e+3,1.160e+6,,,,8.133e+2,9.126e+0
215.0,9.203e+5,,,,,1.094e-3,3.226e-18,,2.324e-5,5.215e-22,1.546e+1,3.211e-14,1.243e-10,,,,,2.581e+3,3.623e+3,1.766e+4,3.762e-1,1.244e+4,8.826e+5,,,,1.342e+3,1.523e+1
215.2,7.116e+5,,,,,1.342e-3,2.894e-18,,1.193e-5,8.409e-22,5.927e+0,2.412e-14,2.630e-10,,,,,1.368e+3,6.150e+3,2.018e+4,3.244e-1,2.020e+4,6.612e+5,,,,2.461e+3,2.374e+1
215.4,5.568e+5,,,,,1.639e-3,2.426e-18,,5.770e-6,1.266e-21,2.117e+0,1.614e-14,5.263e-10,,,,,6.762e+2,9.863e+3,2.277e+4,2.719e-1,3.074e+4,4.883e+5,,,,4.383e+3,3.458e+1
215.6,4.477e+5,,,,,1.919e-3,1.899e-18,,2.758e-6,1.781e-21,7.045e-1,8.154e-15,9.967e-10,,,,,3.118e+2,1.483e+4,2.530e+4,2.249e-1,4.398e+4,3.558e+5,,,,7.367e+3,4.703e+1
215.8,3.776e+5,,,,,2.116e-3,1.390e-18,,1.602e-6,2.341e-21,2.184e-1,1.692e-16,1.787e-9,,,,,1.340e+2,2.084e+4,2.759e+4,1.891e-1,5.935e+4,2.580e+5,,,,1.165e+4,5.974e+1
216.0,3.423e+5,,,,,2.186e-3,9.497e-19,,1.653e-6,2.872e-21,6.307e-2,1.427e-15,3.038e-9,,,,,5.372e+1,2.737e+4,2.943e+4,1.688e-1,7.596e+4,1.921e+5,,,,1.735e+4,7.087e+1
216.2,3.392e+5,,,,,2.111e-3,6.063e-19,,2.779e-6,3.293e-21,1.698e-2,1.129e-14,4.896e-9,,,,,2.007e+1,3.358e+4,3.062e+4,1.667e-1,9.292e+4,1.576e+5,,,,2.443e+4,7.853e+1
216.4,3.672e+5,,,,,1.904e-3,3.616e-19,,5.258e-6,3.525e-21,4.344e-3,8.368e-14,7.483e-9,,,,,6.991e+0,3.849e+4,3.107e+4,1.830e-1,1.097e+5,1.551e+5,,,,3.273e+4,8.126e+1
216.6,4.255e+5,,,,,1.604e-3,2.015e-19,,9.675e-6,3.525e-21,1.382e-3,5.816e-13,1.085e-8,,,,,2.270e+0,4.124e+4,3.079e+4,2.153e-1,1.266e+5,1.849e+5,,,,4.203e+4,7.853e+1
216.8,5.139e+5,,,,,1.263e-3,1.048e-19,,1.681e-5,3.293e-21,1.751e-3,3.790e-12,1.491e-8,,,,,6.869e-1,4.130e+4,2.987e+4,2.577e-1,1.441e+5,2.464e+5,,,,5.221e+4,7.087e+1
