Wavelength (nm),Sum(calc),H I (1.9e-5),He I (2.0e-5),He II (5.1e-11),N I (1.9e-5),N II (1.1e-6),N III (5.5e-15),O I (1.9e-5),O II (6.5e-7),O III (4.6e-17),Si I (2.2e-6),Si II (1.8e-5),Si III (1.5e-8),Ar I (9.5e-1),Ar II (4.7e-2),Ar III (4.7e-9),Mn I (6.5e-7),Mn II (1.9e-5),Fe I (8.8e-7),Fe II (1.9e-5),Fe III (4.3e-8),Cu I (1.7e-6),Cu II (1.8e-5),La I (1.4e-7),La II (1.7e-5),W I (9.3e-7),W II (1.9e-5),W III (5.4e-8)
213.1,1.930e+5,,,,,5.660e-7,4.985e-23,,1.208e-8,5.617e-30,8.123e+3,5.387e-12,1.014e-14,,,,,7.018e+2,5.611e+1,2.735e+2,1.025e-2,2.911e-1,1.812e+5,,,,2.633e+3,6.234e-1
213.3,2.038e+5,,,,,5.277e-7,6.524e-23,,1.208e-8,1.732e-29,6.108e+3,5.943e-13,3.831e-14,,,,,6.098e+2,5.617e+1,2.780e+2,1.158e-2,8.980e-1,1.951e+5,,,,1.709e+3,3.256e-1
213.6,2.051e+5,,,,,4.172e-7,1.094e-22,,1.059e-8,8.252e-29,3.486e+3,5.230e-13,2.495e-13,,,,,4.781e+2,4.961e+1,2.937e+2,1.424e-2,4.281e+0,2.000e+5,,,,7.873e+2,1.109e-1
213.8,1.945e+5,,,,,3.281e-7,1.523e-22,,8.877e-9,2.145e-28,2.196e+3,4.755e-13,8.041e-13,,,,,3.898e+2,4.250e+1,3.137e+2,1.604e-2,1.114e+1,1.911e+5,,,,4.317e+2,5.668e-2
214.0,1.758e+5,,,,,2.435e-7,2.024e-22,,6.938e-9,5.210e-28,1.288e+3,4.280e-13,2.433e-12,,,,,3.032e+2,3.555e+1,3.455e+2,1.752e-2,2.706e+1,1.736e+5,,,,2.217e+2,4.261e-2
214.2,1.518e+5,,,,,1.740e-7,2.535e-22,,5.054e-9,1.182e-27,7.040e+2,3.805e-13,6.923e-12,,,,,2.232e+2,3.156e+1,3.914e+2,1.844e-2,6.142e+1,1.503e+5,,,,1.076e+2,5.915e-2
214.4,1.257e+5,,,,,1.257e-7,2.976e-22,,3.431e-9,2.503e-27,3.584e+2,3.329e-13,1.853e-11,,,,,1.546e+2,3.426e+1,4.521e+2,1.864e-2,1.303e+2,1.246e+5,,,,5.208e+1,1.091e-1
214.6,1.007e+5,,,,,1.004e-7,3.271e-22,,2.171e-9,4.953e-27,1.700e+2,2.854e-13,4.669e-11,,,,,1.004e+2,4.888e+1,5.264e+2,1.808e-2,2.582e+2,9.953e+4,,,,3.107e+1,2.049e-1
214.8,7.866e+4,,,,,9.635e-8,3.360e-22,,1.281e-9,9.155e-27,7.511e+1,2.379e-13,1.109e-10,,,,,6.102e+1,8.264e+1,6.121e+2,1.683e-2,4.786e+2,7.732e+4,,,,3.253e+1,3.650e-1
215.0,6.064e+4,,,,,1.094e-7,3.226e-22,,7.042e-10,1.580e-26,3.092e+1,1.904e-13,2.485e-10,,,,,3.465e+1,1.449e+2,7.065e+2,1.505e-2,8.296e+2,5.884e+4,,,,5.367e+1,6.091e-1
215.2,4.661e+4,,,,,1.342e-7,2.894e-22,,3.615e-10,2.548e-26,1.185e+1,1.429e-13,5.261e-10,,,,,1.836e+1,2.460e+2,8.071e+2,1.298e-2,1.347e+3,4.408e+4,,,,9.845e+1,9.498e-1
215.4,3.610e+4,,,,,1.639e-7,2.426e-22,,1.749e-10,3.838e-26,4.234e+0,9.537e-14,1.053e-9,,,,,9.077e+0,3.945e+2,9.106e+2,1.087e-2,2.050e+3,3.255e+4,,,,1.753e+2,1.383e+0
215.6,2.856e+4,,,,,1.919e-7,1.899e-22,,8.358e-11,5.398e-26,1.409e+0,4.785e-14,1.993e-9,,,,,4.185e+0,5.930e+2,1.012e+3,8.996e-3,2.932e+3,2.372e+4,,,,2.947e+2,1.881e+0
215.8,2.356e+4,,,,,2.116e-7,1.390e-22,,4.854e-11,7.093e-26,4.368e-1,3.383e-16,3.575e-9,,,,,1.799e+0,8.335e+2,1.104e+3,7.564e-3,3.957e+3,1.720e+4,,,,4.658e+2,2.390e+0
216.0,2.084e+4,,,,,2.186e-7,9.497e-23,,5.008e-11,8.704e-26,1.261e-1,2.854e-15,6.076e-9,,,,,7.211e-1,1.095e+3,1.177e+3,6.752e-3,5.064e+3,1.280e+4,,,,6.938e+2,2.835e+0
216.2,2.025e+4,,,,,2.111e-7,6.063e-23,,8.422e-11,9.977e-26,3.397e-2,2.257e-14,9.792e-9,,,,,2.694e-1,1.343e+3,1.225e+3,6.667e-3,6.195e+3,1.051e+4,,,,9.773e+2,3.141e+0
216.4,2.175e+4,,,,,1.904e-7,3.616e-23,,1.593e-10,1.068e-25,8.688e-3,1.674e-13,1.497e-8,,,,,9.384e-2,1.540e+3,1.243e+3,7.321e-3,7.315e+3,1.034e+4,,,,1.309e+3,3.250e+0
216.6,2.533e+4,,,,,1.604e-7,2.015e-23,,2.932e-10,1.068e-25,2.764e-3,1.163e-12,2.169e-8,,,,,3.047e-2,1.649e+3,1.232e+3,8.611e-3,8.437e+3,1.232e+4,,,,1.681e+3,3.141e+0
216.8,3.097e+4,,,,,1.263e-7,1.048e-23,,5.094e-10,9.977e-26,3.502e-3,7.579e-12,2.982e-8,,,,,9.220e-3,1.652e+3,1.195e+3,1.031e-2,9.604e+3,1.643e+4,,,,2.089e+3,2.835e+0
217.0,3.858e+4,,,,,9.306e-8,5.097e-24,,8.321e-10,8.704e-26,1.144e-2,4.629e-11,3.886e-8,,,,,2.601e-3,1.549e+3,1.139e+3,1.207e-2,1.086e+4,2.249e+4,,,,2.539e+3,2.390e+0
217.2,4.793e+4,,,,,6.455e-8,2.314e-24,,1.278e-9,7.093e-26,3.943e-2,2.650e-10,4.798e-8,,,,,6.839e-4,1.364e+3,1.067e+3,1.352e-2,1.220e+4,3.025e+4,,,,3.054e+3,1.881e+0
217.4,5.865e+4,,,,,4.304e-8,9.816e-25,,1.847e-9,5.398e-26,1.285e-1,1.423e-9,5.610e-8,,,,,1.676e-4,1.135e+3,9.832e+2,1.431e-2,1.351e+4,3.936e+4,,,,3.661e+3,1.383e+0
