Wavelength (nm),Sum(calc),H I (9.6e-5),He I (5.0e-1),He II (1.3e-6),N I (9.5e-4),N II (5.3e-5),N III (2.7e-13),O I (9.7e-3),O II (3.3e-4),O III (2.3e-14),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-3),Ar II (4.7e-4),Ar III (4.7e-11),Mn I (2.6e-3),Mn II (7.7e-2),Fe I (6.6e-3),Fe II (1.4e-1),Fe III (3.2e-4),Cu I (2.6e-3),Cu II (2.7e-2),La I (8.2e-4),La II (9.9e-2),W I (4.7e-3),W II (9.5e-2),W III (2.7e-4)
209.8,1.771e+8,,,,,1.716e-4,2.591e-21,,1.227e-6,6.404e-30,1.618e+1,3.725e-1,7.350e-11,,,,,7.075e+6,1.621e+1,3.160e+6,2.329e+3,1.986e-9,1.914e+7,,,,1.476e+8,1.087e+5
210.0,1.743e+8,,,,,1.522e-4,3.508e-21,,1.199e-6,1.860e-30,3.917e+1,1.399e-1,3.013e-11,,,,,6.807e+6,5.179e+1,3.050e+6,1.877e+3,1.848e-9,2.595e+7,,,,1.384e+8,8.965e+4
210.2,1.695e+8,,,,,1.262e-4,4.442e-21,,1.110e-6,5.010e-31,8.834e+1,4.877e-2,1.147e-11,,,,,6.514e+6,1.542e+2,3.153e+6,1.522e+3,1.642e-8,3.367e+7,,,,1.261e+8,7.251e+4
210.4,1.634e+8,,,,,9.761e-5,5.271e-21,,9.737e-7,1.252e-31,1.856e+2,1.579e-2,4.051e-12,,,,,6.259e+6,4.280e+2,3.414e+6,1.225e+3,1.363e-7,4.187e+7,,,,1.118e+8,5.958e+4
210.6,1.572e+8,,,,,7.047e-5,5.878e-21,,8.123e-7,2.906e-32,3.632e+2,4.745e-3,1.329e-12,,,,,6.105e+6,1.107e+3,3.745e+6,9.723e+2,1.057e-6,5.006e+7,,,,9.720e+7,5.168e+4
210.8,1.519e+8,,,,,4.760e-5,6.186e-21,,6.547e-7,6.300e-33,6.622e+2,1.324e-3,4.046e-13,,,,,6.088e+6,2.669e+3,4.041e+6,7.580e+2,7.651e-6,5.788e+7,,,,8.380e+7,4.818e+4
211.0,1.485e+8,,,,,3.035e-5,6.178e-21,,5.338e-7,1.582e-33,1.125e+3,3.431e-4,1.144e-13,,,,,6.190e+6,5.998e+3,4.212e+6,5.812e+2,5.174e-5,6.527e+7,,,,7.273e+7,4.742e+4
211.2,1.476e+8,,,,,1.883e-5,5.901e-21,,4.848e-7,2.342e-33,1.780e+3,8.254e-5,3.002e-14,,,,,6.341e+6,1.256e+4,4.208e+6,4.399e+2,3.268e-4,7.258e+7,,,,6.443e+7,4.737e+4
211.4,1.497e+8,,,,,1.230e-5,5.438e-21,,5.456e-7,1.248e-32,2.623e+3,1.843e-5,7.314e-15,,,,,6.444e+6,2.452e+4,4.023e+6,3.303e+2,1.928e-3,8.053e+7,,,,5.864e+7,4.631e+4
211.6,1.549e+8,,,,,9.771e-6,4.879e-21,,7.554e-7,6.855e-32,3.603e+3,3.823e-6,1.654e-15,,,,,6.406e+6,4.460e+4,3.697e+6,2.473e+2,1.062e-2,9.015e+7,,,,5.454e+7,4.325e+4
211.8,1.632e+8,,,,,1.023e-5,4.293e-21,,1.149e-6,3.526e-31,4.609e+3,7.361e-7,3.476e-16,,,,,6.174e+6,7.562e+4,3.297e+6,1.857e+2,5.468e-2,1.026e+8,,,,5.102e+7,3.809e+4
212.0,1.747e+8,,,,,1.278e-5,3.724e-21,,1.749e-6,1.694e-30,5.493e+3,1.316e-7,6.879e-17,,,,,5.751e+6,1.195e+5,2.894e+6,1.409e+2,2.629e-1,1.188e+8,,,,4.709e+7,3.142e+4
212.2,1.897e+8,,,,,1.663e-5,3.193e-21,,2.543e-6,7.604e-30,6.098e+3,2.184e-8,1.798e-17,,,,,5.192e+6,1.760e+5,2.549e+6,1.092e+2,1.180e+0,1.396e+8,,,,4.212e+7,2.420e+4
212.4,2.084e+8,,,,,2.093e-5,2.724e-21,,3.476e-6,3.188e-29,6.307e+3,3.365e-9,3.106e-17,,,,,4.576e+6,2.416e+5,2.295e+6,8.809e+1,4.949e+0,1.653e+8,,,,3.602e+7,1.738e+4
212.6,2.307e+8,,,,,2.484e-5,2.362e-21,,4.442e-6,1.248e-28,6.077e+3,4.815e-10,1.379e-16,,,,,3.979e+6,3.091e+5,2.138e+6,7.587e+1,1.939e+1,1.951e+8,,,,2.918e+7,1.162e+4
212.8,2.554e+8,,,,,2.757e-5,2.182e-21,,5.294e-6,4.564e-28,5.455e+3,6.395e-11,6.115e-16,,,,,3.451e+6,3.686e+5,2.063e+6,7.138e+1,7.092e+1,2.272e+8,,,,2.226e+7,7.242e+3
213.0,2.796e+8,,,,,2.855e-5,2.291e-21,,5.883e-6,1.559e-27,4.561e+3,7.887e-12,2.546e-15,,,,,3.002e+6,4.098e+5,2.045e+6,7.363e+1,2.424e+2,2.581e+8,,,,1.594e+7,4.202e+3
213.2,2.993e+8,,,,,2.757e-5,2.812e-21,,6.093e-6,4.974e-27,3.553e+3,9.030e-13,9.934e-15,,,,,2.616e+6,4.247e+5,2.065e+6,8.140e+1,7.735e+2,2.835e+8,,,,1.069e+7,2.272e+3
213.4,3.101e+8,,,,,2.482e-5,3.853e-21,,5.882e-6,1.482e-26,2.579e+3,7.913e-14,3.635e-14,,,,,2.260e+6,4.108e+5,2.114e+6,9.311e+1,2.306e+3,2.986e+8,,,,6.710e+6,1.149e+3
213.6,3.084e+8,,,,,2.086e-5,5.468e-21,,5.293e-6,4.126e-26,1.743e+3,7.284e-14,1.248e-13,,,,,1.910e+6,3.721e+5,2.202e+6,1.068e+2,6.422e+3,3.000e+8,,,,3.936e+6,5.544e+2
213.8,2.931e+8,,,,,1.641e-5,7.615e-21,,4.439e-6,1.073e-25,1.098e+3,6.655e-14,4.020e-13,,,,,1.557e+6,3.188e+5,2.353e+6,1.203e+2,1.670e+4,2.867e+8,,,,2.159e+6,2.834e+2
214.0,2.657e+8,,,,,1.217e-5,1.012e-20,,3.469e-6,2.605e-25,6.440e+2,6.026e-14,1.217e-12,,,,,1.211e+6,2.666e+5,2.591e+6,1.314e+2,4.059e+4,2.604e+8,,,,1.108e+6,2.130e+2
214.2,2.301e+8,,,,,8.699e-6,1.267e-20,,2.527e-6,5.908e-25,3.520e+2,5.397e-14,3.461e-12,,,,,8.915e+5,2.367e+5,2.936e+6,1.383e+2,9.213e+4,2.254e+8,,,,5.382e+5,2.958e+2
214.4,1.916e+8,,,,,6.287e-6,1.488e-20,,1.716e-6,1.252e-24,1.792e+2,4.768e-14,9.264e-12,,,,,6.176e+5,2.570e+5,3.391e+6,1.398e+2,1.954e+5,1.868e+8,,,,2.604e+5,5.455e+2
214.6,1.546e+8,,,,,5.022e-6,1.635e-20,,1.086e-6,2.477e-24,8.500e+1,4.139e-14,2.335e-11,,,,,4.011e+5,3.666e+5,3.948e+6,1.356e+2,3.874e+5,1.493e+8,,,,1.553e+5,1.024e+3
214.8,1.223e+8,,,,,4.817e-6,1.680e-20,,6.403e-7,4.577e-24,3.756e+1,3.509e-14,5.545e-11,,,,,2.438e+5,6.198e+5,4.590e+6,1.262e+2,7.178e+5,1.160e+8,,,,1.627e+5,1.825e+3
215.1,8.569e+7,,,,,6.037e-6,1.541e-20,,2.544e-7,1.012e-23,9.657e+0,2.566e-14,1.821e-10,,,,,1.016e+5,1.425e+6,5.671e+6,1.052e+2,1.598e+6,7.653e+7,,,,3.633e+5,3.836e+3
215.3,6.895e+7,,,,,7.442e-6,1.336e-20,,1.265e-7,1.577e-23,3.574e+0,1.937e-14,3.747e-10,,,,,5.202e+4,2.355e+6,6.441e+6,8.934e+1,2.512e+6,5.692e+7,,,,6.612e+5,5.780e+3
215.5,5.750e+7,,,,,8.928e-6,1.082e-20,,6.012e-8,2.295e-23,1.232e+0,1.308e-14,7.293e-10,,,,,2.483e+4,3.658e+6,7.215e+6,7.419e+1,3.705e+6,4.174e+7,,,,1.145e+6,8.135e+3
215.7,5.058e+7,,,,,1.015e-5,8.192e-21,,3.034e-8,3.120e-23,3.957e-1,6.786e-15,1.344e-9,,,,,1.106e+4,5.318e+6,7.946e+6,6.159e+1,5.145e+6,3.028e+7,,,,1.867e+6,1.069e+4
215.9,4.754e+7,,,,,1.084e-5,5.793e-21,,2.266e-8,3.962e-23,1.184e-1,4.953e-16,2.346e-9,,,,,4.590e+3,7.225e+6,8.574e+6,5.304e+1,6.756e+6,2.211e+7,,,,2.863e+6,1.313e+4
216.1,4.790e+7,,,,,1.083e-5,3.827e-21,,3.140e-8,4.700e-23,3.301e-2,4.046e-15,3.882e-9,,,,,1.776e+3,9.172e+6,9.035e+6,4.961e+1,8.444e+6,1.709e+7,,,,4.145e+6,1.505e+4
216.3,5.123e+7,,,,,1.011e-5,2.361e-21,,5.786e-8,5.206e-23,8.612e-3,3.098e-14,6.093e-9,,,,,6.408e+2,1.088e+7,9.283e+6,5.178e+1,1.013e+7,1.523e+7,,,,5.689e+6,1.611e+4
216.5,5.723e+7,,,,,8.814e-6,1.361e-21,,1.088e-7,5.387e-23,2.264e-3,2.224e-13,9.069e-9,,,,,2.155e+2,1.205e+7,9.305e+6,5.923e+1,1.181e+7,1.659e+7,,,,7.453e+6,1.611e+4
216.7,6.571e+7,,,,,7.178e-6,7.329e-22,,1.947e-7,5.206e-23,1.247e-3,1.497e-12,1.280e-8,,,,,6.754e+1,1.248e+7,9.121e+6,7.070e+1,1.352e+7,2.118e+7,,,,9.401e+6,1.505e+4
216.9,7.658e+7,,,,,5.465e-6,3.686e-22,,3.281e-7,4.700e-23,3.074e-3,9.441e-12,1.713e-8,,,,,1.973e+1,1.210e+7,8.767e+6,8.402e+1,1.533e+7,2.884e+7,,,,1.154e+7,1.313e+4
217.1,8.977e+7,,,,,3.902e-6,1.732e-22,,5.195e-7,3.962e-23,1.068e-2,5.583e-11,2.174e-8,,,,,5.375e+0,1.098e+7,8.283e+6,9.642e+1,1.728e+7,3.927e+7,,,,1.393e+7,1.069e+4
217.3,1.051e+8,,,,,2.642e-6,7.601e-23,,7.739e-7,3.120e-23,3.586e-2,3.095e-10,2.612e-8,,,,,1.365e+0,9.390e+6,7.699e+6,1.051e+2,1.930e+7,5.199e+7,,,,1.672e+7,8.135e+3
