Wavelength (nm),Sum(calc),H I (2.9e-5),He I (1.0e-4),He II (2.5e-10),N I (9.5e-5),N II (5.3e-6),N III (2.7e-14),O I (9.7e-5),O II (3.3e-6),O III (2.3e-16),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-1),Ar II (4.7e-2),Ar III (4.7e-9),Mn I (6.5e-7),Mn II (1.9e-5),Fe I (4.4e-7),Fe II (9.5e-6),Fe III (2.2e-8),Cu I (8.6e-7),Cu II (9.1e-6),La I (6.8e-8),La II (8.3e-6),W I (4.7e-7),W II (9.5e-6),W III (2.7e-8)
197.3,3.890e-1,,,,,,,,8.738e-17,,,4.647e-6,4.207e-13,,,,,1.334e-2,,3.746e-1,3.787e-6,5.413e-9,2.655e-5,,,,,1.007e-3
197.5,1.104e+0,,,,,,,,4.842e-16,,,1.599e-5,1.242e-12,,,,,4.079e-2,,1.060e+0,1.166e-5,3.813e-8,1.296e-4,,,,,3.081e-3
197.7,2.896e+0,,,,,,,,2.485e-15,,,5.086e-5,3.388e-12,,,,,1.152e-1,,2.771e+0,3.336e-5,2.484e-7,5.869e-4,,,,,8.701e-3
197.9,7.015e+0,,,,,,,,1.182e-14,,,1.496e-4,8.550e-12,,,,,3.003e-1,,6.689e+0,8.867e-5,1.497e-6,2.464e-3,,,,,2.269e-2
198.1,1.570e+1,,,,,,,,5.208e-14,1.097e-42,,4.072e-4,1.997e-11,,,,,7.227e-1,,1.492e+1,2.191e-4,8.342e-6,9.595e-3,,,,1.004e-12,5.461e-2
198.3,3.250e+1,,,,,9.695e-23,,,2.127e-13,1.096e-41,,1.027e-3,4.319e-11,,,,,1.606e+0,,3.073e+1,5.034e-4,4.300e-5,3.466e-2,,,,9.686e-12,1.214e-1
198.5,6.220e+1,,,,,1.001e-21,,,8.054e-13,1.014e-40,,2.402e-3,8.664e-11,,,,,3.295e+0,,5.854e+1,1.076e-3,2.050e-4,1.162e-1,,,,8.651e-11,2.491e-1
198.7,1.102e+2,,,,,9.570e-21,,,2.828e-12,8.694e-40,,5.227e-3,1.614e-10,,,,,6.241e+0,,1.032e+2,2.142e-3,9.038e-4,3.613e-1,,,,7.156e-10,4.718e-1
198.9,1.811e+2,,,,,8.476e-20,,,9.208e-12,6.901e-39,,1.061e-2,2.798e-10,,,,,1.092e+1,,1.683e+2,3.969e-3,3.686e-3,1.044e+0,,,,5.483e-9,8.252e-1
199.2,3.329e+2,,,,,1.936e-18,,,4.700e-11,1.336e-37,,2.725e-2,5.608e-10,,,,,2.173e+1,,3.050e+2,8.773e-3,2.622e-2,4.464e+0,,,,1.006e-7,1.643e+0
199.4,4.589e+2,,,,,1.416e-17,,,1.269e-10,8.756e-37,,4.762e-2,8.211e-10,,,,,3.113e+1,,4.146e+2,1.364e-2,8.795e-2,1.074e+1,,,,6.363e-7,2.354e+0
199.6,5.958e+2,,,,,9.595e-17,,,3.182e-10,5.313e-36,9.316e-14,7.934e-2,1.130e-9,,,,,4.117e+1,,5.271e+2,1.979e-2,2.729e-1,2.409e+1,,,,3.726e-6,3.113e+0
199.8,7.365e+2,,,,,6.023e-16,,,7.405e-10,2.986e-35,9.330e-13,1.270e-1,1.467e-9,,,,,5.026e+1,,6.311e+2,2.680e-2,7.831e-1,5.042e+1,,,,2.020e-5,3.801e+0
200.0,8.800e+2,,,,,3.502e-15,,,1.601e-9,1.555e-34,8.664e-12,1.964e-1,1.801e-9,,,,,5.666e+1,,7.179e+2,3.393e-2,2.078e+0,9.877e+1,,,,1.015e-4,4.286e+0
200.2,1.036e+3,,,,,1.886e-14,,,3.216e-9,7.495e-34,7.461e-11,2.942e-1,2.095e-9,,,,,5.899e+1,,7.851e+2,4.019e-2,5.102e+0,1.817e+2,,,,4.720e-4,4.463e+0
200.4,1.225e+3,,,,,9.410e-14,,,6.005e-9,3.347e-33,5.957e-10,4.261e-1,2.313e-9,,,,,5.676e+1,,8.363e+2,4.461e-2,1.158e+1,3.153e+2,,,,2.034e-3,4.294e+0
200.6,1.477e+3,,,,,4.349e-13,,,1.043e-8,1.384e-32,4.410e-9,5.935e-1,2.420e-9,,,,,5.063e+1,,8.790e+2,4.649e-2,2.432e+1,5.190e+2,,,,8.118e-3,3.823e+0
200.8,1.828e+3,,,,,1.862e-12,,,1.686e-8,5.305e-32,3.027e-8,7.895e-1,2.397e-9,,,,,4.235e+1,,9.193e+2,4.564e-2,4.723e+1,8.152e+2,,,,3.003e-2,3.160e+0
201.0,2.312e+3,,,,,7.383e-12,,,2.540e-8,1.883e-31,1.927e-7,9.954e-1,2.240e-9,,,,,3.467e+1,,9.588e+2,4.237e-2,8.484e+1,1.230e+3,,,,1.029e-1,2.446e+0
201.2,2.964e+3,,,,,2.712e-11,,,3.569e-8,6.191e-31,1.137e-6,1.182e+0,1.970e-9,,,,,3.158e+1,,9.933e+2,3.745e-2,1.409e+2,1.795e+3,,,,3.270e-1,1.814e+0
201.4,3.826e+3,,,,,9.228e-11,,,4.683e-8,1.886e-30,6.224e-6,1.314e+0,1.625e-9,,,,,3.935e+1,,1.015e+3,3.183e-2,2.165e+2,2.552e+3,,,,9.637e-1,1.355e+0
201.6,4.952e+3,,,,,2.909e-10,,,5.750e-8,5.325e-30,3.158e-5,1.363e+0,1.253e-9,,,,,6.880e+1,,1.014e+3,2.640e-2,3.077e+2,3.556e+3,,,,2.635e+0,1.108e+0
201.8,6.430e+3,,,,,8.492e-10,,,6.618e-8,1.393e-29,1.486e-4,1.317e+0,9.027e-10,,,,,1.383e+2,,9.883e+2,2.183e-2,4.044e+2,4.890e+3,,,,6.691e+0,1.068e+0
202.0,8.394e+3,,,,,2.297e-9,,,7.157e-8,3.380e-29,6.483e-4,1.181e+0,6.099e-10,,,,,2.765e+2,,9.391e+2,1.852e-2,4.916e+2,6.669e+3,,,,1.579e+1,1.199e+0
202.2,1.103e+4,,,,,5.754e-9,,,7.289e-8,7.603e-29,2.623e-3,9.822e-1,3.975e-10,,,,,5.221e+2,,8.766e+2,1.657e-2,5.527e+2,9.045e+3,,,,3.470e+1,1.441e+0
202.4,1.457e+4,,,,,1.335e-8,,,7.006e-8,1.587e-28,9.838e-3,7.573e-1,2.809e-10,,,,,9.186e+2,,8.151e+2,1.595e-2,5.747e+2,1.218e+4,,,,7.110e+1,1.728e+0
202.6,1.917e+4,,,,,2.871e-8,,,6.368e-8,3.074e-28,3.422e-2,5.409e-1,2.843e-10,,,,,1.500e+3,,7.689e+2,1.650e-2,5.527e+2,1.621e+4,,,,1.362e+2,1.993e+0
202.8,2.487e+4,,,,,5.717e-8,,,5.480e-8,5.533e-28,1.103e-1,3.577e-1,4.632e-10,,,,,2.273e+3,,7.482e+2,1.805e-2,4.916e+2,2.111e+4,,,,2.445e+2,2.182e+0
203.0,3.142e+4,,,,,1.055e-7,,,4.467e-8,9.262e-28,3.300e-1,2.190e-1,9.298e-10,,,,,3.194e+3,,7.558e+2,2.038e-2,4.044e+2,2.665e+4,,,,4.130e+2,2.263e+0
203.2,3.829e+4,,,,,1.802e-7,,,3.446e-8,1.444e-27,9.150e-1,1.242e-1,1.874e-9,,,,,4.162e+3,,7.862e+2,2.324e-2,3.077e+2,3.237e+4,,,,6.586e+2,2.236e+0
203.4,4.466e+4,,,,,2.852e-7,,,2.513e-8,2.099e-27,2.352e+0,6.555e-2,3.564e-9,,,,,5.031e+3,,8.282e+2,2.634e-2,2.165e+2,3.758e+4,,,,9.955e+2,2.130e+0
203.6,4.968e+4,,,,,4.182e-7,,,1.729e-8,2.851e-27,5.608e+0,3.309e-2,6.302e-9,,,,,5.641e+3,,8.686e+2,2.951e-2,1.409e+2,4.159e+4,,,,1.431e+3,1.993e+0
203.8,5.268e+4,,,,,5.680e-7,,,1.119e-8,3.629e-27,1.240e+1,1.879e-2,1.034e-8,,,,,5.868e+3,,8.960e+2,3.288e-2,8.484e+1,4.385e+4,,,,1.960e+3,1.875e+0
204.0,5.335e+4,,,,,7.146e-7,,,6.796e-9,4.337e-27,2.541e+1,1.934e-2,1.571e-8,,,,,5.664e+3,,9.035e+2,3.723e-2,4.723e+1,4.415e+4,,,,2.560e+3,1.804e+0
204.2,5.185e+4,,,,,8.329e-7,,,3.865e-9,4.883e-27,4.829e+1,3.990e-2,2.214e-8,,,,,5.072e+3,,8.905e+2,4.434e-2,2.432e+1,4.263e+4,,,,3.186e+3,1.779e+0
204.5,4.670e+4,,,,,9.081e-7,6.150e-37,,1.458e-9,5.249e-27,1.098e+2,1.630e-1,3.209e-8,,,,,3.737e+3,,8.420e+2,6.746e-2,7.763e+0,3.799e+4,,,,4.018e+3,1.763e+0
204.7,4.231e+4,,,,,8.748e-7,5.421e-36,,6.967e-10,5.155e-27,1.728e+2,4.057e-1,3.737e-8,,,,,2.776e+3,,7.996e+2,9.846e-2,3.288e+0,3.418e+4,,,,4.378e+3,1.706e+0
204.9,3.778e+4,,,,,7.822e-7,4.450e-35,,3.097e-10,4.817e-27,2.521e+2,9.585e-1,4.034e-8,,,,,1.915e+3,,7.556e+2,1.491e-1,1.288e+0,3.036e+4,,,,4.497e+3,1.580e+0
205.1,3.340e+4,,,,,6.525e-7,3.401e-34,,1.279e-10,4.298e-27,3.410e+2,2.135e+0,4.037e-8,,,,,1.228e+3,,7.133e+2,2.252e-1,4.668e-1,2.677e+4,,,,4.343e+3,1.385e+0
205.3,2.924e+4,,,,,5.157e-7,2.421e-33,,4.902e-11,3.680e-27,4.278e+2,4.463e+0,3.748e-8,,,,,7.343e+2,,6.742e+2,3.306e-1,1.564e-1,2.345e+4,,,,3.947e+3,1.147e+0
205.5,2.524e+4,,,,,4.050e-7,1.605e-32,,1.744e-11,3.050e-27,4.975e+2,8.734e+0,3.233e-8,,,,,4.161e+2,,6.394e+2,4.648e-1,4.849e-2,2.028e+4,,,,3.399e+3,9.117e-1
205.7,2.138e+4,,,,,3.536e-7,9.906e-32,,5.785e-12,2.482e-27,5.366e+2,1.596e+1,2.603e-8,,,,,2.367e+2,,6.101e+2,6.217e-1,1.390e-2,1.714e+4,,,,2.845e+3,7.335e-1
205.9,1.776e+4,,,,,3.959e-7,5.694e-31,,1.900e-12,2.021e-27,5.366e+2,2.719e+1,1.976e-8,,,,,1.592e+2,,5.867e+2,7.899e-1,3.686e-3,1.399e+4,,,,2.464e+3,6.682e-1
206.1,1.463e+4,,,,,5.701e-7,3.049e-30,,9.842e-13,1.679e-27,4.975e+2,4.311e+1,1.449e-8,,,,,1.560e+2,,5.679e+2,9.545e-1,9.038e-4,1.091e+4,,,,2.455e+3,7.715e-1
206.3,1.234e+4,,,,,9.174e-7,1.520e-29,,1.648e-12,1.437e-27,4.278e+2,6.361e+1,1.078e-8,,,,,2.110e+2,,5.504e+2,1.101e+0,2.050e-4,8.070e+3,,,,3.016e+3,1.098e+0
206.5,1.123e+4,,,,,1.474e-6,7.061e-29,,4.428e-12,1.259e-27,3.410e+2,8.724e+1,8.735e-9,,,,,3.161e+2,,5.299e+2,1.218e+0,4.300e-5,5.628e+3,,,,4.325e+3,1.692e+0
206.7,1.153e+4,,,,,2.258e-6,3.055e-28,,1.185e-11,1.106e-27,2.521e+2,1.112e+2,8.125e-9,,,,,4.660e+2,,5.029e+2,1.302e+0,8.342e-6,3.696e+3,,,,6.497e+3,2.577e+0
206.9,1.325e+4,,,,,3.247e-6,1.231e-27,,2.972e-11,9.499e-28,1.728e+2,1.317e+2,8.476e-9,,,,,6.537e+2,1.919e-14,4.687e+2,1.355e+0,1.497e-6,2.298e+3,,,,9.517e+3,3.733e+0
207.1,1.612e+4,,,,,4.374e-6,4.620e-27,,6.946e-11,7.828e-28,1.098e+2,1.449e+2,9.241e-9,,,,,8.675e+2,1.702e-13,4.306e+2,1.383e+0,2.484e-7,1.375e+3,,,,1.318e+4,5.087e+0
207.3,1.962e+4,,,,,5.529e-6,1.615e-26,,1.513e-10,6.103e-28,6.471e+1,1.480e+2,9.912e-9,,,,,1.091e+3,1.406e-12,3.942e+2,1.390e+0,3.813e-8,8.239e+2,,,,1.709e+4,6.517e+0
207.5,2.305e+4,,,,,6.595e-6,5.261e-26,,3.075e-10,4.463e-28,3.536e+1,1.404e+2,1.012e-8,,,,,1.308e+3,1.083e-11,3.658e+2,1.374e+0,5.413e-9,5.341e+2,,,,2.066e+4,7.889e+0
207.7,2.573e+4,,,,,7.496e-6,1.596e-25,,5.836e-10,3.046e-28,1.792e+1,1.237e+2,9.687e-9,,,,,1.501e+3,7.777e-11,3.493e+2,1.332e+0,7.107e-10,4.094e+2,,,,2.332e+4,9.106e+0
207.9,2.716e+4,,,,,8.240e-6,4.513e-25,,1.036e-9,1.935e-28,8.417e+0,1.012e+2,8.643e-9,,,,,1.660e+3,5.204e-10,3.455e+2,1.254e+0,8.630e-11,3.815e+2,,,,2.466e+4,1.014e+1
208.1,2.719e+4,,,,,8.938e-6,1.188e-24,,1.722e-9,1.143e-28,3.667e+0,7.691e+1,7.171e-9,,,,,1.777e+3,3.245e-9,3.508e+2,1.140e+0,9.693e-12,4.101e+2,,,,2.456e+4,1.106e+1
208.3,2.606e+4,,,,,9.773e-6,2.916e-24,,2.685e-9,6.269e-29,1.483e+0,5.426e+1,5.526e-9,,,,,1.854e+3,1.886e-8,3.592e+2,9.946e-1,1.007e-12,4.808e+2,,,,2.330e+4,1.195e+1
208.5,2.428e+4,,,,,1.092e-5,6.666e-24,,3.939e-9,3.191e-29,5.639e-1,3.554e+1,3.955e-9,,,,,1.895e+3,1.022e-7,3.640e+2,8.300e-1,9.609e-13,6.017e+2,,,,2.137e+4,1.287e+1
208.7,2.247e+4,,,,,1.246e-5,1.420e-23,,5.447e-9,1.508e-29,2.279e-1,2.161e+1,2.628e-9,,,,,1.909e+3,5.159e-7,3.594e+2,6.641e-1,9.149e-13,8.039e+2,,,,1.936e+4,1.376e+1
208.9,2.114e+4,,,,,1.429e-5,2.819e-23,,7.116e-9,6.612e-30,1.881e-1,1.221e+1,1.621e-9,,,,,1.906e+3,2.428e-6,3.427e+2,5.132e-1,8.689e-13,1.141e+3,,,,1.772e+4,1.446e+1
209.1,2.055e+4,,,,,1.612e-5,5.216e-23,,8.803e-9,2.690e-30,4.383e-1,6.400e+0,9.284e-10,,,,,1.893e+3,1.065e-5,3.149e+2,3.880e-1,8.230e-13,1.689e+3,,,,1.663e+4,1.474e+1
209.3,2.070e+4,,,,,1.755e-5,8.996e-23,,1.033e-8,1.015e-30,1.307e+0,3.116e+0,4.936e-10,,,,,1.872e+3,4.352e-5,2.806e+2,2.921e-1,7.770e-13,2.531e+3,,,,1.600e+4,1.440e+1
209.5,2.144e+4,,,,,1.818e-5,1.447e-22,,1.150e-8,3.556e-31,3.764e+0,1.409e+0,2.436e-10,,,,,1.843e+3,1.658e-4,2.466e+2,2.228e-1,7.310e-13,3.749e+3,,,,1.558e+4,1.338e+1
209.8,2.315e+4,,,,,1.716e-5,2.591e-22,,1.227e-8,6.404e-32,1.618e+1,3.725e-1,7.350e-11,,,,,1.771e+3,1.081e-3,2.106e+2,1.553e-1,6.621e-13,6.381e+3,,,,1.476e+4,1.087e+1
210.0,2.445e+4,,,,,1.522e-5,3.508e-22,,1.199e-8,1.860e-32,3.917e+1,1.399e-1,3.013e-11,,,,,1.704e+3,3.453e-3,2.034e+2,1.251e-1,6.161e-13,8.650e+3,,,,1.384e+4,8.965e+0
210.2,2.577e+4,,,,,1.262e-5,4.442e-22,,1.110e-8,5.010e-33,8.834e+1,4.877e-2,1.147e-11,,,,,1.631e+3,1.028e-2,2.102e+2,1.014e-1,5.475e-12,1.122e+4,,,,1.261e+4,7.251e+0
210.4,2.712e+4,,,,,9.761e-6,5.271e-22,,9.737e-9,1.252e-33,1.856e+2,1.579e-2,4.051e-12,,,,,1.567e+3,2.853e-2,2.276e+2,8.169e-2,4.544e-11,1.396e+4,,,,1.118e+4,5.958e+0
210.6,2.855e+4,,,,,7.047e-6,5.878e-22,,8.123e-9,2.906e-34,3.632e+2,4.745e-3,1.329e-12,,,,,1.528e+3,7.381e-2,2.497e+2,6.482e-2,3.522e-10,1.669e+4,,,,9.720e+3,5.168e+0
210.8,3.013e+4,,,,,4.760e-6,6.186e-22,,6.547e-9,6.300e-35,6.622e+2,1.324e-3,4.046e-13,,,,,1.524e+3,1.779e-1,2.694e+2,5.053e-2,2.550e-9,1.929e+4,,,,8.380e+3,4.818e+0
211.0,3.199e+4,,,,,3.035e-6,6.178e-22,,5.338e-9,1.582e-35,1.125e+3,3.431e-4,1.144e-13,,,,,1.550e+3,3.998e-1,2.808e+2,3.874e-2,1.725e-8,2.176e+4,,,,7.273e+3,4.742e+0
211.2,3.429e+4,,,,,1.883e-6,5.901e-22,,4.848e-9,2.342e-35,1.780e+3,8.254e-5,3.002e-14,,,,,1.587e+3,8.374e-1,2.805e+2,2.933e-2,1.089e-7,2.419e+4,,,,6.443e+3,4.737e+0
211.4,3.722e+4,,,,,1.230e-6,5.438e-22,,5.456e-9,1.248e-34,2.623e+3,1.843e-5,7.314e-15,,,,,1.613e+3,1.634e+0,2.682e+2,2.202e-2,6.427e-7,2.684e+4,,,,5.864e+3,4.631e+0
211.6,4.096e+4,,,,,9.771e-7,4.879e-22,,7.554e-9,6.855e-34,3.603e+3,3.823e-6,1.654e-15,,,,,1.604e+3,2.973e+0,2.465e+2,1.649e-2,3.541e-6,3.005e+4,,,,5.454e+3,4.325e+0
211.8,4.567e+4,,,,,1.023e-6,4.293e-22,,1.149e-8,3.526e-33,4.609e+3,7.361e-7,3.476e-16,,,,,1.546e+3,5.041e+0,2.198e+2,1.238e-2,1.823e-5,3.419e+4,,,,5.102e+3,3.809e+0
212.0,5.145e+4,,,,,1.278e-6,3.724e-22,,1.749e-8,1.694e-32,5.493e+3,1.316e-7,6.879e-17,,,,,1.440e+3,7.967e+0,1.930e+2,9.393e-3,8.762e-5,3.960e+4,,,,4.709e+3,3.142e+0
212.2,5.834e+4,,,,,1.663e-6,3.193e-22,,2.543e-8,7.604e-32,6.098e+3,2.184e-8,1.798e-17,,,,,1.300e+3,1.173e+1,1.699e+2,7.281e-3,3.934e-4,4.654e+4,,,,4.212e+3,2.420e+0
212.4,6.632e+4,,,,,2.093e-6,2.724e-22,,3.476e-8,3.188e-31,6.307e+3,3.365e-9,3.106e-17,,,,,1.146e+3,1.611e+1,1.530e+2,5.873e-3,1.650e-3,5.510e+4,,,,3.602e+3,1.738e+0
212.6,7.520e+4,,,,,2.484e-6,2.362e-22,,4.442e-8,1.248e-30,6.077e+3,4.815e-10,1.379e-16,,,,,9.962e+2,2.061e+1,1.425e+2,5.058e-3,6.462e-3,6.504e+4,,,,2.918e+3,1.162e+0
212.8,8.444e+4,,,,,2.757e-6,2.182e-22,,5.294e-8,4.564e-30,5.455e+3,6.395e-11,6.115e-16,,,,,8.639e+2,2.458e+1,1.375e+2,4.759e-3,2.364e-2,7.573e+4,,,,2.226e+3,7.242e-1
213.0,9.312e+4,,,,,2.855e-6,2.291e-22,,5.883e-8,1.559e-29,4.561e+3,7.887e-12,2.546e-15,,,,,7.516e+2,2.732e+1,1.363e+2,4.908e-3,8.079e-2,8.605e+4,,,,1.594e+3,4.202e-1
213.2,9.994e+4,,,,,2.757e-6,2.812e-22,,6.093e-8,4.974e-29,3.553e+3,9.030e-13,9.934e-15,,,,,6.548e+2,2.831e+1,1.376e+2,5.426e-3,2.578e-1,9.450e+4,,,,1.069e+3,2.272e-1
213.4,1.035e+5,,,,,2.482e-6,3.853e-22,,5.882e-8,1.482e-28,2.579e+3,7.913e-14,3.635e-14,,,,,5.657e+2,2.739e+1,1.409e+2,6.207e-3,7.687e-1,9.953e+4,,,,6.710e+2,1.149e-1
213.6,1.028e+5,,,,,2.086e-6,5.468e-22,,5.293e-8,4.126e-28,1.743e+3,7.284e-14,1.248e-13,,,,,4.781e+2,2.480e+1,1.468e+2,7.120e-3,2.141e+0,1.000e+5,,,,3.936e+2,5.544e-2
213.8,9.745e+4,,,,,1.641e-6,7.615e-22,,4.439e-8,1.073e-27,1.098e+3,6.655e-14,4.020e-13,,,,,3.898e+2,2.125e+1,1.569e+2,8.019e-3,5.568e+0,9.556e+4,,,,2.159e+2,2.834e-2
214.0,8.807e+4,,,,,1.217e-6,1.012e-21,,3.469e-8,2.605e-27,6.440e+2,6.026e-14,1.217e-12,,,,,3.032e+2,1.778e+1,1.727e+2,8.759e-3,1.353e+1,8.681e+4,,,,1.108e+2,2.130e-2
214.2,7.602e+4,,,,,8.699e-7,1.267e-21,,2.527e-8,5.908e-27,3.520e+2,5.397e-14,3.461e-12,,,,,2.232e+2,1.578e+1,1.957e+2,9.219e-3,3.071e+1,7.515e+4,,,,5.382e+1,2.958e-2
214.4,6.295e+4,,,,,6.287e-7,1.488e-21,,1.716e-8,1.252e-26,1.792e+2,4.768e-14,9.264e-12,,,,,1.546e+2,1.713e+1,2.261e+2,9.321e-3,6.514e+1,6.228e+4,,,,2.604e+1,5.455e-2
214.6,5.038e+4,,,,,5.022e-7,1.635e-21,,1.086e-8,2.477e-26,8.500e+1,4.139e-14,2.335e-11,,,,,1.004e+2,2.444e+1,2.632e+2,9.041e-3,1.291e+2,4.977e+4,,,,1.553e+1,1.024e-1
214.8,3.936e+4,,,,,4.817e-7,1.680e-21,,6.403e-9,4.577e-26,3.756e+1,3.509e-14,5.545e-11,,,,,6.102e+1,4.132e+1,3.060e+2,8.414e-3,2.393e+2,3.866e+4,,,,1.627e+1,1.825e-1
215.1,2.659e+4,,,,,6.037e-7,1.541e-21,,2.544e-9,1.012e-25,9.657e+0,2.566e-14,1.821e-10,,,,,2.544e+1,9.499e+1,3.781e+2,7.016e-3,5.328e+2,2.551e+4,,,,3.633e+1,3.836e-1
215.3,2.048e+4,,,,,7.442e-7,1.336e-21,,1.265e-9,1.577e-25,3.574e+0,1.937e-14,3.747e-10,,,,,1.302e+1,1.570e+2,4.294e+2,5.956e-3,8.373e+2,1.897e+4,,,,6.612e+1,5.780e-1
215.5,1.600e+4,,,,,8.928e-7,1.082e-21,,6.012e-10,2.295e-25,1.232e+0,1.308e-14,7.293e-10,,,,,6.217e+0,2.439e+2,4.810e+2,4.946e-3,1.235e+3,1.391e+4,,,,1.145e+2,8.135e-1
215.7,1.288e+4,,,,,1.015e-6,8.192e-22,,3.034e-10,3.120e-25,3.957e-1,6.786e-15,1.344e-9,,,,,2.768e+0,3.545e+2,5.298e+2,4.106e-3,1.715e+3,1.009e+4,,,,1.867e+2,1.069e+0
215.9,1.096e+4,,,,,1.084e-6,5.793e-22,,2.266e-10,3.962e-25,1.184e-1,4.953e-16,2.346e-9,,,,,1.149e+0,4.817e+2,5.716e+2,3.536e-3,2.252e+3,7.370e+3,,,,2.863e+2,1.313e+0
216.1,1.014e+4,,,,,1.083e-6,3.827e-22,,3.140e-10,4.700e-25,3.301e-2,4.046e-15,3.882e-9,,,,,4.447e-1,6.114e+2,6.023e+2,3.308e-3,2.815e+3,5.695e+3,,,,4.145e+2,1.505e+0
216.3,1.037e+4,,,,,1.011e-6,2.361e-22,,5.786e-10,5.206e-25,8.612e-3,3.098e-14,6.093e-9,,,,,1.604e-1,7.252e+2,6.189e+2,3.452e-3,3.378e+3,5.076e+3,,,,5.689e+2,1.611e+0
216.5,1.164e+4,,,,,8.814e-7,1.361e-22,,1.088e-9,5.387e-25,2.264e-3,2.224e-13,9.069e-9,,,,,5.394e-2,8.036e+2,6.204e+2,3.949e-3,3.937e+3,5.531e+3,,,,7.453e+2,1.611e+0
216.7,1.395e+4,,,,,7.178e-7,7.329e-23,,1.947e-9,5.206e-25,1.247e-3,1.497e-12,1.280e-8,,,,,1.691e-2,8.323e+2,6.080e+2,4.714e-3,4.506e+3,7.059e+3,,,,9.401e+2,1.505e+0
216.9,1.727e+4,,,,,5.465e-7,3.686e-23,,3.281e-9,4.700e-25,3.074e-3,9.441e-12,1.713e-8,,,,,4.940e-3,8.064e+2,5.845e+2,5.602e-3,5.110e+3,9.613e+3,,,,1.154e+3,1.313e+0
217.1,2.153e+4,,,,,3.902e-7,1.732e-23,,5.195e-9,3.962e-25,1.068e-2,5.583e-11,2.174e-8,,,,,1.346e-3,7.323e+2,5.522e+2,6.428e-3,5.761e+3,1.309e+4,,,,1.393e+3,1.069e+0
217.3,2.658e+4,,,,,2.642e-7,7.601e-24,,7.739e-9,3.120e-25,3.586e-2,3.095e-10,2.612e-8,,,,,3.416e-4,6.260e+2,5.132e+2,7.005e-3,6.434e+3,1.733e+4,,,,1.672e+3,8.135e-1
