Wavelength (nm),Sum(calc),H I (9.6e-2),He I (1.0e-5),He II (2.5e-11),N I (4.7e-1),N II (2.7e-2),N III (1.4e-10),O I (3.9e-1),O II (1.3e-2),O III (9.2e-13),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-6),Ar II (4.7e-7),Ar III (4.7e-14),Mn I (3.3e-7),Mn II (9.6e-6),Fe I (4.4e-7),Fe II (9.5e-6),Fe III (2.2e-8),Cu I (8.6e-7),Cu II (9.1e-6),La I (6.8e-8),La II (8.3e-6),W I (4.7e-7),W II (9.5e-6),W III (2.7e-8)
198.9,2.389e+1,,,,,,,,5.334e-15,,,8.826e-5,2.244e-11,,,,,2.945e-1,,2.355e+1,1.673e-4,4.186e-14,6.071e-6,,,,,4.450e-2
199.0,4.552e+1,,,,,,,,2.803e-14,,,2.270e-4,4.537e-11,,,,,6.324e-1,,4.479e+1,3.480e-4,9.881e-13,2.547e-5,,,,,9.557e-2
199.1,8.162e+1,,,,,,,,1.388e-13,,,5.494e-4,8.632e-11,,,,,1.277e+0,,8.015e+1,6.869e-4,7.322e-12,1.008e-4,,,,,1.931e-1
199.3,2.186e+2,,,,,,,,2.845e-12,,,2.680e-3,2.603e-10,,,,,4.338e+0,,2.136e+2,2.297e-3,3.360e-10,1.328e-3,,,,,6.559e-1
199.4,3.267e+2,,,,,,,,1.178e-11,,,5.402e-3,4.130e-10,,,,,7.295e+0,,3.183e+2,3.900e-3,2.081e-9,4.426e-3,,,,,1.103e+0
199.5,4.595e+2,,,,,,,,4.597e-11,,,1.025e-2,6.173e-10,,,,,1.154e+1,,4.462e+2,6.311e-3,1.214e-8,1.394e-2,,,,,1.745e+0
199.6,6.087e+2,,,,,,,,1.691e-10,,,1.829e-2,8.704e-10,,,,,1.717e+1,,5.889e+2,9.746e-3,6.672e-8,4.151e-2,,,,,2.596e+0
199.8,8.943e+2,,,,,,,,1.919e-9,,,4.861e-2,1.463e-9,,,,,3.164e+1,,8.575e+2,2.027e-2,1.684e-6,3.121e-1,,,,,4.785e+0
199.9,9.944e+2,,,,,,,,5.923e-9,,,7.244e-2,1.755e-9,,,,,3.919e+1,,9.484e+2,2.734e-2,7.736e-6,7.886e-1,,,,,5.926e+0
200.0,1.047e+3,,,,,,,,1.725e-8,,,1.018e-1,2.016e-9,,,,,4.566e+1,,9.928e+2,3.532e-2,3.347e-5,1.889e+0,,,,,6.905e+0
200.1,1.051e+3,,,,,,,,4.743e-8,,,1.352e-1,2.234e-9,,,,,5.004e+1,,9.885e+2,4.371e-2,1.364e-4,4.288e+0,,,,,7.568e+0
200.3,9.520e+2,,,,,,,,3.023e-7,,,2.052e-1,2.577e-9,,,,,5.004e+1,,8.753e+2,5.902e-2,1.893e-3,1.887e+1,,,,,7.568e+0
200.4,8.940e+2,,,,,,,,7.014e-7,,,2.388e-1,2.741e-9,,,,,4.566e+1,,8.045e+2,6.448e-2,6.450e-3,3.661e+1,,,,,6.905e+0
200.5,8.641e+2,,,,,,,,1.540e-6,,,2.738e-1,2.919e-9,,,,,3.919e+1,,7.512e+2,6.770e-2,2.069e-2,6.738e+1,,,,,5.926e+0
200.6,8.835e+2,,,,,,,,3.201e-6,,,3.170e-1,3.105e-9,,,,,3.164e+1,,7.289e+2,6.838e-2,6.255e-2,1.177e+2,,,,4.100e-13,4.785e+0
200.8,1.116e+3,,,,,,,,1.177e-5,4.348e-38,,4.764e-1,3.367e-9,,,,,1.717e+1,,7.873e+2,6.257e-2,4.775e-1,3.075e+2,,,,2.238e-11,2.596e+0
200.9,1.329e+3,,,,,,,,2.084e-5,3.111e-37,,6.208e-1,3.358e-9,,,,,1.154e+1,,8.540e+2,5.697e-2,1.206e+0,4.598e+2,,,,1.514e-10,1.745e+0
201.0,1.595e+3,,,,,2.054e-18,,,3.504e-5,2.099e-36,,8.220e-1,3.212e-9,,,,,7.295e+0,,9.297e+2,5.044e-2,2.870e+0,6.532e+2,,,,9.657e-10,1.104e+0
201.2,2.227e+3,,,,,1.104e-16,,,8.495e-5,8.010e-35,,1.376e+0,2.534e-9,,,,,2.427e+0,,1.069e+3,3.705e-2,1.358e+1,1.140e+3,,,,3.293e-8,3.733e-1
201.3,2.564e+3,,,,,7.417e-16,,,1.226e-4,4.531e-34,,1.685e+0,2.074e-9,,,,,1.277e+0,,1.122e+3,3.110e-2,2.702e+1,1.412e+3,,,,1.760e-7,2.068e-1
201.4,2.909e+3,,,,,4.697e-15,,,1.684e-4,2.417e-33,,1.965e+0,1.604e-9,,,,,6.329e-1,,1.165e+3,2.595e-2,5.061e+1,1.691e+3,,,,8.874e-7,1.233e-1
201.5,3.272e+3,,,,,2.806e-14,,,2.201e-4,1.216e-32,,2.176e+0,1.170e-9,,,,,2.962e-1,,1.199e+3,2.166e-2,8.932e+1,1.981e+3,,,,4.218e-6,9.737e-2
201.7,4.168e+3,,,,,8.396e-13,,,3.250e-4,2.578e-31,,2.260e+0,5.220e-10,,,,,7.400e-2,,1.232e+3,1.552e-2,2.325e+2,2.701e+3,,,,7.987e-5,1.711e-1
201.8,4.784e+3,,,,,4.206e-12,,,3.679e-4,1.087e-30,,2.116e+0,3.189e-10,,,,,8.727e-2,,1.222e+3,1.354e-2,3.429e+2,3.217e+3,,,,3.182e-4,2.672e-1
201.9,5.554e+3,,,,,1.987e-11,,,3.983e-4,4.324e-30,,1.872e+0,1.836e-10,,,,,2.088e-1,,1.185e+3,1.221e-2,4.764e+2,3.890e+3,,,,1.195e-3,4.074e-1
202.0,6.474e+3,,,,,8.856e-11,,,4.135e-4,1.621e-29,,1.564e+0,9.958e-11,,,,,5.763e-1,,1.117e+3,1.146e-2,6.234e+2,4.731e+3,,,,4.234e-3,5.956e-1
202.2,8.525e+3,,,,,1.475e-9,,,4.011e-4,1.911e-28,,9.177e-1,2.449e-11,,,,,3.916e+0,,9.002e+2,1.132e-2,8.924e+2,6.726e+3,,,,4.452e-2,1.117e+0
202.3,9.466e+3,,,,,5.513e-9,,,3.795e-4,6.008e-28,3.902e-13,6.445e-1,1.110e-11,,,,,9.378e+0,,7.720e+2,1.166e-2,9.762e+2,7.706e+3,,,,1.322e-1,1.441e+0
202.4,1.025e+4,,,,,1.943e-8,,,3.529e-4,1.781e-27,2.870e-12,4.271e-1,4.743e-12,,,,,2.120e+1,,6.510e+2,1.209e-2,1.006e+3,8.567e+3,,,,3.700e-1,1.795e+0
202.5,1.089e+4,,,,,6.460e-8,,,3.244e-4,4.979e-27,1.993e-11,2.670e-1,1.909e-12,,,,,4.525e+1,,5.527e+2,1.248e-2,9.762e+2,9.314e+3,,,,9.767e-1,2.164e+0
202.7,1.251e+4,,,,,5.988e-7,,,2.661e-4,3.262e-26,8.073e-10,8.753e-2,2.726e-13,,,,,1.736e+2,,4.639e+2,1.310e-2,7.685e+2,1.110e+4,,,,5.704e+0,2.864e+0
202.8,1.419e+4,,,,,1.670e-6,,,2.356e-4,7.646e-26,4.712e-9,4.589e-2,1.400e-13,,,,,3.120e+2,,4.774e+2,1.354e-2,6.234e+2,1.276e+4,,,,1.262e+1,3.141e+0
202.9,1.702e+4,,,,,4.391e-6,,,2.037e-4,1.690e-25,2.595e-8,2.269e-2,2.135e-13,,,,,5.297e+2,,5.221e+2,1.432e-2,4.764e+2,1.546e+4,,,,2.634e+1,3.325e+0
203.1,2.724e+4,,,,,2.547e-5,,,1.370e-4,6.923e-25,6.620e-7,4.643e-3,1.918e-12,,,,,1.289e+3,,6.627e+2,1.765e-2,2.325e+2,2.495e+4,,,,9.619e+1,3.306e+0
203.2,3.454e+4,,,,,5.617e-5,,,1.053e-4,1.283e-24,3.066e-6,1.922e-3,5.633e-12,,,,,1.847e+3,,7.384e+2,2.035e-2,1.485e+2,3.163e+4,,,,1.684e+2,3.084e+0
203.3,4.267e+4,,,,,1.169e-4,,,7.704e-5,2.244e-24,1.340e-5,7.499e-4,1.562e-11,,,,,2.503e+3,,8.092e+2,2.362e-2,8.932e+1,3.898e+4,,,,2.783e+2,2.744e+0
203.4,5.079e+4,,,,,2.292e-4,,,5.347e-5,3.701e-24,5.527e-5,2.757e-4,4.089e-11,,,,,3.209e+3,,8.738e+2,2.720e-2,5.061e+1,4.622e+4,,,,4.342e+2,2.326e+0
203.6,6.341e+4,,,,,7.401e-4,,,2.183e-5,8.459e-24,7.906e-4,3.117e-5,2.351e-10,,,,,4.467e+3,,9.891e+2,3.393e-2,1.358e+1,5.705e+4,,,,8.943e+2,1.474e+0
203.7,6.661e+4,,,,,1.218e-3,,,1.281e-5,1.173e-23,2.742e-3,9.595e-6,5.165e-10,,,,,4.854e+3,,1.040e+3,3.646e-2,6.434e+0,5.952e+4,,,,1.186e+3,1.144e+0
203.8,6.750e+4,,,,,1.890e-3,,,7.097e-6,1.539e-23,8.973e-3,2.833e-6,1.071e-9,,,,,4.994e+3,,1.082e+3,3.818e-2,2.870e+0,5.993e+4,,,,1.499e+3,9.300e-1
203.9,6.641e+4,,,,,2.766e-3,,,3.710e-6,1.910e-23,2.772e-2,9.826e-7,2.093e-9,,,,,4.868e+3,,1.108e+3,3.904e-2,1.206e+0,5.861e+4,,,,1.820e+3,8.508e-1
204.1,6.047e+4,,,,,4.970e-3,,,8.513e-7,2.521e-23,2.224e-1,2.893e-6,6.718e-9,,,,,3.934e+3,,1.081e+3,3.845e-2,1.781e-1,5.298e+4,,,,2.472e+3,1.101e+0
204.2,5.664e+4,,,,,6.101e-3,,,3.735e-7,2.702e-23,5.775e-1,9.284e-6,1.103e-8,,,,,3.264e+3,,1.024e+3,3.725e-2,6.255e-2,4.951e+4,,,,2.839e+3,1.395e+0
204.3,5.265e+4,,,,,7.064e-3,,,1.545e-7,2.787e-23,1.415e+0,2.852e-5,1.707e-8,,,,,2.567e+3,,9.454e+2,3.560e-2,2.069e-2,4.585e+4,,,,3.279e+3,1.752e+0
204.4,4.858e+4,,,,,7.713e-3,,,6.027e-8,2.792e-23,3.274e+0,8.281e-5,2.494e-8,,,,,1.915e+3,,8.591e+2,3.364e-2,6.450e-3,4.198e+4,,,,3.825e+3,2.120e+0
204.6,4.058e+4,,,,,7.713e-3,,,7.687e-9,2.662e-23,1.473e+1,5.875e-4,4.468e-8,,,,,9.080e+2,,7.229e+2,2.956e-2,5.236e-4,3.371e+4,,,,5.225e+3,2.659e+0
204.7,3.699e+4,,,,,7.064e-3,,,2.513e-9,2.571e-23,2.865e+1,1.436e-3,5.480e-8,,,,,5.774e+2,,6.937e+2,2.821e-2,1.364e-4,2.972e+4,,,,5.970e+3,2.735e+0
204.8,3.401e+4,,,,,6.101e-3,,,7.748e-10,2.472e-23,5.258e+1,3.316e-3,6.340e-8,,,,,3.481e+2,,6.924e+2,2.827e-2,3.347e-5,2.631e+4,,,,6.608e+3,2.656e+0
205.0,3.068e+4,,,,,3.818e-3,,,6.169e-11,2.204e-23,1.489e+2,1.493e-2,7.124e-8,,,,,1.078e+2,,7.375e+2,3.809e-2,1.684e-6,2.258e+4,,,,7.109e+3,2.102e+0
205.1,3.030e+4,,,,,2.766e-3,,,1.593e-11,2.006e-23,2.298e+2,2.919e-2,6.919e-8,,,,,5.530e+1,,7.579e+2,5.212e-2,3.454e-7,2.242e+4,,,,6.838e+3,1.713e+0
205.2,3.042e+4,,,,,1.890e-3,,,3.880e-12,1.763e-23,3.347e+2,5.420e-2,6.340e-8,,,,,2.688e+1,,7.615e+2,7.627e-2,6.672e-8,2.307e+4,,,,6.229e+3,1.317e+0
205.3,3.060e+4,,,,,1.218e-3,,,8.905e-13,1.485e-23,4.600e+2,9.602e-2,5.480e-8,,,,,1.238e+1,,7.427e+2,1.144e-1,1.214e-8,2.401e+4,,,,5.366e+3,9.546e-1
205.5,2.932e+4,,,,,4.242e-4,,,3.930e-14,9.224e-24,7.307e+2,2.708e-1,3.437e-8,,,,,2.227e+0,,6.449e+2,2.480e-1,3.360e-10,2.459e+4,,,,3.354e+3,4.211e-1
205.6,2.733e+4,,,,,2.294e-4,,,7.556e-15,6.872e-24,8.444e+2,4.434e-1,2.494e-8,,,,,8.769e-1,,5.816e+2,3.490e-1,5.111e-11,2.347e+4,,,,2.432e+3,2.562e-1
205.7,2.444e+4,,,,,1.173e-4,,,1.369e-15,5.073e-24,9.209e+2,7.315e-1,1.708e-8,,,,,3.471e-1,,5.230e+2,4.730e-1,7.322e-12,2.133e+4,,,,1.664e+3,1.471e-1
205.8,2.088e+4,,,,,5.753e-5,,,2.340e-16,3.900e-24,9.479e+2,1.236e+0,1.103e-8,,,,,1.882e-1,,4.793e+2,6.165e-1,9.881e-13,1.838e+4,,,,1.074e+3,7.976e-2
206.0,1.325e+4,,,,,2.146e-5,,,8.027e-18,3.335e-24,8.444e+2,3.813e+0,3.890e-9,,,,,5.390e-1,,4.611e+2,9.357e-1,1.001e-12,1.156e+4,,,,3.774e+2,2.095e-2
206.1,9.876e+3,,,,,3.150e-5,,,1.505e-17,3.746e-24,7.307e+2,6.792e+0,2.159e-9,,,,,1.276e+0,,4.877e+2,1.095e+0,1.007e-12,8.440e+3,,,,2.080e+2,1.260e-2
206.2,7.094e+3,,,,,6.741e-5,,,8.289e-17,4.426e-24,5.968e+2,1.191e+1,1.214e-9,,,,,2.903e+0,,5.308e+2,1.242e+0,1.013e-12,5.835e+3,,,,1.157e+2,1.327e-2
206.3,4.977e+3,,,,,1.513e-4,,,4.565e-16,5.206e-24,4.600e+2,2.028e+1,8.078e-10,,,,,6.252e+0,,5.809e+2,1.371e+0,1.019e-12,3.828e+3,,,,7.950e+1,2.432e-2
206.5,2.571e+3,,,,,6.707e-4,,,1.170e-14,6.408e-24,2.298e+2,5.166e+1,1.120e-9,,,,,2.447e+1,,6.592e+2,1.548e+0,1.032e-12,1.434e+3,,,,1.699e+2,1.117e-1
206.6,2.124e+3,,,,,1.302e-3,,,5.450e-14,6.578e-24,1.489e+2,7.650e+1,1.790e-9,,,,,4.445e+1,,6.697e+2,1.584e+0,1.038e-12,8.342e+2,,,,3.480e+2,2.267e-1
206.7,2.112e+3,,,,,2.392e-3,,,2.399e-13,6.386e-24,9.108e+1,1.074e+2,2.852e-9,,,,,7.631e+1,,6.550e+2,1.579e+0,1.044e-12,4.802e+2,,,,7.001e+2,4.350e-1
206.9,3.567e+3,,,,,6.851e-3,,,3.933e-12,5.074e-24,2.865e+1,1.796e+2,6.294e-9,,,,,1.899e+2,,5.568e+2,1.458e+0,1.056e-12,1.781e+2,,,,2.431e+3,1.353e+0
207.0,5.285e+3,,,,,1.069e-2,4.712e-34,,1.464e-11,4.150e-24,1.473e+1,2.136e+2,8.604e-9,,,,,2.753e+2,,4.856e+2,1.366e+0,1.063e-12,1.276e+2,,,,4.165e+3,2.191e+0
207.1,7.892e+3,,,,,1.581e-2,3.476e-33,,5.154e-11,3.206e-24,7.148e+0,2.402e+2,1.111e-8,,,,,3.777e+2,,4.111e+2,1.280e+0,1.069e-12,1.087e+2,,,,6.743e+3,3.352e+0
207.2,1.152e+4,,,,,2.216e-2,2.345e-32,,1.716e-10,2.338e-24,3.274e+0,2.554e+2,1.356e-8,,,,,4.908e+2,,3.420e+2,1.225e+0,1.075e-12,1.096e+2,,,,1.031e+4,4.847e+0
207.4,2.172e+4,,,,,3.717e-2,9.061e-31,,1.607e-9,1.047e-24,5.775e-1,2.440e+2,1.703e-8,,,,,7.086e+2,,2.459e+2,1.270e+0,1.087e-12,1.498e+2,,,,2.036e+4,8.547e+0
207.5,2.771e+4,,,,,4.453e-2,5.189e-30,,4.524e-9,6.430e-25,2.224e-1,2.192e+2,1.752e-8,,,,,7.927e+2,,2.249e+2,1.371e+0,1.094e-12,1.821e+2,,,,2.628e+4,1.043e+1
207.6,3.353e+4,,,,,5.067e-2,2.813e-29,,1.204e-8,3.728e-25,8.081e-2,1.861e+2,1.703e-8,,,,,8.515e+2,,2.210e+2,1.500e+0,1.100e-12,2.181e+2,,,,3.204e+4,1.202e+1
207.7,3.846e+4,,,,,5.481e-2,1.445e-28,,3.031e-8,2.041e-25,2.772e-2,1.494e+2,1.564e-8,,,,,8.862e+2,,2.307e+2,1.625e+0,1.106e-12,2.541e+2,,,,3.692e+4,1.311e+1
207.9,4.297e+4,,,,,5.529e-2,3.235e-27,,1.623e-7,5.150e-26,2.742e-3,8.129e+1,1.111e-8,,,,,9.157e+2,,2.737e+2,1.738e+0,1.118e-12,3.163e+2,,,,4.137e+4,1.322e+1
208.0,4.187e+4,,,,,5.173e-2,1.411e-26,,3.455e-7,2.374e-26,7.906e-4,5.511e+1,8.604e-9,,,,,9.323e+2,,3.001e+2,1.684e+0,1.125e-12,3.419e+2,,,,4.023e+4,1.231e+1
208.1,3.870e+4,,,,,4.639e-2,5.830e-26,,6.956e-7,1.033e-26,2.152e-4,3.531e+1,6.292e-9,,,,,9.603e+2,,3.276e+2,1.554e+0,1.131e-12,3.662e+2,,,,3.700e+4,1.101e+1
208.2,3.398e+4,,,,,4.019e-2,2.282e-25,,1.324e-6,4.245e-27,5.527e-5,2.139e+1,4.347e-9,,,,,9.991e+2,,3.566e+2,1.366e+0,1.137e-12,3.925e+2,,,,3.220e+4,9.634e+0
208.4,2.294e+4,,,,,2.952e-2,2.973e-24,,4.065e-6,6.035e-28,3.066e-6,6.625e+0,1.749e-9,,,,,1.076e+3,,4.191e+2,9.193e-1,1.149e-12,4.567e+2,,,,2.097e+4,7.965e+0
208.5,1.805e+4,,,,,2.704e-2,9.900e-24,,6.557e-6,2.088e-28,6.620e-7,3.388e+0,1.019e-9,,,,,1.090e+3,,4.497e+2,7.118e-1,1.155e-12,4.920e+2,,,,1.600e+4,8.212e+0
208.6,1.427e+4,,,,,2.757e-2,3.124e-23,,1.002e-5,6.821e-29,1.349e-7,1.638e+0,5.605e-10,,,,,1.078e+3,,4.749e+2,5.376e-1,1.162e-12,5.236e+2,,,,1.218e+4,9.357e+0
208.8,1.078e+4,,,,,3.967e-2,2.649e-22,,1.992e-5,6.127e-30,4.719e-9,3.230e-1,1.431e-10,,,,,9.772e+2,,4.893e+2,3.063e-1,1.174e-12,5.566e+2,,,,8.742e+3,1.399e+1
208.9,1.099e+4,,,,,5.159e-2,7.123e-22,,2.601e-5,1.685e-30,8.573e-10,1.318e-1,6.636e-11,,,,,9.109e+2,,4.718e+2,2.419e-1,1.180e-12,5.546e+2,,,,9.039e+3,1.693e+1
209.0,1.223e+4,,,,,6.704e-2,1.816e-21,,3.238e-5,4.376e-31,4.518e-10,5.084e-2,2.908e-11,,,,,8.540e+2,,4.375e+2,2.023e-1,1.186e-12,5.459e+2,,,,1.038e+4,1.973e+1
209.1,1.419e+4,,,,,8.507e-2,4.389e-21,,3.856e-5,1.073e-31,1.977e-9,1.853e-2,1.204e-11,,,,,8.204e+2,,3.900e+2,1.800e-1,1.193e-12,5.421e+2,,,,1.241e+4,2.194e+1
209.3,1.877e+4,,,,,1.223e-1,2.188e-20,,4.905e-5,5.430e-33,6.181e-8,2.077e-3,1.739e-12,,,,,8.483e+2,,2.765e+2,1.653e-1,1.205e-12,6.299e+2,,,,1.699e+4,2.318e+1
209.4,2.072e+4,,,,,1.372e-1,4.515e-20,,5.318e-5,1.121e-33,3.204e-7,6.390e-4,6.071e-13,,,,,9.032e+2,,2.215e+2,1.649e-1,1.211e-12,7.807e+2,,,,1.880e+4,2.197e+1
209.5,2.213e+4,,,,,1.468e-1,8.839e-20,,5.676e-5,2.185e-34,1.574e-6,1.857e-4,2.002e-13,,,,,9.700e+2,4.696e-15,1.732e+2,1.654e-1,1.217e-12,1.056e+3,,,,1.991e+4,1.971e+1
209.6,2.293e+4,,,,,1.495e-1,1.642e-19,,6.003e-5,4.021e-35,7.324e-6,5.102e-5,6.235e-14,,,,,1.033e+3,3.358e-14,1.336e+2,1.644e-1,1.224e-12,1.506e+3,,,,2.024e+4,1.674e+1
209.8,2.312e+4,,,,,1.331e-1,4.842e-19,,6.571e-5,1.147e-36,1.349e-4,3.249e-6,5.099e-15,,,,,1.092e+3,1.461e-12,8.408e+1,1.522e-1,1.236e-12,3.132e+3,,,,1.880e+4,1.023e+1
209.9,2.296e+4,,,,,1.162e-1,7.687e-19,,6.747e-5,1.777e-37,5.342e-4,7.530e-7,1.339e-15,,,,,1.071e+3,8.889e-12,7.445e+1,1.400e-1,1.242e-12,4.381e+3,,,,1.743e+4,7.379e+0
210.0,2.294e+4,,,,,9.628e-2,1.159e-18,,6.775e-5,2.599e-38,2.004e-3,1.649e-7,3.322e-16,,,,,1.017e+3,5.124e-11,7.513e+1,1.248e-1,1.248e-12,5.928e+3,,,,1.592e+4,5.055e+0
210.1,2.321e+4,,,,,7.564e-2,1.657e-18,,6.598e-5,6.454e-38,7.123e-3,3.413e-8,7.785e-17,,,,,9.349e+2,2.799e-10,8.641e+1,1.081e-1,1.255e-12,7.739e+3,,,,1.444e+4,3.322e+0
210.3,2.467e+4,,,,,3.976e-2,2.901e-18,,5.561e-5,1.417e-37,7.653e-2,1.233e-9,3.605e-18,,,,,7.282e+2,7.104e-9,1.409e+2,7.677e-2,1.267e-12,1.188e+4,,,,1.192e+4,1.470e+0
210.4,2.572e+4,,,,,2.659e-2,3.551e-18,,4.766e-5,1.802e-37,2.313e-1,2.153e-10,7.122e-19,,,,,6.277e+2,3.301e-8,1.824e+2,6.450e-2,1.273e-12,1.407e+4,,,,1.084e+4,1.204e+0
210.5,2.685e+4,,,,,1.684e-2,4.126e-18,,3.885e-5,2.188e-37,6.625e-1,3.551e-11,1.329e-19,,,,,5.453e+2,1.453e-7,2.303e+2,5.490e-2,1.279e-12,1.626e+4,,,,9.809e+3,1.285e+0
210.7,2.902e+4,,,,,5.745e-3,4.779e-18,,2.207e-5,2.959e-37,4.621e+0,8.150e-13,3.904e-21,,,,,4.734e+2,2.397e-6,3.282e+2,4.176e-2,1.292e-12,2.050e+4,,,,7.716e+3,2.311e+0
210.8,2.996e+4,,,,,3.092e-3,4.772e-18,,1.535e-5,3.344e-37,1.126e+1,1.134e-13,6.144e-22,,,,,4.946e+2,8.976e-6,3.682e+2,3.679e-2,1.298e-12,2.243e+4,,,,6.654e+3,3.175e+0
210.9,3.072e+4,,,,,1.576e-3,4.544e-18,,1.010e-5,3.730e-37,2.597e+1,1.120e-13,9.133e-23,,,,,5.534e+2,3.185e-5,3.963e+2,3.216e-2,1.304e-12,2.409e+4,,,,5.650e+3,4.194e+0
211.0,3.123e+4,,,,,7.611e-4,4.143e-18,,6.299e-6,4.115e-37,5.677e+1,1.106e-13,1.283e-23,,,,,6.426e+2,1.071e-4,4.097e+2,2.767e-2,1.310e-12,2.532e+4,,,,4.789e+3,5.273e+0
211.2,3.127e+4,,,,,1.543e-4,3.122e-18,,2.083e-6,4.886e-37,2.307e+2,1.079e-13,1.177e-23,,,,,8.623e+2,1.030e-3,3.929e+2,1.949e-2,1.323e-12,2.595e+4,,,,3.824e+3,7.106e+0
211.3,3.093e+4,,,,,7.180e-5,2.658e-18,,1.121e-6,5.272e-37,4.288e+2,1.065e-13,1.125e-23,,,,,9.638e+2,2.948e-3,3.674e+2,1.618e-2,1.329e-12,2.534e+4,,,,3.820e+3,7.608e+0
211.4,3.062e+4,,,,,4.877e-5,2.298e-18,,6.160e-7,5.658e-37,7.550e+2,1.051e-13,1.072e-23,,,,,1.042e+3,7.990e-3,3.351e+2,1.357e-2,1.335e-12,2.435e+4,,,,4.127e+3,7.715e+0
211.5,3.072e+4,,,,,6.624e-5,2.063e-18,,4.353e-7,6.043e-37,1.259e+3,1.037e-13,1.020e-23,,,,,1.090e+3,2.052e-2,2.995e+2,1.164e-2,1.341e-12,2.339e+4,,,,4.676e+3,7.410e+0
211.7,3.366e+4,,,,,2.616e-4,1.923e-18,,1.040e-6,6.814e-37,2.980e+3,1.010e-13,9.145e-24,,,,,1.082e+3,1.151e-1,2.282e+2,9.259e-3,1.354e-12,2.332e+4,,,,6.040e+3,5.808e+0
211.8,3.696e+4,,,,,5.122e-4,1.948e-18,,2.186e-6,7.200e-37,4.226e+3,9.962e-14,8.620e-24,,,,,1.031e+3,2.516e-1,1.954e+2,8.444e-3,1.360e-12,2.492e+4,,,,6.584e+3,4.739e+0
211.9,4.143e+4,,,,,9.525e-4,1.981e-18,,4.492e-6,7.585e-37,5.677e+3,9.824e-14,8.094e-24,,,,,9.551e+2,5.208e-1,1.656e+2,7.672e-3,1.366e-12,2.775e+4,,,,6.881e+3,3.662e+0
