Wavelength (nm),Sum(calc),H I (2.9e-5),He I (1.0e-4),He II (2.5e-10),N I (9.5e-5),N II (5.3e-6),N III (2.7e-14),O I (9.7e-5),O II (3.3e-6),O III (2.3e-16),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-1),Ar II (4.7e-2),Ar III (4.7e-9),Mn I (6.5e-7),Mn II (1.9e-5),Fe I (4.4e-7),Fe II (9.5e-6),Fe III (2.2e-8),Cu I (8.6e-7),Cu II (9.1e-6),La I (6.8e-8),La II (8.3e-6),W I (4.7e-7),W II (9.5e-6),W III (2.7e-8)
196.5,8.487e-20,,,,,,,,,,,,,,,,,,,,8.487e-20,,,,,,,
196.7,3.183e-12,,,,,,,,,,,,8.042e-25,,,,,5.645e-15,,3.177e-12,8.569e-18,,,,,,,4.241e-16
196.8,2.329e-11,,,,,,,,,,,,6.245e-24,,,,,4.652e-14,,2.324e-11,6.430e-17,,,,,,,3.496e-15
196.9,1.603e-10,,,,,,,,,,,,4.562e-23,,,,,3.606e-13,,1.599e-10,4.547e-16,,,,,,,2.711e-14
197.0,1.038e-9,,,,,,,,,,,1.322e-17,3.134e-22,,,,,2.630e-12,,1.035e-9,3.021e-15,,,,,,,1.978e-13
197.2,3.619e-8,,,,,,,,,,,8.342e-16,1.232e-20,,,,,1.164e-10,,3.607e-8,1.114e-13,,,,,,,8.762e-12
197.3,1.950e-7,,,,,,,,,,,6.047e-15,7.043e-20,,,,,7.068e-10,,1.942e-7,6.180e-13,,,,,,,5.321e-11
197.4,9.883e-7,,,,,,,,,,,4.124e-14,3.789e-19,,,,,4.036e-9,,9.840e-7,3.230e-12,,,,,,,3.040e-10
197.5,4.712e-6,,,,,,,,,,,2.646e-13,1.917e-18,,,,,2.168e-8,,4.689e-6,1.591e-11,,,,,,,1.633e-9
197.7,8.915e-5,,,,,,,,,,,9.075e-12,4.086e-17,,,,,5.208e-7,,8.859e-5,3.226e-10,,,,,,,3.926e-8
197.8,3.538e-4,,,,,,,,,,,4.850e-11,1.721e-16,,,,,2.329e-6,,3.513e-4,1.329e-9,,1.706e-14,,,,,1.756e-7
197.9,1.321e-3,,,,,,,,,,,2.439e-10,6.817e-16,,,,,9.798e-6,,1.310e-3,5.161e-9,,1.374e-13,,,,,7.388e-7
198.0,4.639e-3,,,,,,,,,,,1.154e-9,2.540e-15,,,,,3.877e-5,,4.597e-3,1.889e-8,,1.041e-12,,,,,2.924e-6
198.2,4.763e-2,,,,,,,,2.238e-24,,,2.151e-8,2.936e-14,,,,,5.054e-4,,4.709e-2,2.124e-7,,5.096e-11,,,,,3.813e-5
198.3,1.393e-1,,,,,,,,1.789e-23,,,8.477e-8,9.106e-14,,,,,1.665e-3,,1.375e-1,6.528e-7,,3.234e-10,,,,,1.256e-4
198.4,3.831e-1,,,,,,,,1.346e-22,,,3.143e-7,2.657e-13,,,,,5.158e-3,,3.776e-1,1.894e-6,,1.934e-9,,,,,3.894e-4
198.5,9.915e-1,,,,,,,,9.598e-22,,,1.096e-6,7.292e-13,,,,,1.504e-2,,9.754e-1,5.189e-6,,1.090e-8,,,,,1.135e-3
198.7,5.531e+0,,,,,,,,4.034e-20,,,1.111e-5,4.571e-12,,,,,1.064e-1,,5.416e+0,3.290e-5,,2.894e-7,,,,,8.033e-3
198.8,1.192e+1,,,,,,,,2.390e-19,,,3.229e-5,1.044e-11,,,,,2.581e-1,,1.164e+1,7.622e-5,,1.365e-6,,,,,1.949e-2
198.9,2.418e+1,,,,,,,,1.333e-18,,,8.826e-5,2.244e-11,,,,,5.890e-1,,2.355e+1,1.673e-4,1.256e-13,6.071e-6,,,,,4.450e-2
199.0,4.615e+1,,,,,,,,7.008e-18,,,2.270e-4,4.537e-11,,,,,1.265e+0,,4.479e+1,3.480e-4,9.881e-13,2.547e-5,,,,,9.557e-2
199.2,1.401e+2,,,,,,,,1.618e-16,,,1.251e-3,1.545e-10,,,,,4.854e+0,,1.349e+2,1.288e-3,5.111e-11,3.765e-4,,,,,3.669e-1
199.3,2.230e+2,,,,,,,,7.112e-16,,,2.680e-3,2.603e-10,,,,,8.677e+0,,2.136e+2,2.297e-3,3.360e-10,1.328e-3,,,,,6.559e-1
199.4,3.340e+2,,,,,,,,2.945e-15,,,5.402e-3,4.130e-10,,,,,1.459e+1,,3.183e+2,3.900e-3,2.081e-9,4.426e-3,,,,,1.103e+0
199.5,4.711e+2,,,,,,,,1.149e-14,,,1.025e-2,6.173e-10,,,,,2.308e+1,,4.462e+2,6.311e-3,1.214e-8,1.394e-2,,,,,1.745e+0
199.7,7.838e+2,,,,,,,,1.467e-13,,,3.073e-2,1.159e-9,,,,,4.806e+1,,7.319e+2,1.437e-2,3.454e-7,1.170e-1,,,,,3.634e+0
199.8,9.259e+2,,,,,,,,4.798e-13,,,4.861e-2,1.463e-9,,,,,6.328e+1,,8.575e+2,2.027e-2,1.684e-6,3.121e-1,,,,,4.785e+0
199.9,1.034e+3,,,,,,,,1.481e-12,,,7.244e-2,1.755e-9,,,,,7.837e+1,,9.484e+2,2.734e-2,7.736e-6,7.886e-1,,,,,5.926e+0
200.0,1.093e+3,,,,,,,,4.312e-12,,,1.018e-1,2.016e-9,,,,,9.131e+1,,9.928e+2,3.532e-2,3.347e-5,1.889e+0,,,,,6.905e+0
200.2,1.064e+3,,,,,,,,3.079e-11,,,1.704e-1,2.415e-9,,,,,1.032e+2,,9.437e+2,5.185e-2,5.236e-4,9.236e+0,,,,,7.803e+0
200.3,1.002e+3,,,,,,,,7.557e-11,,,2.052e-1,2.577e-9,,,,,1.001e+2,,8.753e+2,5.902e-2,1.893e-3,1.887e+1,,,,,7.568e+0
200.4,9.397e+2,,,,,,,,1.754e-10,,,2.388e-1,2.741e-9,,,,,9.131e+1,,8.045e+2,6.448e-2,6.450e-3,3.661e+1,,,,,6.905e+0
200.5,9.032e+2,,,,,,,,3.850e-10,,,2.738e-1,2.919e-9,,,,,7.837e+1,,7.512e+2,6.770e-2,2.069e-2,6.738e+1,,,,5.080e-14,5.926e+0
200.7,9.898e+2,,,,,,,,1.576e-9,1.433e-42,,3.798e-1,3.268e-9,,,,,4.806e+1,,7.422e+2,6.656e-2,1.781e-1,1.953e+2,,,,3.120e-12,3.634e+0
200.8,1.133e+3,,,,,,,,2.941e-9,1.087e-41,,4.764e-1,3.367e-9,,,,,3.433e+1,,7.873e+2,6.257e-2,4.775e-1,3.075e+2,,,,2.238e-11,2.596e+0
200.9,1.340e+3,,,,,5.131e-23,,,5.209e-9,7.777e-41,,6.208e-1,3.358e-9,,,,,2.308e+1,,8.540e+2,5.697e-2,1.206e+0,4.598e+2,,,,1.514e-10,1.745e+0
201.0,1.602e+3,,,,,4.108e-22,,,8.759e-9,5.247e-40,,8.220e-1,3.212e-9,,,,,1.459e+1,,9.297e+2,5.044e-2,2.870e+0,6.532e+2,,,,9.657e-10,1.104e+0
201.2,2.229e+3,,,,,2.209e-20,,,2.124e-8,2.003e-38,,1.376e+0,2.534e-9,,,,,4.854e+0,,1.069e+3,3.705e-2,1.358e+1,1.140e+3,,,,3.293e-8,3.733e-1
201.3,2.566e+3,,,,,1.483e-19,,,3.066e-8,1.133e-37,,1.685e+0,2.074e-9,,,,,2.555e+0,,1.122e+3,3.110e-2,2.702e+1,1.412e+3,,,,1.760e-7,2.068e-1
201.4,2.910e+3,,,,,9.395e-19,,,4.210e-8,6.042e-37,,1.965e+0,1.604e-9,,,,,1.266e+0,,1.165e+3,2.595e-2,5.061e+1,1.691e+3,,,,8.874e-7,1.233e-1
201.5,3.272e+3,,,,,5.611e-18,,,5.502e-8,3.039e-36,,2.176e+0,1.170e-9,,,,,5.925e-1,,1.199e+3,2.166e-2,8.932e+1,1.981e+3,,,,4.218e-6,9.737e-2
201.7,4.168e+3,,,,,1.679e-16,,,8.124e-8,6.446e-35,,2.260e+0,5.220e-10,,,,,1.480e-1,,1.232e+3,1.552e-2,2.325e+2,2.701e+3,,,,7.987e-5,1.711e-1
201.8,4.784e+3,,,,,8.413e-16,,,9.197e-8,2.718e-34,,2.116e+0,3.189e-10,,,,,1.745e-1,,1.222e+3,1.354e-2,3.429e+2,3.217e+3,,,,3.182e-4,2.672e-1
201.9,5.555e+3,,,,,3.975e-15,,,9.956e-8,1.081e-33,,1.872e+0,1.836e-10,,,,,4.177e-1,,1.185e+3,1.221e-2,4.764e+2,3.890e+3,,,,1.195e-3,4.074e-1
202.0,6.475e+3,,,,,1.771e-14,,,1.034e-7,4.053e-33,,1.564e+0,9.958e-11,,,,,1.153e+0,,1.117e+3,1.146e-2,6.234e+2,4.731e+3,,,,4.234e-3,5.956e-1
202.2,8.529e+3,,,,,2.950e-13,,,1.003e-7,4.778e-32,5.007e-14,9.177e-1,2.449e-11,,,,,7.831e+0,,9.002e+2,1.132e-2,8.924e+2,6.726e+3,,,,4.452e-2,1.117e+0
202.3,9.475e+3,,,,,1.103e-12,,,9.487e-8,1.502e-31,3.902e-13,6.445e-1,1.110e-11,,,,,1.876e+1,,7.720e+2,1.166e-2,9.762e+2,7.706e+3,,,,1.322e-1,1.441e+0
202.4,1.027e+4,,,,,3.886e-12,,,8.822e-8,4.453e-31,2.870e-12,4.271e-1,4.743e-12,,,,,4.241e+1,,6.510e+2,1.209e-2,1.006e+3,8.567e+3,,,,3.700e-1,1.795e+0
202.5,1.094e+4,,,,,1.292e-11,,,8.109e-8,1.245e-30,1.993e-11,2.670e-1,1.909e-12,,,,,9.051e+1,,5.527e+2,1.248e-2,9.762e+2,9.314e+3,,,,9.767e-1,2.164e+0
202.7,1.269e+4,,,,,1.198e-10,,,6.651e-8,8.155e-30,8.073e-10,8.753e-2,2.726e-13,,,,,3.471e+2,,4.639e+2,1.310e-2,7.685e+2,1.110e+4,,,,5.704e+0,2.864e+0
202.8,1.450e+4,,,,,3.339e-10,,,5.891e-8,1.911e-29,4.712e-9,4.589e-2,1.400e-13,,,,,6.239e+2,,4.774e+2,1.354e-2,6.234e+2,1.276e+4,,,,1.262e+1,3.141e+0
202.9,1.755e+4,,,,,8.781e-10,,,5.092e-8,4.225e-29,2.595e-8,2.269e-2,2.135e-13,,,,,1.059e+3,,5.221e+2,1.432e-2,4.764e+2,1.546e+4,,,,2.634e+1,3.325e+0
203.0,2.218e+4,,,,,2.178e-9,,,4.260e-8,8.806e-29,1.349e-7,1.057e-2,6.227e-13,,,,,1.700e+3,,5.876e+2,1.564e-2,3.429e+2,1.949e+4,,,,5.183e+1,3.386e+0
203.2,3.638e+4,,,,,1.123e-8,,,2.633e-8,3.208e-28,3.066e-6,1.922e-3,5.633e-12,,,,,3.694e+3,,7.384e+2,2.035e-2,1.485e+2,3.163e+4,,,,1.684e+2,3.084e+0
203.3,4.517e+4,,,,,2.337e-8,,,1.926e-8,5.610e-28,1.340e-5,7.499e-4,1.562e-11,,,,,5.006e+3,,8.092e+2,2.362e-2,8.932e+1,3.898e+4,,,,2.783e+2,2.744e+0
203.4,5.400e+4,,,,,4.585e-8,,,1.337e-8,9.252e-28,5.527e-5,2.757e-4,4.089e-11,,,,,6.418e+3,,8.738e+2,2.720e-2,5.061e+1,4.622e+4,,,,4.342e+2,2.326e+0
203.5,6.187e+4,,,,,8.483e-8,,,8.783e-9,1.440e-27,2.152e-4,9.549e-5,1.009e-10,,,,,7.783e+3,,9.333e+2,3.075e-2,2.702e+1,5.248e+4,,,,6.404e+2,1.884e+0
203.6,6.788e+4,,,,,1.480e-7,,,5.457e-9,2.115e-27,7.906e-4,3.117e-5,2.351e-10,,,,,8.934e+3,,9.891e+2,3.393e-2,1.358e+1,5.705e+4,,,,8.943e+2,1.474e+0
203.8,7.250e+4,,,,,3.780e-7,,,1.774e-9,3.847e-27,8.973e-3,2.833e-6,1.071e-9,,,,,9.988e+3,,1.082e+3,3.818e-2,2.870e+0,5.993e+4,,,,1.499e+3,9.300e-1
203.9,7.128e+4,,,,,5.532e-7,,,9.276e-10,4.775e-27,2.772e-2,9.826e-7,2.093e-9,,,,,9.735e+3,,1.108e+3,3.904e-2,1.206e+0,5.861e+4,,,,1.820e+3,8.508e-1
204.0,6.837e+4,,,,,7.636e-7,,,4.575e-10,5.623e-27,8.081e-2,1.019e-6,3.861e-9,,,,,8.990e+3,,1.109e+3,3.909e-2,4.775e-1,5.612e+4,,,,2.141e+3,9.113e-1
204.1,6.440e+4,,,,,9.940e-7,,,2.128e-10,6.302e-27,2.224e-1,2.893e-6,6.718e-9,,,,,7.868e+3,,1.081e+3,3.845e-2,1.781e-1,5.298e+4,,,,2.472e+3,1.101e+0
204.3,5.521e+4,,,,,1.413e-6,,,3.862e-11,6.968e-27,1.415e+0,2.852e-5,1.707e-8,,,,,5.134e+3,,9.454e+2,3.560e-2,2.069e-2,4.585e+4,,,,3.279e+3,1.752e+0
204.4,5.050e+4,,,,,1.543e-6,,,1.507e-11,6.980e-27,3.274e+0,8.281e-5,2.494e-8,,,,,3.829e+3,,8.591e+2,3.364e-2,6.450e-3,4.198e+4,,,,3.825e+3,2.120e+0
204.5,4.588e+4,,,,,1.588e-6,,,5.542e-12,6.853e-27,7.148e+0,2.270e-4,3.437e-8,,,,,2.708e+3,,7.805e+2,3.154e-2,1.893e-3,3.789e+4,,,,4.484e+3,2.441e+0
204.6,4.149e+4,,,,,1.543e-6,,,1.922e-12,6.654e-27,1.473e+1,5.875e-4,4.468e-8,,,,,1.816e+3,,7.229e+2,2.956e-2,5.236e-4,3.371e+4,,,,5.225e+3,2.659e+0
204.8,3.436e+4,,,,,1.220e-6,,,1.937e-13,6.181e-27,5.258e+1,3.316e-3,6.340e-8,,,,,6.962e+2,,6.924e+2,2.827e-2,3.347e-5,2.631e+4,,,,6.608e+3,2.656e+0
204.9,3.208e+4,,,,,9.940e-7,,,5.629e-14,5.887e-27,9.108e+1,7.235e-3,6.919e-8,,,,,3.979e+2,,7.112e+2,3.097e-2,7.736e-6,2.386e+4,,,,7.019e+3,2.432e+0
205.0,3.079e+4,,,,,7.636e-7,,,1.542e-14,5.509e-27,1.489e+2,1.493e-2,7.124e-8,,,,,2.155e+2,,7.375e+2,3.809e-2,1.684e-6,2.258e+4,,,,7.109e+3,2.102e+0
205.1,3.036e+4,,,,,5.532e-7,,,3.983e-15,5.016e-27,2.298e+2,2.919e-2,6.919e-8,,,,,1.106e+2,,7.579e+2,5.212e-2,3.454e-7,2.242e+4,,,,6.838e+3,1.713e+0
205.3,3.061e+4,,,,,2.436e-7,,,2.226e-16,3.713e-27,4.600e+2,9.602e-2,5.480e-8,,,,,2.475e+1,,7.427e+2,1.144e-1,1.214e-8,2.401e+4,,,,5.366e+3,9.546e-1
205.4,3.036e+4,,,,,1.480e-7,,,4.817e-17,2.991e-27,5.968e+2,1.635e-1,4.468e-8,,,,,1.079e+1,,7.018e+2,1.705e-1,2.081e-9,2.468e+4,,,,4.366e+3,6.528e-1
205.5,2.932e+4,,,,,8.484e-8,,,9.825e-18,2.306e-27,7.307e+2,2.708e-1,3.437e-8,,,,,4.455e+0,,6.449e+2,2.480e-1,3.360e-10,2.459e+4,,,,3.354e+3,4.211e-1
205.6,2.733e+4,,,,,4.588e-8,,,1.889e-18,1.718e-27,8.444e+2,4.434e-1,2.494e-8,,,,,1.754e+0,,5.816e+2,3.490e-1,5.111e-11,2.347e+4,,,,2.432e+3,2.562e-1
205.8,2.088e+4,,,,,1.151e-8,,,5.849e-20,9.751e-28,9.479e+2,1.236e+0,1.103e-8,,,,,3.763e-1,,4.793e+2,6.165e-1,9.881e-13,1.838e+4,,,,1.074e+3,7.976e-2
205.9,1.702e+4,,,,,5.873e-9,,,9.505e-21,8.364e-28,9.209e+2,2.148e+0,6.730e-9,,,,,4.868e-1,,4.577e+2,7.735e-1,1.256e-13,1.499e+4,,,,6.548e+2,4.112e-2
206.0,1.325e+4,,,,,4.292e-9,,,2.007e-21,8.336e-28,8.444e+2,3.813e+0,3.890e-9,,,,,1.078e+0,,4.611e+2,9.357e-1,1.444e-13,1.156e+4,,,,3.774e+2,2.095e-2
206.1,9.877e+3,,,,,6.301e-9,,,3.763e-21,9.364e-28,7.307e+2,6.792e+0,2.159e-9,,,,,2.553e+0,,4.877e+2,1.095e+0,1.632e-13,8.440e+3,,,,2.080e+2,1.260e-2
206.3,4.983e+3,,,,,3.026e-8,,,1.141e-19,1.302e-27,4.600e+2,2.028e+1,8.078e-10,,,,,1.250e+1,,5.809e+2,1.371e+0,2.008e-13,3.828e+3,,,,7.950e+1,2.432e-2
206.4,3.508e+3,,,,,6.542e-8,,,5.942e-19,1.479e-27,3.347e+2,3.314e+1,7.956e-10,,,,,2.545e+1,,6.271e+2,1.475e+0,2.196e-13,2.393e+3,,,,9.324e+1,5.244e-2
206.5,2.595e+3,,,,,1.341e-7,,,2.926e-18,1.602e-27,2.298e+2,5.166e+1,1.120e-9,,,,,4.893e+1,,6.592e+2,1.548e+0,2.383e-13,1.434e+3,,,,1.699e+2,1.117e-1
206.6,2.168e+3,,,,,2.604e-7,,,1.362e-17,1.645e-27,1.489e+2,7.650e+1,1.790e-9,,,,,8.890e+1,,6.697e+2,1.584e+0,2.571e-13,8.342e+2,,,,3.480e+2,2.267e-1
206.8,2.685e+3,,,,,8.319e-7,,,2.497e-16,1.464e-27,5.258e+1,1.428e+2,4.352e-9,,,,,2.476e+2,,6.158e+2,1.534e+0,2.947e-13,2.824e+2,,,,1.341e+3,7.892e-1
206.9,3.757e+3,,,,,1.370e-6,,,9.832e-16,1.268e-27,2.865e+1,1.796e+2,6.294e-9,,,,,3.797e+2,,5.568e+2,1.458e+0,3.135e-13,1.781e+2,,,,2.431e+3,1.353e+0
207.0,5.561e+3,,,,,2.138e-6,9.424e-38,,3.660e-15,1.038e-27,1.473e+1,2.136e+2,8.604e-9,,,,,5.506e+2,,4.856e+2,1.366e+0,3.323e-13,1.276e+2,,,,4.165e+3,2.191e+0
207.1,8.270e+3,,,,,3.161e-6,6.951e-37,,1.289e-14,8.015e-28,7.148e+0,2.402e+2,1.111e-8,,,,,7.554e+2,,4.111e+2,1.280e+0,3.511e-13,1.087e+2,,,,6.743e+3,3.352e+0
207.3,1.679e+4,,,,,5.892e-6,2.996e-35,,1.350e-13,4.026e-28,1.415e+0,2.567e+2,1.564e-8,,,,,1.210e+3,,2.854e+2,1.219e+0,3.886e-13,1.245e+2,,,,1.491e+4,6.621e+0
207.4,2.243e+4,,,,,7.434e-6,1.812e-34,,4.019e-13,2.618e-28,5.775e-1,2.440e+2,1.703e-8,,,,,1.417e+3,,2.459e+2,1.270e+0,4.074e-13,1.498e+2,,,,2.036e+4,8.547e+0
207.5,2.850e+4,,,,,8.905e-6,1.038e-33,,1.131e-12,1.608e-28,2.224e-1,2.192e+2,1.752e-8,,,,,1.585e+3,,2.249e+2,1.371e+0,4.262e-13,1.821e+2,,,,2.628e+4,1.043e+1
207.6,3.439e+4,,,,,1.013e-5,5.627e-33,,3.010e-12,9.321e-29,8.081e-2,1.861e+2,1.703e-8,,,,,1.703e+3,,2.210e+2,1.500e+0,4.450e-13,2.181e+2,,,,3.204e+4,1.202e+1
207.8,4.268e+4,,,,,1.128e-5,1.405e-31,,1.803e-11,2.638e-29,8.973e-3,1.133e+2,1.356e-8,,,,,1.808e+3,,2.497e+2,1.714e+0,4.826e-13,2.873e+2,,,,4.020e+4,1.352e+1
207.9,4.388e+4,,,,,1.106e-5,6.470e-31,,4.059e-11,1.288e-29,2.742e-3,8.129e+1,1.111e-8,,,,,1.831e+3,,2.737e+2,1.738e+0,5.014e-13,3.163e+2,,,,4.137e+4,1.322e+1
208.0,4.281e+4,,,,,1.035e-5,2.822e-30,,8.639e-11,5.935e-30,7.906e-4,5.511e+1,8.604e-9,,,,,1.865e+3,,3.001e+2,1.684e+0,5.202e-13,3.419e+2,,,,4.023e+4,1.231e+1
208.1,3.966e+4,,,,,9.278e-6,1.166e-29,,1.739e-10,2.583e-30,2.152e-4,3.531e+1,6.292e-9,,,,,1.921e+3,,3.276e+2,1.554e+0,5.390e-13,3.662e+2,,,,3.700e+4,1.101e+1
208.3,2.951e+4,,,,,6.843e-6,1.692e-28,,5.964e-10,4.118e-31,1.340e-5,1.224e+1,2.837e-9,,,,,2.083e+3,,3.873e+2,1.145e+0,5.765e-13,4.226e+2,,,,2.660e+4,8.515e+0
208.4,2.401e+4,,,,,5.904e-6,5.946e-28,,1.016e-9,1.509e-31,3.066e-6,6.625e+0,1.749e-9,,,,,2.152e+3,,4.191e+2,9.193e-1,5.953e-13,4.567e+2,,,,2.097e+4,7.965e+0
208.5,1.914e+4,,,,,5.408e-6,1.980e-27,,1.639e-9,5.220e-32,6.620e-7,3.388e+0,1.019e-9,,,,,2.181e+3,,4.497e+2,7.118e-1,6.141e-13,4.920e+2,,,,1.600e+4,8.212e+0
208.6,1.534e+4,,,,,5.513e-6,6.248e-27,,2.504e-9,1.705e-32,1.349e-7,1.638e+0,5.605e-10,,,,,2.155e+3,,4.749e+2,5.376e-1,6.329e-13,5.236e+2,,,,1.218e+4,9.357e+0
208.8,1.176e+4,,,,,7.934e-6,5.299e-26,,4.980e-9,1.532e-33,4.719e-9,3.230e-1,1.431e-10,,,,,1.954e+3,,4.893e+2,3.063e-1,6.705e-13,5.566e+2,,,,8.742e+3,1.399e+1
208.9,1.190e+4,,,,,1.032e-5,1.425e-25,,6.503e-9,4.213e-34,8.573e-10,1.318e-1,6.636e-11,,,,,1.822e+3,,4.718e+2,2.419e-1,6.893e-13,5.546e+2,,,,9.039e+3,1.693e+1
209.0,1.309e+4,,,,,1.341e-5,3.631e-25,,8.094e-9,1.094e-34,4.518e-10,5.084e-2,2.908e-11,,,,,1.708e+3,,4.375e+2,2.023e-1,7.081e-13,5.459e+2,,,,1.038e+4,1.973e+1
209.1,1.501e+4,,,,,1.701e-5,8.778e-25,,9.641e-9,2.682e-35,1.977e-9,1.853e-2,1.204e-11,,,,,1.641e+3,,3.900e+2,1.800e-1,7.268e-13,5.421e+2,,,,1.241e+4,2.194e+1
209.3,1.962e+4,,,,,2.446e-5,4.377e-24,,1.226e-8,1.358e-36,6.181e-8,2.077e-3,1.739e-12,,,,,1.697e+3,,2.765e+2,1.653e-1,7.644e-13,6.299e+2,,,,1.699e+4,2.318e+1
209.4,2.163e+4,,,,,2.745e-5,9.030e-24,,1.329e-8,2.802e-37,3.204e-7,6.390e-4,6.071e-13,,,,,1.806e+3,,2.215e+2,1.649e-1,7.832e-13,7.807e+2,,,,1.880e+4,2.197e+1
209.5,2.310e+4,,,,,2.936e-5,1.768e-23,,1.419e-8,5.462e-38,1.574e-6,1.857e-4,2.002e-13,,,,,1.940e+3,4.696e-15,1.732e+2,1.654e-1,8.020e-13,1.056e+3,,,,1.991e+4,1.971e+1
209.6,2.396e+4,,,,,2.990e-5,3.284e-23,,1.501e-8,1.005e-38,7.324e-6,5.102e-5,6.235e-14,,,,,2.066e+3,3.358e-14,1.336e+2,1.644e-1,8.208e-13,1.506e+3,,,,2.024e+4,1.674e+1
209.8,2.421e+4,,,,,2.662e-5,9.683e-23,,1.643e-8,2.866e-40,1.349e-4,3.249e-6,5.099e-15,,,,,2.183e+3,1.461e-12,8.408e+1,1.522e-1,8.584e-13,3.132e+3,,,,1.880e+4,1.023e+1
209.9,2.403e+4,,,,,2.325e-5,1.537e-22,,1.687e-8,4.441e-41,5.342e-4,7.530e-7,1.339e-15,,,,,2.142e+3,8.889e-12,7.445e+1,1.400e-1,8.771e-13,4.381e+3,,,,1.743e+4,7.379e+0
210.0,2.396e+4,,,,,1.926e-5,2.317e-22,,1.694e-8,6.498e-42,2.004e-3,1.649e-7,3.322e-16,,,,,2.034e+3,5.124e-11,7.513e+1,1.248e-1,8.959e-13,5.928e+3,,,,1.592e+4,5.055e+0
210.1,2.414e+4,,,,,1.513e-5,3.315e-22,,1.650e-8,8.976e-43,7.123e-3,3.413e-8,7.785e-17,,,,,1.870e+3,2.799e-10,8.641e+1,1.081e-1,9.147e-13,7.739e+3,,,,1.444e+4,3.322e+0
210.3,2.540e+4,,,,,7.951e-6,5.802e-22,,1.390e-8,2.130e-41,7.653e-2,1.233e-9,3.605e-18,,,,,1.456e+3,7.104e-9,1.409e+2,7.677e-2,9.523e-13,1.188e+4,,,,1.192e+4,1.470e+0
210.4,2.635e+4,,,,,5.317e-6,7.101e-22,,1.191e-8,3.151e-41,2.313e-1,2.153e-10,7.122e-19,,,,,1.255e+3,3.301e-8,1.824e+2,6.450e-2,9.711e-13,1.407e+4,,,,1.084e+4,1.204e+0
210.5,2.739e+4,,,,,3.369e-6,8.253e-22,,9.713e-9,4.171e-41,6.625e-1,3.551e-11,1.329e-19,,,,,1.091e+3,1.453e-7,2.303e+2,5.490e-2,9.899e-13,1.626e+4,,,,9.809e+3,1.285e+0
210.6,2.846e+4,,,,,2.022e-6,9.110e-22,,7.518e-9,5.191e-41,1.798e+0,5.534e-12,2.344e-20,,,,,9.827e+2,6.063e-7,2.805e+2,4.756e-2,1.009e-12,1.842e+4,,,,8.775e+3,1.666e+0
210.8,3.046e+4,,,,,6.184e-7,9.543e-22,,3.836e-9,7.232e-41,1.126e+1,1.134e-13,6.144e-22,,,,,9.893e+2,8.976e-6,3.682e+2,3.679e-2,1.046e-12,2.243e+4,,,,6.654e+3,3.175e+0
210.9,3.128e+4,,,,,3.152e-7,9.087e-22,,2.526e-9,8.252e-41,2.597e+1,1.120e-13,9.133e-23,,,,,1.107e+3,3.185e-5,3.963e+2,3.216e-2,1.065e-12,2.409e+4,,,,5.650e+3,4.194e+0
211.0,3.187e+4,,,,,1.522e-7,8.285e-22,,1.575e-9,9.272e-41,5.677e+1,1.105e-13,1.283e-23,,,,,1.285e+3,1.071e-4,4.097e+2,2.767e-2,1.084e-12,2.532e+4,,,,4.789e+3,5.273e+0
211.1,3.216e+4,,,,,6.980e-8,7.283e-22,,9.295e-10,1.029e-40,1.176e+2,1.091e-13,1.230e-23,,,,,1.501e+3,3.413e-4,4.081e+2,2.338e-2,1.103e-12,2.597e+4,,,,4.157e+3,6.288e+0
211.3,3.189e+4,,,,,1.436e-8,5.315e-22,,2.801e-10,1.233e-40,4.288e+2,1.062e-13,1.125e-23,,,,,1.928e+3,2.948e-3,3.674e+2,1.618e-2,1.140e-12,2.534e+4,,,,3.820e+3,7.608e+0
211.4,3.166e+4,,,,,9.755e-9,4.595e-22,,1.540e-10,1.335e-40,7.550e+2,1.048e-13,1.072e-23,,,,,2.085e+3,7.990e-3,3.351e+2,1.357e-2,1.159e-12,2.435e+4,,,,4.127e+3,7.715e+0
211.5,3.181e+4,,,,,1.325e-8,4.127e-22,,1.088e-10,1.437e-40,1.259e+3,1.034e-13,1.020e-23,,,,,2.180e+3,2.052e-2,2.995e+2,1.164e-2,1.178e-12,2.339e+4,,,,4.676e+3,7.410e+0
211.6,3.273e+4,,,,,2.576e-8,3.896e-22,,1.364e-10,1.539e-40,1.990e+3,1.020e-13,9.671e-24,,,,,2.206e+3,4.993e-2,2.633e+2,1.026e-2,1.197e-12,2.290e+4,,,,5.359e+3,6.741e+0
211.8,3.799e+4,,,,,1.024e-7,3.896e-22,,5.464e-10,1.743e-40,4.226e+3,9.910e-14,8.620e-24,,,,,2.062e+3,2.516e-1,1.954e+2,8.444e-3,1.234e-12,2.492e+4,,,,6.584e+3,4.739e+0
211.9,4.239e+4,,,,,1.905e-7,3.963e-22,,1.123e-9,1.846e-40,5.677e+3,9.767e-14,8.094e-24,,,,,1.910e+3,5.208e-1,1.656e+2,7.672e-3,1.253e-12,2.775e+4,,,,6.881e+3,3.662e+0
