Wavelength (nm),Sum(calc),H I (9.6e-5),He I (1.0e-4),He II (2.5e-10),N I (9.5e-3),N II (5.3e-4),N III (2.7e-12),O I (9.7e-3),O II (3.3e-4),O III (2.3e-14),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (8.8e-1),Ar II (4.3e-2),Ar III (4.3e-9),Mn I (5.9e-6),Mn II (1.7e-4),Fe I (8.8e-4),Fe II (1.9e-2),Fe III (4.3e-5),Cu I (1.7e-3),Cu II (1.8e-2),La I (1.4e-4),La II (1.7e-2),W I (4.7e-7),W II (9.5e-6),W III (2.7e-8)
199.1,1.603e+5,,,,,,,,3.470e-15,,,5.494e-4,8.632e-11,,,,,2.299e+1,,1.603e+5,1.374e+0,1.464e-8,2.016e-1,,,,,1.931e-1
199.3,4.273e+5,,,,,,,,7.112e-14,,,2.680e-3,2.603e-10,,,,,7.809e+1,,4.272e+5,4.594e+0,6.721e-7,2.656e+0,,,,,6.559e-1
199.4,6.367e+5,,,,,,,,2.945e-13,,,5.402e-3,4.130e-10,,,,,1.313e+2,,6.366e+5,7.800e+0,4.162e-6,8.851e+0,,,,,1.103e+0
199.5,8.927e+5,,,,,,,,1.149e-12,,,1.025e-2,6.173e-10,,,,,2.077e+2,,8.925e+5,1.262e+1,2.428e-5,2.788e+1,,,,,1.745e+0
199.6,1.178e+6,,,,,,,,4.228e-12,,,1.829e-2,8.704e-10,,,,,3.090e+2,,1.178e+6,1.949e+1,1.334e-4,8.303e+1,,,,,2.596e+0
199.8,1.716e+6,,,,,,,,4.798e-11,,,4.861e-2,1.463e-9,,,,,5.695e+2,,1.715e+6,4.053e+1,3.368e-3,6.242e+2,,,,,4.785e+0
199.9,1.899e+6,,,,,,,,1.481e-10,,,7.244e-2,1.755e-9,,,,,7.053e+2,,1.897e+6,5.468e+1,1.547e-2,1.577e+3,,,,,5.926e+0
200.0,1.990e+6,,,,,,,,4.312e-10,,,1.018e-1,2.016e-9,,,,,8.218e+2,,1.986e+6,7.063e+1,6.694e-2,3.777e+3,,,,,6.905e+0
200.1,1.987e+6,,,,,,,,1.186e-9,,,1.352e-1,2.234e-9,,,,,9.008e+2,,1.977e+6,8.741e+1,2.728e-1,8.576e+3,,,,,7.568e+0
200.3,1.789e+6,,,,,,,,7.557e-9,,,2.052e-1,2.577e-9,,,,,9.008e+2,,1.751e+6,1.180e+2,3.787e+0,3.775e+4,,,,,7.568e+0
200.4,1.683e+6,,,,,,,,1.754e-8,,,2.388e-1,2.741e-9,,,,,8.218e+2,,1.609e+6,1.290e+2,1.290e+1,7.321e+4,,,,,6.905e+0
200.5,1.638e+6,,,,,,,,3.850e-8,,,2.738e-1,2.919e-9,,,,,7.053e+2,,1.502e+6,1.354e+2,4.139e+1,1.348e+5,,,,,5.926e+0
200.6,1.694e+6,,,,,,,,8.002e-8,,,3.170e-1,3.105e-9,,,,,5.695e+2,,1.458e+6,1.368e+2,1.251e+2,2.355e+5,,,,4.100e-13,4.785e+0
200.8,2.191e+6,,,,,,,,2.941e-7,1.087e-39,,4.764e-1,3.367e-9,,,,,3.090e+2,,1.575e+6,1.251e+2,9.551e+2,6.150e+5,,,,2.238e-11,2.596e+0
200.9,2.630e+6,,,,,,,,5.209e-7,7.777e-39,,6.208e-1,3.358e-9,,,,,2.077e+2,,1.708e+6,1.139e+2,2.413e+3,9.195e+5,,,,1.514e-10,1.745e+0
201.0,3.172e+6,,,,,4.108e-20,,,8.759e-7,5.247e-38,,8.220e-1,3.212e-9,,,,,1.313e+2,,1.859e+6,1.009e+2,5.741e+3,1.306e+6,,,,9.657e-10,1.104e+0
201.2,4.445e+6,,,,,2.209e-18,,,2.124e-6,2.003e-36,,1.376e+0,2.534e-9,,,,,4.369e+1,,2.137e+6,7.410e+1,2.717e+4,2.280e+6,,,,3.293e-8,3.733e-1
201.3,5.122e+6,,,,,1.483e-17,,,3.066e-6,1.133e-35,,1.685e+0,2.074e-9,,,,,2.299e+1,,2.244e+6,6.219e+1,5.403e+4,2.824e+6,,,,1.760e-7,2.068e-1
201.4,5.813e+6,,,,,9.395e-17,,,4.210e-6,6.042e-35,,1.965e+0,1.604e-9,,,,,1.139e+1,,2.330e+6,5.190e+1,1.012e+5,3.381e+6,,,,8.874e-7,1.233e-1
201.5,6.538e+6,,,,,5.611e-16,,,5.502e-6,3.039e-34,,2.176e+0,1.170e-9,,,,,5.332e+0,,2.397e+6,4.332e+1,1.786e+5,3.962e+6,,,,4.218e-6,9.737e-2
201.7,8.331e+6,,,,,1.679e-14,,,8.124e-6,6.446e-33,,2.260e+0,5.220e-10,,,,,1.332e+0,,2.464e+6,3.103e+1,4.649e+5,5.402e+6,,,,7.987e-5,1.711e-1
201.8,9.563e+6,,,,,8.413e-14,,,9.197e-6,2.718e-32,,2.116e+0,3.189e-10,,,,,1.571e+0,,2.444e+6,2.708e+1,6.858e+5,6.433e+6,,,,3.182e-4,2.672e-1
201.9,1.110e+7,,,,,3.975e-13,,,9.956e-6,1.081e-31,,1.872e+0,1.836e-10,,,,,3.759e+0,,2.370e+6,2.441e+1,9.528e+5,7.781e+6,,,,1.195e-3,4.074e-1
202.0,1.294e+7,,,,,1.771e-12,,,1.034e-5,4.053e-31,,1.564e+0,9.958e-11,,,,,1.037e+1,,2.234e+6,2.292e+1,1.247e+6,9.461e+6,,,,4.234e-3,5.956e-1
202.2,1.704e+7,,,,,2.950e-11,,,1.003e-5,4.778e-30,,9.177e-1,2.449e-11,,,,,7.048e+1,,1.800e+6,2.264e+1,1.785e+6,1.345e+7,,,,4.452e-2,1.117e+0
202.3,1.891e+7,,,,,1.103e-10,,,9.487e-6,1.502e-29,3.902e-13,6.445e-1,1.110e-11,,,,,1.688e+2,,1.544e+6,2.333e+1,1.952e+6,1.541e+7,,,,1.322e-1,1.441e+0
202.4,2.045e+7,,,,,3.886e-10,,,8.822e-6,4.453e-29,2.870e-12,4.271e-1,4.743e-12,,,,,3.816e+2,,1.302e+6,2.417e+1,2.012e+6,1.713e+7,,,,3.700e-1,1.795e+0
202.5,2.169e+7,,,,,1.292e-9,,,8.109e-6,1.245e-28,1.993e-11,2.670e-1,1.909e-12,,,,,8.146e+2,,1.105e+6,2.496e+1,1.952e+6,1.863e+7,,,,9.767e-1,2.164e+0
202.7,2.466e+7,,,,,1.198e-8,,,6.651e-6,8.155e-28,8.073e-10,8.753e-2,2.726e-13,,,,,3.124e+3,,9.277e+5,2.620e+1,1.537e+6,2.219e+7,,,,5.704e+0,2.864e+0
202.8,2.773e+7,,,,,3.339e-8,,,5.891e-6,1.911e-27,4.712e-9,4.589e-2,1.400e-13,,,,,5.615e+3,,9.548e+5,2.708e+1,1.247e+6,2.552e+7,,,,1.262e+1,3.141e+0
202.9,3.292e+7,,,,,8.781e-8,,,5.092e-6,4.225e-27,2.595e-8,2.269e-2,2.135e-13,,,,,9.534e+3,,1.044e+6,2.864e+1,9.528e+5,3.092e+7,,,,2.634e+1,3.325e+0
203.1,5.172e+7,,,,,5.093e-7,,,3.426e-6,1.731e-26,6.620e-7,4.643e-3,1.918e-12,,,,,2.319e+4,,1.325e+6,3.529e+1,4.649e+5,4.991e+7,,,,9.619e+1,3.306e+0
203.2,6.507e+7,,,,,1.123e-6,,,2.633e-6,3.208e-26,3.066e-6,1.922e-3,5.633e-12,,,,,3.324e+4,,1.477e+6,4.070e+1,2.969e+5,6.326e+7,,,,1.684e+2,3.084e+0
203.3,7.981e+7,,,,,2.337e-6,,,1.926e-6,5.610e-26,1.340e-5,7.499e-4,1.562e-11,,,,,4.506e+4,,1.618e+6,4.724e+1,1.786e+5,7.797e+7,,,,2.783e+2,2.744e+0
203.4,9.435e+7,,,,,4.585e-6,,,1.337e-6,9.252e-26,5.527e-5,2.757e-4,4.089e-11,,,,,5.776e+4,,1.748e+6,5.439e+1,1.012e+5,9.244e+7,,,,4.342e+2,2.326e+0
203.6,1.162e+8,,,,,1.480e-5,,,5.457e-7,2.115e-25,7.906e-4,3.117e-5,2.351e-10,,,,,8.040e+4,,1.978e+6,6.785e+1,2.717e+4,1.141e+8,,,,8.943e+2,1.474e+0
203.7,1.212e+8,,,,,2.436e-5,,,3.203e-7,2.934e-25,2.742e-3,9.595e-6,5.165e-10,,,,,8.736e+4,,2.081e+6,7.292e+1,1.287e+4,1.190e+8,,,,1.186e+3,1.144e+0
203.8,1.221e+8,,,,,3.780e-5,,,1.774e-7,3.847e-25,8.973e-3,2.833e-6,1.071e-9,,,,,8.989e+4,,2.165e+6,7.636e+1,5.741e+3,1.199e+8,,,,1.499e+3,9.300e-1
203.9,1.195e+8,,,,,5.532e-5,,,9.276e-8,4.775e-25,2.772e-2,9.826e-7,2.093e-9,,,,,8.762e+4,,2.216e+6,7.807e+1,2.413e+3,1.172e+8,,,,1.820e+3,8.508e-1
204.1,1.082e+8,,,,,9.940e-5,,,2.128e-8,6.302e-25,2.224e-1,2.893e-6,6.718e-9,,,,,7.082e+4,,2.162e+6,7.690e+1,3.561e+2,1.060e+8,,,,2.472e+3,1.101e+0
204.2,1.011e+8,,,,,1.220e-4,,,9.336e-9,6.754e-25,5.775e-1,9.284e-6,1.103e-8,,,,,5.875e+4,,2.048e+6,7.449e+1,1.251e+2,9.903e+7,,,,2.839e+3,1.395e+0
204.3,9.364e+7,,,,,1.413e-4,,,3.862e-9,6.968e-25,1.415e+0,2.852e-5,1.707e-8,,,,,4.621e+4,,1.891e+6,7.121e+1,4.139e+1,9.170e+7,,,,3.279e+3,1.752e+0
204.4,8.572e+7,,,,,1.543e-4,,,1.507e-9,6.980e-25,3.274e+0,8.281e-5,2.494e-8,,,,,3.446e+4,,1.718e+6,6.729e+1,1.290e+1,8.396e+7,,,,3.825e+3,2.120e+0
204.6,6.889e+7,,,,,1.543e-4,,,1.922e-10,6.654e-25,1.473e+1,5.875e-4,4.468e-8,,,,,1.634e+4,,1.446e+6,5.913e+1,1.047e+0,6.742e+7,,,,5.225e+3,2.659e+0
204.7,6.084e+7,,,,,1.413e-4,,,6.284e-11,6.428e-25,2.865e+1,1.436e-3,5.480e-8,,,,,1.039e+4,,1.387e+6,5.642e+1,2.728e-1,5.943e+7,,,,5.970e+3,2.735e+0
204.8,5.401e+7,,,,,1.220e-4,,,1.937e-11,6.181e-25,5.258e+1,3.316e-3,6.340e-8,,,,,6.266e+3,,1.385e+6,5.654e+1,6.694e-2,5.262e+7,,,,6.608e+3,2.656e+0
205.0,4.664e+7,,,,,7.636e-5,,,1.542e-12,5.509e-25,1.489e+2,1.493e-2,7.124e-8,,,,,1.940e+3,,1.475e+6,7.618e+1,3.368e-3,4.515e+7,,,,7.109e+3,2.102e+0
205.1,4.637e+7,,,,,5.532e-5,,,3.983e-13,5.016e-25,2.298e+2,2.919e-2,6.919e-8,,,,,9.954e+2,,1.516e+6,1.042e+2,6.908e-4,4.484e+7,,,,6.838e+3,1.713e+0
205.2,4.767e+7,,,,,3.780e-5,,,9.699e-14,4.407e-25,3.347e+2,5.420e-2,6.340e-8,,,,,4.839e+2,,1.523e+6,1.525e+2,1.334e-4,4.614e+7,,,,6.229e+3,1.317e+0
205.3,4.952e+7,,,,,2.436e-5,,,2.226e-14,3.713e-25,4.600e+2,9.602e-2,5.480e-8,,,,,2.228e+2,,1.485e+6,2.287e+2,2.428e-5,4.803e+7,,,,5.366e+3,9.546e-1
205.5,5.047e+7,,,,,8.484e-6,,,9.825e-16,2.306e-25,7.307e+2,2.708e-1,3.437e-8,,,,,4.009e+1,,1.290e+6,4.960e+2,6.721e-7,4.918e+7,,,,3.354e+3,4.211e-1
205.6,4.811e+7,,,,,4.588e-6,,,1.889e-16,1.718e-25,8.444e+2,4.434e-1,2.494e-8,,,,,1.578e+1,,1.163e+6,6.979e+2,1.022e-7,4.695e+7,,,,2.432e+3,2.562e-1
205.7,4.371e+7,,,,,2.346e-6,,,3.423e-17,1.268e-25,9.209e+2,7.315e-1,1.708e-8,,,,,6.247e+0,,1.046e+6,9.459e+2,1.464e-8,4.266e+7,,,,1.664e+3,1.471e-1
205.8,3.771e+7,,,,,1.151e-6,,,5.849e-18,9.751e-26,9.479e+2,1.236e+0,1.103e-8,,,,,3.387e+0,,9.585e+5,1.233e+3,1.976e-9,3.675e+7,,,,1.074e+3,7.976e-2
206.0,2.405e+7,,,,,4.292e-7,,,2.007e-19,8.336e-26,8.444e+2,3.813e+0,3.890e-9,,,,,9.703e+0,,9.223e+5,1.871e+3,2.001e-9,2.313e+7,,,,3.774e+2,2.095e-2
206.1,1.786e+7,,,,,6.301e-7,,,3.763e-19,9.364e-26,7.307e+2,6.792e+0,2.159e-9,,,,,2.298e+1,,9.753e+5,2.189e+3,2.013e-9,1.688e+7,,,,2.080e+2,1.260e-2
206.2,1.273e+7,,,,,1.348e-6,,,2.072e-18,1.107e-25,5.968e+2,1.191e+1,1.214e-9,,,,,5.226e+1,,1.062e+6,2.484e+3,2.026e-9,1.167e+7,,,,1.157e+2,1.327e-2
206.3,8.822e+6,,,,,3.026e-6,,,1.141e-17,1.302e-25,4.600e+2,2.028e+1,8.078e-10,,,,,1.125e+2,,1.162e+6,2.742e+3,2.038e-9,7.656e+6,,,,7.950e+1,2.432e-2
206.5,4.191e+6,,,,,1.341e-5,,,2.926e-16,1.602e-25,2.298e+2,5.166e+1,1.120e-9,,,,,4.404e+2,,1.318e+6,3.096e+3,2.063e-9,2.869e+6,,,,1.699e+2,1.117e-1
206.6,3.012e+6,,,,,2.604e-5,,,1.362e-15,1.645e-25,1.489e+2,7.650e+1,1.790e-9,,,,,8.001e+2,,1.339e+6,3.167e+3,2.075e-9,1.668e+6,,,,3.480e+2,2.267e-1
206.7,2.276e+6,,,,,4.783e-5,,,5.999e-15,1.597e-25,9.108e+1,1.074e+2,2.852e-9,,,,,1.374e+3,,1.310e+6,3.158e+3,2.088e-9,9.603e+5,,,,7.001e+2,4.350e-1
206.9,1.479e+6,,,,,1.370e-4,,,9.832e-14,1.268e-25,2.865e+1,1.796e+2,6.294e-9,,,,,3.417e+3,,1.114e+6,2.916e+3,2.113e-9,3.562e+5,,,,2.431e+3,1.353e+0
207.0,1.239e+6,,,,,2.138e-4,9.424e-36,,3.660e-13,1.038e-25,1.473e+1,2.136e+2,8.604e-9,,,,,4.956e+3,,9.712e+5,2.732e+3,2.125e-9,2.553e+5,,,,4.165e+3,2.191e+0
207.1,1.056e+6,,,,,3.161e-4,6.951e-35,,1.289e-12,8.015e-26,7.148e+0,2.402e+2,1.111e-8,,,,,6.799e+3,,8.222e+5,2.560e+3,2.137e-9,2.174e+5,,,,6.743e+3,3.352e+0
207.2,9.250e+5,,,,,4.431e-4,4.690e-34,,4.289e-12,5.846e-26,3.274e+0,2.554e+2,1.356e-8,,,,,8.834e+3,,6.839e+5,2.449e+3,2.150e-9,2.192e+5,,,,1.031e+4,4.847e+0
207.4,8.272e+5,,,,,7.434e-4,1.812e-32,,4.019e-11,2.618e-26,5.775e-1,2.440e+2,1.703e-8,,,,,1.276e+4,,4.918e+5,2.539e+3,2.175e-9,2.995e+5,,,,2.036e+4,8.547e+0
207.5,8.576e+5,,,,,8.905e-4,1.038e-31,,1.131e-10,1.608e-26,2.224e-1,2.192e+2,1.752e-8,,,,,1.427e+4,,4.498e+5,2.741e+3,2.187e-9,3.643e+5,,,,2.628e+4,1.043e+1
207.6,9.288e+5,,,,,1.013e-3,5.627e-31,,3.010e-10,9.321e-27,8.081e-2,1.861e+2,1.703e-8,,,,,1.533e+4,,4.420e+5,3.000e+3,2.199e-9,4.362e+5,,,,3.204e+4,1.202e+1
207.7,1.026e+6,,,,,1.096e-3,2.889e-30,,7.577e-10,5.103e-27,2.772e-2,1.494e+2,1.564e-8,,,,,1.595e+4,,4.615e+5,3.251e+3,2.212e-9,5.082e+5,,,,3.692e+4,1.311e+1
207.9,1.241e+6,,,,,1.106e-3,6.470e-29,,4.059e-9,1.288e-27,2.742e-3,8.129e+1,1.111e-8,,,,,1.648e+4,,5.474e+5,3.475e+3,2.237e-9,6.326e+5,,,,4.137e+4,1.322e+1
208.0,1.344e+6,,,,,1.035e-3,2.822e-28,,8.639e-9,5.935e-28,7.906e-4,5.511e+1,8.604e-9,,,,,1.678e+4,,6.001e+5,3.367e+3,2.249e-9,6.837e+5,,,,4.023e+4,1.231e+1
208.1,1.445e+6,,,,,9.278e-4,1.166e-27,,1.739e-8,2.583e-28,2.152e-4,3.531e+1,6.292e-9,,,,,1.728e+4,,6.553e+5,3.108e+3,2.261e-9,7.325e+5,,,,3.700e+4,1.101e+1
208.2,1.551e+6,,,,,8.039e-4,4.564e-27,,3.311e-8,1.061e-28,5.527e-5,2.139e+1,4.347e-9,,,,,1.798e+4,,7.132e+5,2.732e+3,2.274e-9,7.849e+5,,,,3.220e+4,9.634e+0
208.4,1.794e+6,,,,,5.904e-4,5.946e-26,,1.016e-7,1.509e-29,3.066e-6,6.625e+0,1.749e-9,,,,,1.937e+4,,8.382e+5,1.839e+3,2.299e-9,9.134e+5,,,,2.097e+4,7.965e+0
208.5,1.920e+6,,,,,5.408e-4,1.980e-25,,1.639e-7,5.220e-30,6.620e-7,3.388e+0,1.019e-9,,,,,1.963e+4,,8.994e+5,1.424e+3,2.311e-9,9.840e+5,,,,1.600e+4,8.212e+0
208.6,2.030e+6,,,,,5.513e-4,6.248e-25,,2.504e-7,1.705e-30,1.349e-7,1.638e+0,5.605e-10,,,,,1.940e+4,,9.497e+5,1.075e+3,2.323e-9,1.047e+6,,,,1.218e+4,9.357e+0
208.8,2.119e+6,,,,,7.934e-4,5.299e-24,,4.980e-7,1.532e-31,4.719e-9,3.230e-1,1.431e-10,,,,,1.759e+4,,9.786e+5,6.125e+2,2.348e-9,1.113e+6,,,,8.742e+3,1.399e+1
208.9,2.079e+6,,,,,1.032e-3,1.425e-23,,6.503e-7,4.213e-32,8.573e-10,1.318e-1,6.636e-11,,,,,1.640e+4,,9.435e+5,4.839e+2,2.361e-9,1.109e+6,,,,9.039e+3,1.693e+1
209.0,1.993e+6,,,,,1.341e-3,3.631e-23,,8.094e-7,1.094e-32,4.518e-10,5.084e-2,2.908e-11,,,,,1.537e+4,,8.750e+5,4.045e+2,2.373e-9,1.092e+6,,,,1.038e+4,1.973e+1
209.1,1.892e+6,,,,,1.701e-3,8.778e-23,,9.641e-7,2.682e-33,1.977e-9,1.853e-2,1.204e-11,,,,,1.477e+4,,7.799e+5,3.600e+2,2.385e-9,1.084e+6,,,,1.241e+4,2.194e+1
209.3,1.845e+6,,,,,2.446e-3,4.377e-22,,1.226e-6,1.358e-34,6.181e-8,2.077e-3,1.739e-12,,,,,1.527e+4,,5.530e+5,3.306e+2,2.410e-9,1.260e+6,,,,1.699e+4,2.318e+1
209.4,2.040e+6,,,,,2.745e-3,9.030e-22,,1.329e-6,2.802e-35,3.204e-7,6.390e-4,6.071e-13,,,,,1.626e+4,,4.431e+5,3.298e+2,2.423e-9,1.561e+6,,,,1.880e+4,2.197e+1
209.5,2.497e+6,,,,,2.936e-3,1.768e-21,,1.419e-6,5.462e-36,1.574e-6,1.857e-4,2.002e-13,,,,,1.746e+4,9.392e-12,3.464e+5,3.307e+2,2.435e-9,2.113e+6,,,,1.991e+4,1.971e+1
209.6,3.319e+6,,,,,2.990e-3,3.284e-21,,1.501e-6,1.005e-36,7.324e-6,5.102e-5,6.235e-14,,,,,1.859e+4,6.716e-11,2.673e+5,3.288e+2,2.447e-9,3.013e+6,,,,2.024e+4,1.674e+1
209.8,6.471e+6,,,,,2.662e-3,9.683e-21,,1.643e-6,2.866e-38,1.349e-4,3.249e-6,5.099e-15,,,,,1.965e+4,2.922e-9,1.682e+5,3.043e+2,2.472e-9,6.264e+6,,,,1.880e+4,1.023e+1
209.9,8.948e+6,,,,,2.325e-3,1.537e-20,,1.687e-6,4.441e-39,5.342e-4,7.530e-7,1.339e-15,,,,,1.928e+4,1.778e-8,1.489e+5,2.801e+2,2.485e-9,8.762e+6,,,,1.743e+4,7.379e+0
210.0,1.204e+7,,,,,1.926e-3,2.317e-20,,1.694e-6,6.498e-40,2.004e-3,1.649e-7,3.322e-16,,,,,1.831e+4,1.025e-7,1.503e+5,2.496e+2,2.497e-9,1.186e+7,,,,1.592e+4,5.055e+0
210.1,1.568e+7,,,,,1.513e-3,3.315e-20,,1.650e-6,1.614e-39,7.123e-3,3.413e-8,7.785e-17,,,,,1.683e+4,5.598e-7,1.728e+5,2.162e+2,2.509e-9,1.548e+7,,,,1.444e+4,3.322e+0
210.3,2.407e+7,,,,,7.951e-4,5.802e-20,,1.390e-6,3.541e-39,7.653e-2,1.233e-9,3.605e-18,,,,,1.311e+4,1.421e-5,2.818e+5,1.535e+2,2.534e-9,2.377e+7,,,,1.192e+4,1.470e+0
210.4,2.853e+7,,,,,5.317e-4,7.101e-20,,1.191e-6,4.505e-39,2.313e-1,2.153e-10,7.122e-19,,,,,1.130e+4,6.602e-5,3.648e+5,1.290e+2,2.547e-9,2.814e+7,,,,1.084e+4,1.204e+0
210.5,3.301e+7,,,,,3.369e-4,8.253e-20,,9.713e-7,5.469e-39,6.625e-1,3.551e-11,1.329e-19,,,,,9.816e+3,2.907e-4,4.605e+5,1.098e+2,2.559e-9,3.252e+7,,,,9.809e+3,1.285e+0
210.7,4.167e+7,,,,,1.149e-4,9.558e-20,,5.517e-7,7.397e-39,4.621e+0,8.150e-13,3.904e-21,,,,,8.520e+3,4.793e-3,6.564e+5,8.352e+1,2.584e-9,4.100e+7,,,,7.716e+3,2.311e+0
210.8,4.562e+7,,,,,6.184e-5,9.543e-20,,3.836e-7,8.361e-39,1.126e+1,1.134e-13,6.144e-22,,,,,8.903e+3,1.795e-2,7.364e+5,7.357e+1,2.596e-9,4.487e+7,,,,6.654e+3,3.175e+0
210.9,4.900e+7,,,,,3.152e-5,9.087e-20,,2.526e-7,9.325e-39,2.597e+1,1.120e-13,9.133e-23,,,,,9.961e+3,6.371e-2,7.925e+5,6.431e+1,2.608e-9,4.819e+7,,,,5.650e+3,4.194e+0
211.0,5.148e+7,,,,,1.522e-5,8.285e-20,,1.575e-7,1.029e-38,5.677e+1,1.106e-13,1.283e-23,,,,,1.157e+4,2.142e-1,8.194e+5,5.534e+1,2.621e-9,5.065e+7,,,,4.789e+3,5.273e+0
211.2,5.271e+7,,,,,3.087e-6,6.245e-20,,5.206e-8,1.222e-38,2.307e+2,1.079e-13,1.177e-23,,,,,1.552e+4,2.061e+0,7.858e+5,3.897e+1,2.646e-9,5.191e+7,,,,3.824e+3,7.106e+0
211.3,5.143e+7,,,,,1.436e-6,5.315e-20,,2.801e-8,1.318e-38,4.288e+2,1.065e-13,1.125e-23,,,,,1.735e+4,5.895e+0,7.347e+5,3.235e+1,2.658e-9,5.068e+7,,,,3.820e+3,7.608e+0
211.4,4.940e+7,,,,,9.755e-7,4.595e-20,,1.540e-8,1.414e-38,7.550e+2,1.051e-13,1.072e-23,,,,,1.876e+4,1.598e+1,6.702e+5,2.713e+1,2.670e-9,4.871e+7,,,,4.127e+3,7.715e+0
211.5,4.740e+7,,,,,1.325e-6,4.127e-20,,1.088e-8,1.511e-38,1.259e+3,1.037e-13,1.020e-23,,,,,1.962e+4,4.104e+1,5.990e+5,2.327e+1,2.683e-9,4.678e+7,,,,4.676e+3,7.410e+0
211.7,4.713e+7,,,,,5.233e-6,3.846e-20,,2.601e-8,1.704e-38,2.980e+3,1.010e-13,9.145e-24,,,,,1.948e+4,2.303e+2,4.565e+5,1.852e+1,2.708e-9,4.664e+7,,,,6.040e+3,5.808e+0
211.8,5.026e+7,,,,,1.024e-5,3.896e-20,,5.464e-8,1.800e-38,4.226e+3,9.962e-14,8.620e-24,,,,,1.856e+4,5.031e+2,3.908e+5,1.689e+1,2.720e-9,4.984e+7,,,,6.584e+3,4.739e+0
211.9,5.586e+7,,,,,1.905e-5,3.963e-20,,1.123e-7,1.896e-38,5.677e+3,9.824e-14,8.094e-24,,,,,1.719e+4,1.042e+3,3.313e+5,1.534e+1,2.732e-9,5.550e+7,,,,6.881e+3,3.662e+0
