Wavelength (nm),Sum(calc),H I (1.9e-5),He I (2.0e-5),He II (5.1e-11),N I (1.9e-5),N II (1.1e-6),N III (5.5e-15),O I (1.9e-5),O II (6.5e-7),O III (4.6e-17),Si I (2.2e-6),Si II (1.8e-5),Si III (1.5e-8),Ar I (9.5e-1),Ar II (4.7e-2),Ar III (4.7e-9),Mn I (6.5e-7),Mn II (1.9e-5),Fe I (8.8e-7),Fe II (1.9e-5),Fe III (4.3e-8),Cu I (1.7e-6),Cu II (1.8e-5),La I (1.4e-7),La II (1.7e-5),W I (9.3e-7),W II (1.9e-5),W III (5.4e-8)
201.9,1.111e+4,,,,,7.950e-16,,,1.991e-8,2.162e-34,,3.744e+0,3.672e-10,,,,,4.177e-1,,2.370e+3,2.441e-2,9.528e+2,7.781e+3,,,,2.391e-3,8.148e-1
202.0,1.295e+4,,,,,3.542e-15,,,2.068e-8,8.106e-34,,3.127e+0,1.992e-10,,,,,1.153e+0,,2.234e+3,2.292e-2,1.247e+3,9.461e+3,,,,8.467e-3,1.191e+0
202.2,1.705e+4,,,,,5.900e-14,,,2.005e-8,9.556e-33,1.001e-13,1.835e+0,4.898e-11,,,,,7.831e+0,,1.800e+3,2.264e-2,1.785e+3,1.345e+4,,,,8.904e-2,2.234e+0
202.3,1.893e+4,,,,,2.205e-13,,,1.897e-8,3.004e-32,7.805e-13,1.289e+0,2.221e-11,,,,,1.876e+1,,1.544e+3,2.333e-2,1.952e+3,1.541e+4,,,,2.644e-1,2.883e+0
202.4,2.050e+4,,,,,7.773e-13,,,1.764e-8,8.906e-32,5.741e-12,8.542e-1,9.487e-12,,,,,4.241e+1,,1.302e+3,2.417e-2,2.012e+3,1.713e+4,,,,7.400e-1,3.590e+0
202.5,2.178e+4,,,,,2.584e-12,,,1.622e-8,2.489e-31,3.985e-11,5.339e-1,3.819e-12,,,,,9.051e+1,,1.105e+3,2.496e-2,1.952e+3,1.863e+4,,,,1.953e+0,4.327e+0
202.7,2.502e+4,,,,,2.395e-11,,,1.330e-8,1.631e-30,1.615e-9,1.751e-1,5.452e-13,,,,,3.471e+2,,9.277e+2,2.620e-2,1.537e+3,2.219e+4,,,,1.141e+1,5.728e+0
202.8,2.838e+4,,,,,6.678e-11,,,1.178e-8,3.823e-30,9.424e-9,9.178e-2,2.800e-13,,,,,6.239e+2,,9.548e+2,2.708e-2,1.247e+3,2.552e+4,,,,2.524e+1,6.281e+0
202.9,3.403e+4,,,,,1.756e-10,,,1.018e-8,8.450e-30,5.191e-8,4.537e-2,4.270e-13,,,,,1.059e+3,,1.044e+3,2.864e-2,9.528e+2,3.092e+4,,,,5.267e+1,6.649e+0
203.0,4.265e+4,,,,,4.355e-10,,,8.520e-9,1.761e-29,2.699e-7,2.114e-2,1.245e-12,,,,,1.700e+3,,1.175e+3,3.128e-2,6.858e+2,3.898e+4,,,,1.037e+2,6.772e+0
203.2,6.907e+4,,,,,2.247e-9,,,5.266e-9,6.417e-29,6.131e-6,3.844e-3,1.127e-11,,,,,3.694e+3,,1.477e+3,4.070e-2,2.969e+2,6.326e+4,,,,3.368e+2,6.168e+0
203.3,8.533e+4,,,,,4.674e-9,,,3.852e-9,1.122e-28,2.680e-5,1.500e-3,3.125e-11,,,,,5.006e+3,,1.618e+3,4.724e-2,1.786e+2,7.797e+4,,,,5.566e+2,5.487e+0
203.4,1.016e+5,,,,,9.170e-9,,,2.673e-9,1.850e-28,1.105e-4,5.514e-4,8.178e-11,,,,,6.418e+3,,1.748e+3,5.439e-2,1.012e+2,9.244e+4,,,,8.684e+2,4.651e+0
203.5,1.160e+5,,,,,1.697e-8,,,1.757e-9,2.880e-28,4.303e-4,1.910e-4,2.019e-10,,,,,7.783e+3,,1.867e+3,6.149e-2,5.403e+1,1.050e+5,,,,1.281e+3,3.768e+0
203.7,1.332e+5,,,,,4.871e-8,,,6.405e-10,5.867e-28,5.483e-3,1.919e-5,1.033e-9,,,,,9.707e+3,,2.081e+3,7.292e-2,1.287e+1,1.190e+5,,,,2.372e+3,2.289e+0
203.8,1.350e+5,,,,,7.560e-8,,,3.549e-10,7.694e-28,1.795e-2,5.666e-6,2.141e-9,,,,,9.988e+3,,2.165e+3,7.636e-2,5.741e+0,1.199e+5,,,,2.999e+3,1.860e+0
203.9,1.328e+5,,,,,1.106e-7,,,1.855e-10,9.550e-28,5.544e-2,1.965e-6,4.186e-9,,,,,9.735e+3,,2.216e+3,7.807e-2,2.413e+0,1.172e+5,,,,3.640e+3,1.702e+0
204.0,1.277e+5,,,,,1.527e-7,,,9.150e-11,1.125e-27,1.616e-1,2.039e-6,7.721e-9,,,,,8.990e+3,,2.219e+3,7.818e-2,9.551e-1,1.122e+5,,,,4.282e+3,1.823e+0
204.2,1.133e+5,,,,,2.441e-7,,,1.867e-11,1.351e-27,1.155e+0,1.857e-5,2.205e-8,,,,,6.528e+3,,2.048e+3,7.449e-2,1.251e-1,9.903e+4,,,,5.678e+3,2.790e+0
204.3,1.053e+5,,,,,2.826e-7,,,7.725e-12,1.394e-27,2.831e+0,5.704e-5,3.415e-8,,,,,5.134e+3,,1.891e+3,7.121e-2,4.139e-2,9.170e+4,,,,6.558e+3,3.504e+0
204.4,9.717e+4,,,,,3.085e-7,,,3.013e-12,1.396e-27,6.548e+0,1.656e-4,4.988e-8,,,,,3.829e+3,,1.718e+3,6.729e-2,1.290e-2,8.396e+4,,,,7.650e+3,4.241e+0
204.5,8.904e+4,,,,,3.177e-7,,,1.108e-12,1.371e-27,1.430e+1,4.540e-4,6.874e-8,,,,,2.708e+3,,1.561e+3,6.307e-2,3.787e-3,7.579e+4,,,,8.968e+3,4.881e+0
204.6,8.117e+4,,,,,3.085e-7,,,3.844e-13,1.331e-27,2.946e+1,1.175e-3,8.937e-8,,,,,1.816e+3,,1.446e+3,5.913e-2,1.047e-3,6.742e+4,,,,1.045e+4,5.317e+0
204.8,6.802e+4,,,,,2.441e-7,,,3.874e-14,1.236e-27,1.052e+2,6.631e-3,1.268e-7,,,,,6.962e+2,,1.385e+3,5.654e-2,6.694e-5,5.262e+4,,,,1.322e+4,5.311e+0
204.9,6.376e+4,,,,,1.988e-7,,,1.126e-14,1.177e-27,1.822e+2,1.447e-2,1.384e-7,,,,,3.979e+2,,1.422e+3,6.193e-2,1.547e-5,4.771e+4,,,,1.404e+4,4.865e+0
205.0,6.137e+4,,,,,1.527e-7,,,3.084e-15,1.102e-27,2.978e+2,2.986e-2,1.425e-7,,,,,2.155e+2,,1.475e+3,7.618e-2,3.368e-6,4.515e+4,,,,1.422e+4,4.203e+0
205.1,6.061e+4,,,,,1.106e-7,,,7.967e-16,1.003e-27,4.596e+2,5.838e-2,1.384e-7,,,,,1.106e+2,,1.516e+3,1.042e-1,6.908e-7,4.484e+4,,,,1.368e+4,3.425e+0
205.3,6.119e+4,,,,,4.871e-8,,,4.452e-17,7.426e-28,9.200e+2,1.920e-1,1.096e-7,,,,,2.475e+1,,1.485e+3,2.287e-1,2.428e-8,4.803e+4,,,,1.073e+4,1.909e+0
205.4,6.070e+4,,,,,2.960e-8,,,9.634e-18,5.982e-28,1.194e+3,3.270e-1,8.937e-8,,,,,1.079e+1,,1.404e+3,3.409e-1,4.162e-9,4.936e+4,,,,8.732e+3,1.306e+0
205.5,5.864e+4,,,,,1.697e-8,,,1.965e-18,4.612e-28,1.461e+3,5.416e-1,6.874e-8,,,,,4.455e+0,,1.290e+3,4.960e-1,6.721e-10,4.918e+4,,,,6.709e+3,8.422e-1
205.6,5.467e+4,,,,,9.175e-9,,,3.778e-19,3.436e-28,1.689e+3,8.868e-1,4.989e-8,,,,,1.754e+0,,1.163e+3,6.979e-1,1.022e-10,4.695e+4,,,,4.864e+3,5.125e-1
205.8,4.176e+4,,,,,2.301e-9,,,1.170e-20,1.950e-28,1.896e+3,2.471e+0,2.206e-8,,,,,3.763e-1,,9.585e+2,1.233e+0,1.976e-12,3.675e+4,,,,2.149e+3,1.595e-1
205.9,3.405e+4,,,,,1.175e-9,,,1.901e-21,1.673e-28,1.842e+3,4.297e+0,1.346e-8,,,,,4.868e-1,,9.154e+2,1.547e+0,2.512e-13,2.997e+4,,,,1.310e+3,8.224e-2
206.0,2.650e+4,,,,,8.585e-10,,,4.014e-22,1.667e-28,1.689e+3,7.626e+0,7.779e-9,,,,,1.078e+0,,9.223e+2,1.871e+0,2.888e-13,2.313e+4,,,,7.549e+2,4.189e-2
206.1,1.975e+4,,,,,1.260e-9,,,7.525e-22,1.873e-28,1.461e+3,1.358e+1,4.319e-9,,,,,2.553e+0,,9.753e+2,2.189e+0,3.264e-13,1.688e+4,,,,4.161e+2,2.520e-2
206.3,9.953e+3,,,,,6.053e-9,,,2.282e-20,2.603e-28,9.200e+2,4.056e+1,1.616e-9,,,,,1.250e+1,,1.162e+3,2.742e+0,4.015e-13,7.656e+3,,,,1.590e+2,4.864e-2
206.4,6.990e+3,,,,,1.308e-8,,,1.188e-19,2.958e-28,6.694e+2,6.628e+1,1.591e-9,,,,,2.545e+1,,1.254e+3,2.950e+0,4.391e-13,4.786e+3,,,,1.865e+2,1.049e-1
206.5,5.142e+3,,,,,2.683e-8,,,5.852e-19,3.204e-28,4.596e+2,1.033e+2,2.239e-9,,,,,4.893e+1,,1.318e+3,3.096e+0,4.767e-13,2.869e+3,,,,3.397e+2,2.234e-1
206.6,4.247e+3,,,,,5.207e-8,,,2.725e-18,3.289e-28,2.978e+2,1.530e+2,3.580e-9,,,,,8.890e+1,,1.339e+3,3.167e+0,5.143e-13,1.668e+3,,,,6.960e+2,4.533e-1
206.8,5.122e+3,,,,,1.664e-7,,,4.995e-17,2.929e-28,1.052e+2,2.855e+2,8.705e-9,,,,,2.476e+2,,1.232e+3,3.069e+0,5.894e-13,5.648e+2,,,,2.682e+3,1.578e+0
206.9,7.134e+3,,,,,2.740e-7,,,1.966e-16,2.537e-28,5.729e+1,3.591e+2,1.259e-8,,,,,3.797e+2,,1.114e+3,2.916e+0,6.270e-13,3.562e+2,,,,4.862e+3,2.705e+0
207.0,1.057e+4,,,,,4.276e-7,1.885e-38,,7.321e-16,2.075e-28,2.946e+1,4.271e+2,1.721e-8,,,,,5.506e+2,,9.712e+2,2.732e+0,6.646e-13,2.553e+2,,,,8.330e+3,4.381e+0
207.1,1.578e+4,,,,,6.322e-7,1.390e-37,,2.577e-15,1.603e-28,1.430e+1,4.804e+2,2.223e-8,,,,,7.554e+2,,8.222e+2,2.560e+0,7.021e-13,2.174e+2,,,,1.349e+4,6.704e+0
207.3,3.238e+4,,,,,1.178e-6,5.993e-36,,2.700e-14,8.052e-29,2.831e+0,5.135e+2,3.127e-8,,,,,1.210e+3,,5.708e+2,2.437e+0,7.773e-13,2.490e+2,,,,2.982e+4,1.324e+1
207.4,4.344e+4,,,,,1.487e-6,3.624e-35,,8.037e-14,5.236e-29,1.155e+0,4.880e+2,3.406e-8,,,,,1.417e+3,,4.918e+2,2.539e+0,8.149e-13,2.995e+2,,,,4.072e+4,1.709e+1
207.5,5.542e+4,,,,,1.781e-6,2.075e-34,,2.262e-13,3.215e-29,4.447e-1,4.383e+2,3.504e-8,,,,,1.585e+3,,4.498e+2,2.741e+0,8.525e-13,3.643e+2,,,,5.255e+4,2.085e+1
207.6,6.707e+4,,,,,2.027e-6,1.125e-33,,6.021e-13,1.864e-29,1.616e-1,3.722e+2,3.406e-8,,,,,1.703e+3,,4.420e+2,3.000e+0,8.900e-13,4.362e+2,,,,6.409e+4,2.404e+1
207.8,8.354e+4,,,,,2.256e-6,2.810e-32,,3.606e-12,5.276e-30,1.795e-2,2.267e+2,2.713e-8,,,,,1.808e+3,,4.994e+2,3.427e+0,9.652e-13,5.746e+2,,,,8.040e+4,2.704e+1
207.9,8.594e+4,,,,,2.212e-6,1.294e-31,,8.117e-12,2.575e-30,5.483e-3,1.626e+2,2.223e-8,,,,,1.831e+3,,5.474e+2,3.475e+0,1.003e-12,6.326e+2,,,,8.273e+4,2.645e+1
208.0,8.375e+4,,,,,2.069e-6,5.644e-31,,1.728e-11,1.187e-30,1.581e-3,1.102e+2,1.721e-8,,,,,1.865e+3,,6.001e+2,3.367e+0,1.040e-12,6.837e+2,,,,8.046e+4,2.463e+1
208.1,7.739e+4,,,,,1.856e-6,2.332e-30,,3.478e-11,5.165e-31,4.303e-4,7.063e+1,1.258e-8,,,,,1.921e+3,,6.553e+2,3.108e+0,1.078e-12,7.325e+2,,,,7.399e+4,2.203e+1
208.3,5.694e+4,,,,,1.369e-6,3.385e-29,,1.193e-10,8.236e-32,2.680e-5,2.449e+1,5.674e-9,,,,,2.083e+3,,7.745e+2,2.290e+0,1.153e-12,8.453e+2,,,,5.319e+4,1.703e+1
208.4,4.587e+4,,,,,1.181e-6,1.189e-28,,2.033e-10,3.018e-32,6.131e-6,1.325e+1,3.498e-9,,,,,2.152e+3,,8.382e+2,1.839e+0,1.191e-12,9.134e+2,,,,4.194e+4,1.593e+1
208.5,3.610e+4,,,,,1.082e-6,3.960e-28,,3.279e-10,1.044e-32,1.324e-6,6.776e+0,2.037e-9,,,,,2.181e+3,,8.994e+2,1.424e+0,1.228e-12,9.840e+2,,,,3.201e+4,1.642e+1
208.6,2.853e+4,,,,,1.103e-6,1.250e-27,,5.008e-10,3.410e-33,2.699e-7,3.275e+0,1.121e-9,,,,,2.155e+3,,9.497e+2,1.075e+0,1.266e-12,1.047e+3,,,,2.436e+4,1.871e+1
208.8,2.156e+4,,,,,1.587e-6,1.060e-26,,9.959e-10,3.064e-34,9.438e-9,6.461e-1,2.861e-10,,,,,1.954e+3,,9.786e+2,6.125e-1,1.341e-12,1.113e+3,,,,1.748e+4,2.798e+1
208.9,2.199e+4,,,,,2.064e-6,2.849e-26,,1.301e-9,8.425e-35,1.715e-9,2.636e-1,1.327e-10,,,,,1.822e+3,,9.435e+2,4.839e-1,1.379e-12,1.109e+3,,,,1.808e+4,3.386e+1
209.0,2.447e+4,,,,,2.682e-6,7.262e-26,,1.619e-9,2.188e-35,9.037e-10,1.017e-1,5.816e-11,,,,,1.708e+3,,8.750e+2,4.045e-1,1.416e-12,1.092e+3,,,,2.075e+4,3.947e+1
209.1,2.837e+4,,,,,3.403e-6,1.756e-25,,1.928e-9,5.364e-36,3.955e-9,3.706e-2,2.408e-11,,,,,1.641e+3,,7.799e+2,3.600e-1,1.454e-12,1.084e+3,,,,2.482e+4,4.388e+1
209.3,3.754e+4,,,,,4.893e-6,8.754e-25,,2.453e-9,2.715e-37,1.236e-7,4.155e-3,3.479e-12,,,,,1.697e+3,,5.530e+2,3.306e-1,1.529e-12,1.260e+3,,,,3.399e+4,4.637e+1
209.4,4.145e+4,,,,,5.490e-6,1.806e-24,,2.659e-9,5.604e-38,6.408e-7,1.278e-3,1.214e-12,,,,,1.806e+3,,4.431e+2,3.298e-1,1.566e-12,1.561e+3,,,,3.759e+4,4.394e+1
209.5,4.426e+4,,,,,5.873e-6,3.536e-24,,2.838e-9,1.092e-38,3.147e-6,3.715e-4,4.003e-13,,,,,1.940e+3,9.392e-15,3.464e+2,3.307e-1,1.604e-12,2.113e+3,,,,3.982e+4,3.942e+1
209.6,4.585e+4,,,,,5.980e-6,6.567e-24,,3.001e-9,2.010e-39,1.465e-5,1.020e-4,1.247e-13,,,,,2.066e+3,6.716e-14,2.673e+2,3.288e-1,1.642e-12,3.013e+3,,,,4.047e+4,3.347e+1
209.8,4.624e+4,,,,,5.325e-6,1.937e-23,,3.285e-9,5.733e-41,2.699e-4,6.497e-6,1.020e-14,,,,,2.183e+3,2.922e-12,1.682e+2,3.043e-1,1.717e-12,6.264e+3,,,,3.760e+4,2.047e+1
209.9,4.592e+4,,,,,4.649e-6,3.075e-23,,3.374e-9,8.883e-42,1.068e-3,1.506e-6,2.678e-15,,,,,2.142e+3,1.778e-11,1.489e+2,2.801e-1,1.754e-12,8.762e+3,,,,3.485e+4,1.476e+1
210.0,4.588e+4,,,,,3.851e-6,4.634e-23,,3.387e-9,1.300e-42,4.008e-3,3.298e-7,6.644e-16,,,,,2.034e+3,1.025e-10,1.503e+2,2.496e-1,1.792e-12,1.186e+4,,,,3.183e+4,1.011e+1
210.1,4.641e+4,,,,,3.025e-6,6.629e-23,,3.299e-9,1.795e-43,1.425e-2,6.826e-8,1.557e-16,,,,,1.870e+3,5.598e-10,1.728e+2,2.162e-1,1.829e-12,1.548e+4,,,,2.889e+4,6.643e+0
210.3,4.934e+4,,,,,1.590e-6,1.160e-22,,2.780e-9,4.261e-42,1.531e-1,2.466e-9,7.210e-18,,,,,1.456e+3,1.421e-8,2.818e+2,1.535e-1,1.905e-12,2.377e+4,,,,2.383e+4,2.940e+0
210.4,5.144e+4,,,,,1.063e-6,1.420e-22,,2.383e-9,6.301e-42,4.627e-1,4.306e-10,1.424e-18,,,,,1.255e+3,6.602e-8,3.648e+2,1.290e-1,1.942e-12,2.814e+4,,,,2.168e+4,2.407e+0
210.5,5.370e+4,,,,,6.738e-7,1.651e-22,,1.943e-9,8.342e-42,1.325e+0,7.102e-11,2.659e-19,,,,,1.091e+3,2.907e-7,4.605e+2,1.098e-1,1.980e-12,3.252e+4,,,,1.962e+4,2.570e+0
210.6,5.594e+4,,,,,4.043e-7,1.822e-22,,1.504e-9,1.038e-41,3.595e+0,1.107e-11,4.688e-20,,,,,9.827e+2,1.213e-6,5.610e+2,9.512e-2,2.017e-12,3.684e+4,,,,1.755e+4,3.333e+0
210.8,5.993e+4,,,,,1.237e-7,1.909e-22,,7.673e-10,1.446e-41,2.251e+1,2.268e-13,1.229e-21,,,,,9.893e+2,1.795e-5,7.364e+2,7.357e-2,2.092e-12,4.487e+4,,,,1.331e+4,6.350e+0
210.9,6.145e+4,,,,,6.305e-8,1.817e-22,,5.052e-10,1.650e-41,5.194e+1,2.240e-13,1.827e-22,,,,,1.107e+3,6.371e-5,7.925e+2,6.431e-2,2.130e-12,4.819e+4,,,,1.130e+4,8.388e+0
211.0,6.245e+4,,,,,3.044e-8,1.657e-22,,3.149e-10,1.854e-41,1.135e+2,2.213e-13,2.565e-23,,,,,1.285e+3,2.142e-4,8.194e+2,5.534e-2,2.168e-12,5.065e+4,,,,9.577e+3,1.055e+1
211.1,6.282e+4,,,,,1.396e-8,1.457e-22,,1.859e-10,2.059e-41,2.352e+2,2.185e-13,2.460e-23,,,,,1.501e+3,6.826e-4,8.161e+2,4.676e-2,2.205e-12,5.194e+4,,,,8.314e+3,1.258e+1
211.3,6.185e+4,,,,,2.872e-9,1.063e-22,,5.603e-11,2.467e-41,8.576e+2,2.130e-13,2.250e-23,,,,,1.928e+3,5.895e-3,7.347e+2,3.235e-2,2.280e-12,5.068e+4,,,,7.639e+3,1.522e+1
211.4,6.124e+4,,,,,1.951e-9,9.190e-23,,3.080e-11,2.671e-41,1.510e+3,2.103e-13,2.145e-23,,,,,2.085e+3,1.598e-2,6.702e+2,2.713e-2,2.318e-12,4.871e+4,,,,8.253e+3,1.543e+1
211.5,6.144e+4,,,,,2.650e-9,8.254e-23,,2.177e-11,2.875e-41,2.519e+3,2.075e-13,2.039e-23,,,,,2.180e+3,4.104e-2,5.990e+2,2.327e-2,2.356e-12,4.678e+4,,,,9.353e+3,1.482e+1
211.6,6.325e+4,,,,,5.152e-9,7.792e-23,,2.728e-11,3.079e-41,3.981e+3,2.047e-13,1.934e-23,,,,,2.206e+3,9.987e-2,5.266e+2,2.052e-2,2.393e-12,4.580e+4,,,,1.072e+4,1.348e+1
