Wavelength (nm),Sum(calc),H I (9.6e-2),He I (7.0e-3),He II (1.8e-8),N I (1.9e-1),N II (1.1e-2),N III (5.5e-11),O I (6.4e-1),O II (2.1e-2),O III (1.5e-12),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (2.9e-2),Ar II (1.4e-3),Ar III (1.4e-10),Mn I (4.9e-5),Mn II (1.4e-3),Fe I (2.2e-5),Fe II (4.8e-4),Fe III (1.1e-6),Cu I (2.6e-5),Cu II (2.7e-4),La I (1.4e-6),La II (1.7e-4),W I (2.3e-5),W II (4.8e-4),W III (1.4e-6)
204.3,1.969e+6,,,,,2.826e-3,,,2.549e-7,4.599e-23,1.415e+0,2.852e-5,1.707e-8,,,,,3.825e+5,,4.727e+4,1.780e+0,6.208e-1,1.376e+6,,,,1.640e+5,8.761e+1
204.4,1.779e+6,,,,,3.085e-3,,,9.944e-8,4.607e-23,3.274e+0,8.281e-5,2.494e-8,,,,,2.853e+5,,4.296e+4,1.682e+0,1.935e-1,1.259e+6,,,,1.912e+5,1.060e+2
204.5,1.602e+6,,,,,3.177e-3,,,3.658e-8,4.523e-23,7.148e+0,2.270e-4,3.437e-8,,,,,2.018e+5,,3.903e+4,1.577e+0,5.680e-2,1.137e+6,,,,2.242e+5,1.220e+2
204.7,1.311e+6,,,,,2.826e-3,,,4.147e-9,4.242e-23,2.865e+1,1.436e-3,5.480e-8,,,,,8.603e+4,,3.469e+4,1.411e+0,4.092e-3,8.915e+5,,,,2.985e+5,1.368e+2
204.8,1.206e+6,,,,,2.441e-3,,,1.278e-9,4.079e-23,5.258e+1,3.316e-3,6.340e-8,,,,,5.187e+4,,3.462e+4,1.414e+0,1.004e-3,7.892e+5,,,,3.304e+5,1.328e+2
204.9,1.132e+6,,,,,1.988e-3,,,3.715e-10,3.886e-23,9.108e+1,7.235e-3,6.919e-8,,,,,2.964e+4,,3.556e+4,1.548e+0,2.321e-4,7.157e+5,,,,3.509e+5,1.216e+2
205.0,1.086e+6,,,,,1.527e-3,,,1.018e-10,3.636e-23,1.489e+2,1.493e-2,7.124e-8,,,,,1.606e+4,,3.687e+4,1.904e+0,5.053e-5,6.773e+5,,,,3.555e+5,1.051e+2
205.2,1.046e+6,,,,,7.560e-4,,,6.401e-12,2.909e-23,3.347e+2,5.420e-2,6.340e-8,,,,,4.006e+3,,3.807e+4,3.814e+0,2.002e-6,6.921e+5,,,,3.115e+5,6.583e+1
205.3,1.028e+6,,,,,4.871e-4,,,1.469e-12,2.451e-23,4.600e+2,9.602e-2,5.480e-8,,,,,1.844e+3,,3.713e+4,5.719e+0,3.643e-7,7.204e+5,,,,2.683e+5,4.773e+1
205.4,9.952e+5,,,,,2.960e-4,,,3.179e-13,1.974e-23,5.968e+2,1.635e-1,4.468e-8,,,,,8.038e+2,,3.509e+4,8.523e+0,6.244e-8,7.404e+5,,,,2.183e+5,3.264e+1
205.5,9.387e+5,,,,,1.697e-4,,,6.485e-14,1.522e-23,7.307e+2,2.708e-1,3.437e-8,,,,,3.319e+2,,3.225e+4,1.240e+1,1.008e-8,7.376e+5,,,,1.677e+5,2.106e+1
205.6,8.559e+5,,,,,9.175e-5,,,1.247e-14,1.134e-23,8.444e+2,4.434e-1,2.494e-8,,,,,1.307e+2,,2.908e+4,1.745e+1,1.533e-9,7.042e+5,,,,1.216e+5,1.281e+1
205.8,6.300e+5,,,,,2.301e-5,,,3.861e-16,6.435e-24,9.479e+2,1.236e+0,1.103e-8,,,,,2.804e+1,,2.396e+4,3.083e+1,2.964e-11,5.513e+5,,,,5.372e+4,3.988e+0
205.9,5.062e+5,,,,,1.175e-5,,,6.273e-17,5.520e-24,9.209e+2,2.148e+0,6.730e-9,,,,,3.627e+1,,2.288e+4,3.867e+1,3.768e-12,4.496e+5,,,,3.274e+4,2.056e+0
206.0,3.898e+5,,,,,8.585e-6,,,1.325e-17,5.502e-24,8.444e+2,3.813e+0,3.890e-9,,,,,8.032e+1,,2.306e+4,4.679e+1,4.332e-12,3.469e+5,,,,1.887e+4,1.047e+0
206.1,2.890e+5,,,,,1.260e-5,,,2.483e-17,6.180e-24,7.307e+2,6.792e+0,2.159e-9,,,,,1.902e+2,,2.438e+4,5.473e+1,4.896e-12,2.532e+5,,,,1.040e+4,6.300e-1
206.3,1.493e+5,,,,,6.053e-5,,,7.532e-16,8.591e-24,4.600e+2,2.028e+1,8.078e-10,,,,,9.316e+2,,2.905e+4,6.855e+1,6.023e-12,1.148e+5,,,,3.975e+3,1.216e+0
206.4,1.101e+5,,,,,1.308e-4,,,3.922e-15,9.762e-24,3.347e+2,3.314e+1,7.956e-10,,,,,1.896e+3,,3.136e+4,7.375e+1,6.587e-12,7.178e+4,,,,4.662e+3,2.622e+0
206.5,8.849e+4,,,,,2.683e-4,,,1.931e-14,1.057e-23,2.298e+2,5.166e+1,1.120e-9,,,,,3.645e+3,,3.296e+4,7.739e+1,7.150e-12,4.303e+4,,,,8.494e+3,5.586e+0
206.6,8.285e+4,,,,,5.207e-4,,,8.992e-14,1.085e-23,1.489e+2,7.650e+1,1.790e-9,,,,,6.623e+3,,3.349e+4,7.919e+1,7.714e-12,2.503e+4,,,,1.740e+4,1.133e+1
206.8,1.251e+5,,,,,1.664e-3,,,1.648e-12,9.664e-24,5.258e+1,1.428e+2,4.352e-9,,,,,1.845e+4,,3.079e+4,7.672e+1,8.841e-12,8.472e+3,,,,6.706e+4,3.946e+1
206.9,1.834e+5,,,,,2.740e-3,,,6.489e-12,8.372e-24,2.865e+1,1.796e+2,6.294e-9,,,,,2.829e+4,,2.784e+4,7.290e+1,9.405e-12,5.342e+3,,,,1.216e+5,6.763e+1
207.0,2.778e+5,,,,,4.276e-3,1.885e-34,,2.416e-11,6.848e-24,1.473e+1,2.136e+2,8.604e-9,,,,,4.102e+4,,2.428e+4,6.829e+1,9.969e-12,3.829e+3,,,,2.082e+5,1.095e+2
207.1,4.177e+5,,,,,6.322e-3,1.390e-33,,8.504e-11,5.290e-24,7.148e+0,2.402e+2,1.111e-8,,,,,5.628e+4,,2.055e+4,6.401e+1,1.053e-11,3.260e+3,,,,3.371e+5,1.676e+2
207.3,8.542e+5,,,,,1.178e-2,5.993e-32,,8.911e-10,2.657e-24,1.415e+0,2.567e+2,1.564e-8,,,,,9.011e+4,,1.427e+4,6.093e+1,1.166e-11,3.735e+3,,,,7.454e+5,3.311e+2
207.4,1.141e+6,,,,,1.487e-2,3.624e-31,,2.652e-9,1.728e-24,5.775e-1,2.440e+2,1.703e-8,,,,,1.056e+5,,1.229e+4,6.349e+1,1.222e-11,4.493e+3,,,,1.018e+6,4.274e+2
207.5,1.449e+6,,,,,1.781e-2,2.075e-30,,7.465e-9,1.061e-24,2.224e-1,2.192e+2,1.752e-8,,,,,1.181e+5,,1.125e+4,6.853e+1,1.279e-11,5.464e+3,,,,1.314e+6,5.213e+2
207.6,1.748e+6,,,,,2.027e-2,1.125e-29,,1.987e-8,6.152e-25,8.081e-2,1.861e+2,1.703e-8,,,,,1.269e+5,,1.105e+4,7.499e+1,1.335e-11,6.543e+3,,,,1.602e+6,6.011e+2
207.8,2.167e+6,,,,,2.256e-2,2.810e-28,,1.190e-7,1.741e-25,8.973e-3,1.133e+2,1.356e-8,,,,,1.347e+5,,1.248e+4,8.569e+1,1.448e-11,8.618e+3,,,,2.010e+6,6.760e+2
207.9,2.229e+6,,,,,2.212e-2,1.294e-27,,2.679e-7,8.498e-26,2.742e-3,8.129e+1,1.111e-8,,,,,1.364e+5,,1.369e+4,8.688e+1,1.504e-11,9.489e+3,,,,2.068e+6,6.612e+2
208.0,2.176e+6,,,,,2.069e-2,5.644e-27,,5.701e-7,3.917e-26,7.906e-4,5.511e+1,8.604e-9,,,,,1.389e+5,,1.500e+4,8.418e+1,1.561e-11,1.026e+4,,,,2.011e+6,6.157e+2
208.1,2.021e+6,,,,,1.856e-2,2.332e-26,,1.148e-6,1.705e-26,2.152e-4,3.531e+1,6.292e-9,,,,,1.431e+5,,1.638e+4,7.770e+1,1.617e-11,1.099e+4,,,,1.850e+6,5.507e+2
208.3,1.518e+6,,,,,1.369e-2,3.385e-25,,3.936e-6,2.718e-27,1.340e-5,1.224e+1,2.837e-9,,,,,1.552e+5,,1.936e+4,5.725e+1,1.730e-11,1.268e+4,,,,1.330e+6,4.257e+2
208.4,1.244e+6,,,,,1.181e-2,1.189e-24,,6.708e-6,9.958e-28,3.066e-6,6.625e+0,1.749e-9,,,,,1.603e+5,,2.096e+4,4.596e+1,1.786e-11,1.370e+4,,,,1.049e+6,3.983e+2
208.5,1.000e+6,,,,,1.082e-2,3.960e-24,,1.082e-5,3.445e-28,6.620e-7,3.388e+0,1.019e-9,,,,,1.625e+5,,2.249e+4,3.559e+1,1.842e-11,1.476e+4,,,,8.002e+5,4.106e+2
208.6,8.094e+5,,,,,1.103e-2,1.250e-23,,1.653e-5,1.125e-28,1.349e-7,1.638e+0,5.605e-10,,,,,1.606e+5,,2.374e+4,2.688e+1,1.899e-11,1.571e+4,,,,6.089e+5,4.678e+2
208.8,6.246e+5,,,,,1.587e-2,1.060e-22,,3.287e-5,1.011e-29,4.719e-9,3.230e-1,1.431e-10,,,,,1.456e+5,,2.446e+4,1.531e+1,2.011e-11,1.670e+4,,,,4.371e+5,6.996e+2
208.9,6.287e+5,,,,,2.064e-2,2.849e-22,,4.292e-5,2.780e-30,8.573e-10,1.318e-1,6.636e-11,,,,,1.357e+5,,2.359e+4,1.210e+1,2.068e-11,1.664e+4,,,,4.519e+5,8.466e+2
209.0,6.853e+5,,,,,2.682e-2,7.262e-22,,5.342e-5,7.220e-31,4.518e-10,5.084e-2,2.908e-11,,,,,1.272e+5,,2.188e+4,1.011e+1,2.124e-11,1.638e+4,,,,5.188e+5,9.867e+2
209.1,7.797e+5,,,,,3.403e-2,1.756e-21,,6.363e-5,1.770e-31,1.977e-9,1.853e-2,1.204e-11,,,,,1.222e+5,,1.950e+4,9.000e+0,2.181e-11,1.626e+4,,,,6.205e+5,1.097e+3
209.3,1.010e+6,,,,,4.893e-2,8.754e-21,,8.093e-5,8.960e-33,6.181e-8,2.077e-3,1.739e-12,,,,,1.264e+5,,1.383e+4,8.264e+0,2.293e-11,1.890e+4,,,,8.497e+5,1.159e+3
209.4,1.110e+6,,,,,5.490e-2,1.806e-20,,8.774e-5,1.849e-33,3.204e-7,6.390e-4,6.071e-13,,,,,1.346e+5,,1.108e+4,8.246e+0,2.350e-11,2.342e+4,,,,9.398e+5,1.099e+3
209.5,1.181e+6,,,,,5.873e-2,3.536e-20,,9.365e-5,3.605e-34,1.574e-6,1.857e-4,2.002e-13,,,,,1.445e+5,2.348e-13,8.660e+3,8.269e+0,2.406e-11,3.169e+4,,,,9.956e+5,9.855e+2
209.6,1.218e+6,,,,,5.980e-2,6.567e-20,,9.905e-5,6.634e-35,7.324e-6,5.102e-5,6.235e-14,,,,,1.539e+5,1.679e-12,6.682e+3,8.220e+0,2.462e-11,4.519e+4,,,,1.012e+6,8.368e+2
209.8,1.201e+6,,,,,5.325e-2,1.937e-19,,1.084e-4,1.892e-36,1.349e-4,3.249e-6,5.099e-15,,,,,1.626e+5,7.306e-11,4.204e+3,7.609e+0,2.575e-11,9.397e+4,,,,9.400e+5,5.117e+2
209.9,1.166e+6,,,,,4.649e-2,3.075e-19,,1.113e-4,2.931e-37,5.342e-4,7.530e-7,1.339e-15,,,,,1.596e+5,4.445e-10,3.722e+3,7.001e+0,2.631e-11,1.314e+5,,,,8.713e+5,3.689e+2
210.0,1.129e+6,,,,,3.851e-2,4.634e-19,,1.118e-4,4.288e-38,2.004e-3,1.649e-7,3.322e-16,,,,,1.515e+5,2.562e-9,3.756e+3,6.240e+0,2.688e-11,1.779e+5,,,,7.958e+5,2.528e+2
210.1,1.098e+6,,,,,3.025e-2,6.629e-19,,1.089e-4,5.924e-39,7.123e-3,3.413e-8,7.785e-17,,,,,1.393e+5,1.399e-8,4.321e+3,5.404e+0,2.744e-11,2.322e+5,,,,7.222e+5,1.661e+2
210.3,1.068e+6,,,,,1.590e-2,1.160e-18,,9.175e-5,1.406e-37,7.653e-2,1.233e-9,3.605e-18,,,,,1.085e+5,3.552e-7,7.046e+3,3.839e+0,2.857e-11,3.565e+5,,,,5.958e+5,7.351e+1
210.4,1.067e+6,,,,,1.063e-2,1.420e-18,,7.863e-5,2.079e-37,2.313e-1,2.153e-10,7.122e-19,,,,,9.353e+4,1.650e-6,9.120e+3,3.225e+0,2.913e-11,4.222e+5,,,,5.419e+5,6.019e+1
210.5,1.071e+6,,,,,6.738e-3,1.651e-18,,6.410e-5,2.753e-37,6.625e-1,3.551e-11,1.329e-19,,,,,8.125e+4,7.266e-6,1.151e+4,2.745e+0,2.970e-11,4.879e+5,,,,4.904e+5,6.424e+1
210.6,1.079e+6,,,,,4.043e-3,1.822e-18,,4.962e-5,3.426e-37,1.798e+0,5.534e-12,2.344e-20,,,,,7.321e+4,3.031e-5,1.402e+4,2.378e+0,3.026e-11,5.526e+5,,,,4.387e+5,8.331e+1
210.8,1.098e+6,,,,,1.237e-3,1.909e-18,,2.532e-5,4.773e-37,1.126e+1,1.134e-13,6.144e-22,,,,,7.370e+4,4.488e-4,1.841e+4,1.839e+0,3.139e-11,6.730e+5,,,,3.327e+5,1.587e+2
210.9,1.108e+6,,,,,6.305e-4,1.817e-18,,1.667e-5,5.446e-37,2.597e+1,1.120e-13,9.133e-23,,,,,8.246e+4,1.593e-3,1.981e+4,1.608e+0,3.195e-11,7.228e+5,,,,2.825e+5,2.097e+2
211.0,1.116e+6,,,,,3.044e-4,1.657e-18,,1.039e-5,6.120e-37,5.677e+1,1.105e-13,1.283e-23,,,,,9.574e+4,5.356e-3,2.049e+4,1.383e+0,3.251e-11,7.597e+5,,,,2.394e+5,2.636e+2
211.1,1.120e+6,,,,,1.396e-4,1.457e-18,,6.135e-6,6.793e-37,1.176e+2,1.091e-13,1.230e-23,,,,,1.118e+5,1.707e-2,2.040e+4,1.169e+0,3.308e-11,7.791e+5,,,,2.079e+5,3.144e+2
211.3,1.114e+6,,,,,2.872e-5,1.063e-18,,1.849e-6,8.140e-37,4.288e+2,1.062e-13,1.125e-23,,,,,1.436e+5,1.474e-1,1.837e+4,8.089e-1,3.421e-11,7.601e+5,,,,1.910e+5,3.804e+2
211.4,1.110e+6,,,,,1.951e-5,9.190e-19,,1.016e-6,8.813e-37,7.550e+2,1.048e-13,1.072e-23,,,,,1.553e+5,3.995e-1,1.675e+4,6.783e-1,3.477e-11,7.306e+5,,,,2.063e+5,3.857e+2
211.5,1.115e+6,,,,,2.650e-5,8.254e-19,,7.183e-7,9.487e-37,1.259e+3,1.034e-13,1.020e-23,,,,,1.624e+5,1.026e+0,1.498e+4,5.818e-1,3.533e-11,7.017e+5,,,,2.338e+5,3.705e+2
211.6,1.135e+6,,,,,5.152e-5,7.792e-19,,9.002e-7,1.016e-36,1.990e+3,1.020e-13,9.671e-24,,,,,1.643e+5,2.497e+0,1.317e+4,5.131e-1,3.590e-11,6.871e+5,,,,2.680e+5,3.370e+2
