Wavelength (nm),Sum(calc),H I (9.6e-5),He I (5.0e-1),He II (1.3e-6),N I (9.5e-4),N II (5.3e-5),N III (2.7e-13),O I (9.7e-3),O II (3.3e-4),O III (2.3e-14),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-3),Ar II (4.7e-4),Ar III (4.7e-11),Mn I (2.6e-3),Mn II (7.7e-2),Fe I (6.6e-3),Fe II (1.4e-1),Fe III (3.2e-4),Cu I (2.6e-3),Cu II (2.7e-2),La I (8.2e-4),La II (9.9e-2),W I (4.7e-3),W II (9.5e-2),W III (2.7e-4)
203.1,9.679e+7,,,,,5.093e-8,,,3.426e-6,1.731e-26,6.620e-7,4.643e-3,1.918e-12,,,,,1.029e+7,,9.941e+6,2.647e+2,6.974e+5,7.486e+7,,,,9.619e+5,3.306e+4
203.2,1.229e+8,,,,,1.123e-7,,,2.633e-6,3.208e-26,3.066e-6,1.922e-3,5.633e-12,,,,,1.475e+7,,1.108e+7,3.052e+2,4.454e+5,9.489e+7,,,,1.684e+6,3.084e+4
203.3,1.522e+8,,,,,2.337e-7,,,1.926e-6,5.610e-26,1.340e-5,7.499e-4,1.562e-11,,,,,2.000e+7,,1.214e+7,3.543e+2,2.680e+5,1.169e+8,,,,2.783e+6,2.744e+4
203.4,1.819e+8,,,,,4.585e-7,,,1.337e-6,9.252e-26,5.527e-5,2.757e-4,4.089e-11,,,,,2.563e+7,,1.311e+7,4.079e+2,1.518e+5,1.387e+8,,,,4.342e+6,2.326e+4
203.6,2.307e+8,,,,,1.480e-6,,,5.457e-7,2.115e-25,7.906e-4,3.117e-5,2.351e-10,,,,,3.569e+7,,1.484e+7,5.089e+2,4.075e+4,1.711e+8,,,,8.943e+6,1.474e+4
203.7,2.448e+8,,,,,2.436e-6,,,3.203e-7,2.934e-25,2.742e-3,9.595e-6,5.165e-10,,,,,3.878e+7,,1.560e+7,5.469e+2,1.930e+4,1.786e+8,,,,1.186e+7,1.144e+4
203.8,2.509e+8,,,,,3.780e-6,,,1.774e-7,3.847e-25,8.973e-3,2.833e-6,1.071e-9,,,,,3.990e+7,,1.624e+7,5.727e+2,8.611e+3,1.798e+8,,,,1.499e+7,9.300e+3
203.9,2.496e+8,,,,,5.532e-6,,,9.276e-8,4.775e-25,2.772e-2,9.826e-7,2.093e-9,,,,,3.889e+7,,1.662e+7,5.855e+2,3.619e+3,1.758e+8,,,,1.820e+7,8.508e+3
204.1,2.313e+8,,,,,9.940e-6,,,2.128e-8,6.302e-25,2.224e-1,2.893e-6,6.718e-9,,,,,3.143e+7,,1.622e+7,5.767e+2,5.342e+2,1.589e+8,,,,2.472e+7,1.101e+4
204.2,2.184e+8,,,,,1.220e-5,,,9.336e-9,6.754e-25,5.775e-1,9.284e-6,1.103e-8,,,,,2.608e+7,,1.536e+7,5.587e+2,1.876e+2,1.485e+8,,,,2.839e+7,1.395e+4
204.3,2.051e+8,,,,,1.413e-5,,,3.862e-9,6.968e-25,1.415e+0,2.852e-5,1.707e-8,,,,,2.051e+7,,1.418e+7,5.340e+2,6.208e+1,1.376e+8,,,,3.279e+7,1.752e+4
204.4,1.924e+8,,,,,1.543e-5,,,1.507e-9,6.980e-25,3.274e+0,8.281e-5,2.494e-8,,,,,1.530e+7,,1.289e+7,5.046e+2,1.935e+1,1.259e+8,,,,3.825e+7,2.120e+4
204.6,1.715e+8,,,,,1.543e-5,,,1.922e-10,6.654e-25,1.473e+1,5.875e-4,4.468e-8,,,,,7.254e+6,,1.084e+7,4.434e+2,1.571e+0,1.011e+8,,,,5.225e+7,2.659e+4
204.7,1.639e+8,,,,,1.413e-5,,,6.284e-11,6.428e-25,2.865e+1,1.436e-3,5.480e-8,,,,,4.613e+6,,1.041e+7,4.232e+2,4.092e-1,8.915e+7,,,,5.970e+7,2.735e+4
204.8,1.582e+8,,,,,1.220e-5,,,1.937e-11,6.181e-25,5.258e+1,3.316e-3,6.340e-8,,,,,2.781e+6,,1.039e+7,4.241e+2,1.004e-1,7.892e+7,,,,6.608e+7,2.656e+4
205.0,1.508e+8,,,,,7.636e-6,,,1.542e-12,5.509e-25,1.489e+2,1.493e-2,7.124e-8,,,,,8.608e+5,,1.106e+7,5.713e+2,5.053e-3,6.773e+7,,,,7.109e+7,2.102e+4
205.1,1.475e+8,,,,,5.532e-6,,,3.983e-13,5.016e-25,2.298e+2,2.919e-2,6.919e-8,,,,,4.418e+5,,1.137e+7,7.817e+2,1.036e-3,6.726e+7,,,,6.838e+7,1.713e+4
205.2,1.432e+8,,,,,3.780e-6,,,9.699e-14,4.407e-25,3.347e+2,5.420e-2,6.340e-8,,,,,2.148e+5,,1.142e+7,1.144e+3,2.002e-4,6.921e+7,,,,6.229e+7,1.317e+4
205.3,1.369e+8,,,,,2.436e-6,,,2.226e-14,3.713e-25,4.600e+2,9.602e-2,5.480e-8,,,,,9.887e+4,,1.114e+7,1.716e+3,3.643e-5,7.204e+7,,,,5.366e+7,9.546e+3
205.5,1.170e+8,,,,,8.484e-7,,,9.825e-16,2.306e-25,7.307e+2,2.708e-1,3.437e-8,,,,,1.779e+4,,9.674e+6,3.720e+3,1.008e-6,7.376e+7,,,,3.354e+7,4.211e+3
205.6,1.035e+8,,,,,4.588e-7,,,1.889e-16,1.718e-25,8.444e+2,4.434e-1,2.494e-8,,,,,7.005e+3,,8.724e+6,5.235e+3,1.533e-7,7.042e+7,,,,2.432e+7,2.562e+3
205.7,8.848e+7,,,,,2.346e-7,,,3.423e-17,1.268e-25,9.209e+2,7.315e-1,1.708e-8,,,,,2.773e+3,,7.845e+6,7.094e+3,2.197e-8,6.398e+7,,,,1.664e+7,1.471e+3
205.8,7.308e+7,,,,,1.151e-7,,,5.849e-18,9.751e-26,9.479e+2,1.236e+0,1.103e-8,,,,,1.503e+3,,7.189e+6,9.248e+3,2.964e-9,5.513e+7,,,,1.074e+7,7.976e+2
206.0,4.540e+7,,,,,4.292e-8,,,2.007e-19,8.336e-26,8.444e+2,3.813e+0,3.890e-9,,,,,4.306e+3,,6.917e+6,1.404e+4,3.002e-9,3.469e+7,,,,3.774e+6,2.095e+2
206.1,3.474e+7,,,,,6.301e-8,,,3.763e-19,9.364e-26,7.307e+2,6.792e+0,2.159e-9,,,,,1.020e+4,,7.315e+6,1.642e+4,3.020e-9,2.532e+7,,,,2.080e+6,1.260e+2
206.2,2.667e+7,,,,,1.348e-7,,,2.072e-18,1.107e-25,5.968e+2,1.191e+1,1.214e-9,,,,,2.320e+4,,7.962e+6,1.863e+4,3.039e-9,1.750e+7,,,,1.157e+6,1.327e+2
206.3,2.106e+7,,,,,3.026e-7,,,1.141e-17,1.302e-25,4.600e+2,2.028e+1,8.078e-10,,,,,4.995e+4,,8.714e+6,2.057e+4,3.057e-9,1.148e+7,,,,7.950e+5,2.432e+2
206.5,1.611e+7,,,,,1.341e-6,,,2.926e-16,1.602e-25,2.298e+2,5.166e+1,1.120e-9,,,,,1.955e+5,,9.888e+6,2.322e+4,3.095e-9,4.303e+6,,,,1.699e+6,1.117e+3
206.6,1.641e+7,,,,,2.604e-6,,,1.362e-15,1.645e-25,1.489e+2,7.650e+1,1.790e-9,,,,,3.551e+5,,1.005e+7,2.376e+4,3.113e-9,2.503e+6,,,,3.480e+6,2.267e+3
206.7,1.890e+7,,,,,4.783e-6,,,5.999e-15,1.597e-25,9.108e+1,1.074e+2,2.852e-9,,,,,6.096e+5,,9.825e+6,2.368e+4,3.132e-9,1.440e+6,,,,7.001e+6,4.350e+3
206.9,3.475e+7,,,,,1.370e-5,,,9.832e-14,1.268e-25,2.865e+1,1.796e+2,6.294e-9,,,,,1.517e+6,,8.352e+6,2.187e+4,3.169e-9,5.342e+5,,,,2.431e+7,1.353e+4
207.0,5.156e+7,,,,,2.138e-5,9.424e-37,,3.660e-13,1.038e-25,1.473e+1,2.136e+2,8.604e-9,,,,,2.199e+6,,7.284e+6,2.049e+4,3.188e-9,3.829e+5,,,,4.165e+7,2.191e+4
207.1,7.699e+7,,,,,3.161e-5,6.951e-36,,1.289e-12,8.015e-26,7.148e+0,2.402e+2,1.111e-8,,,,,3.018e+6,,6.166e+6,1.920e+4,3.206e-9,3.260e+5,,,,6.743e+7,3.352e+4
207.2,1.126e+8,,,,,4.431e-5,4.690e-35,,4.289e-12,5.846e-26,3.274e+0,2.554e+2,1.356e-8,,,,,3.921e+6,,5.130e+6,1.837e+4,3.225e-9,3.288e+5,,,,1.031e+8,4.847e+4
207.4,2.135e+8,,,,,7.434e-5,1.812e-33,,4.019e-11,2.618e-26,5.775e-1,2.440e+2,1.703e-8,,,,,5.661e+6,,3.688e+6,1.905e+4,3.262e-9,4.493e+5,,,,2.036e+8,8.547e+4
207.5,2.732e+8,,,,,8.905e-5,1.038e-32,,1.131e-10,1.608e-26,2.224e-1,2.192e+2,1.752e-8,,,,,6.333e+6,,3.374e+6,2.056e+4,3.281e-9,5.464e+5,,,,2.628e+8,1.043e+5
207.6,3.314e+8,,,,,1.013e-4,5.627e-32,,3.010e-10,9.321e-27,8.081e-2,1.861e+2,1.703e-8,,,,,6.803e+6,,3.315e+6,2.250e+4,3.299e-9,6.543e+5,,,,3.204e+8,1.202e+5
207.7,3.807e+8,,,,,1.096e-4,2.889e-31,,7.577e-10,5.103e-27,2.772e-2,1.494e+2,1.564e-8,,,,,7.080e+6,,3.461e+6,2.438e+4,3.318e-9,7.623e+5,,,,3.692e+8,1.311e+5
207.9,4.262e+8,,,,,1.106e-4,6.470e-30,,4.059e-9,1.288e-27,2.742e-3,8.129e+1,1.111e-8,,,,,7.316e+6,,4.106e+6,2.606e+4,3.355e-9,9.489e+5,,,,4.137e+8,1.322e+5
208.0,4.154e+8,,,,,1.035e-4,2.822e-29,,8.639e-9,5.935e-28,7.906e-4,5.511e+1,8.604e-9,,,,,7.448e+6,,4.501e+6,2.525e+4,3.374e-9,1.026e+6,,,,4.023e+8,1.231e+5
208.1,3.838e+8,,,,,9.278e-5,1.166e-28,,1.739e-8,2.583e-28,2.152e-4,3.531e+1,6.292e-9,,,,,7.671e+6,,4.915e+6,2.331e+4,3.392e-9,1.099e+6,,,,3.700e+8,1.101e+5
208.2,3.366e+8,,,,,8.039e-5,4.564e-28,,3.311e-8,1.061e-28,5.527e-5,2.139e+1,4.347e-9,,,,,7.982e+6,,5.349e+6,2.049e+4,3.411e-9,1.177e+6,,,,3.220e+8,9.634e+4
208.4,2.260e+8,,,,,5.904e-5,5.946e-27,,1.016e-7,1.509e-29,3.066e-6,6.625e+0,1.749e-9,,,,,8.595e+6,,6.287e+6,1.379e+4,3.448e-9,1.370e+6,,,,2.097e+8,7.965e+4
208.5,1.771e+8,,,,,5.408e-5,1.980e-26,,1.639e-7,5.220e-30,6.620e-7,3.388e+0,1.019e-9,,,,,8.711e+6,,6.746e+6,1.068e+4,3.466e-9,1.476e+6,,,,1.600e+8,8.212e+4
208.6,1.392e+8,,,,,5.513e-5,6.248e-26,,2.504e-7,1.705e-30,1.349e-7,1.638e+0,5.605e-10,,,,,8.608e+6,,7.123e+6,8.064e+3,3.485e-9,1.571e+6,,,,1.218e+8,9.357e+4
208.8,1.044e+8,,,,,7.934e-5,5.299e-25,,4.980e-7,1.532e-31,4.719e-9,3.230e-1,1.431e-10,,,,,7.807e+6,,7.339e+6,4.594e+3,3.522e-9,1.670e+6,,,,8.742e+7,1.399e+5
208.9,1.066e+8,,,,,1.032e-4,1.425e-24,,6.503e-7,4.213e-32,8.573e-10,1.318e-1,6.636e-11,,,,,7.277e+6,,7.076e+6,3.629e+3,3.541e-9,1.664e+6,,,,9.039e+7,1.693e+5
209.0,1.190e+8,,,,,1.341e-4,3.631e-24,,8.094e-7,1.094e-32,4.518e-10,5.084e-2,2.908e-11,,,,,6.823e+6,,6.563e+6,3.034e+3,3.559e-9,1.638e+6,,,,1.038e+8,1.973e+5
209.1,1.384e+8,,,,,1.701e-4,8.778e-24,,9.641e-7,2.682e-33,1.977e-9,1.853e-2,1.204e-11,,,,,6.554e+6,,5.849e+6,2.700e+3,3.578e-9,1.626e+6,,,,1.241e+8,2.194e+5
209.3,1.830e+8,,,,,2.446e-4,4.377e-23,,1.226e-6,1.358e-34,6.181e-8,2.077e-3,1.739e-12,,,,,6.777e+6,,4.148e+6,2.479e+3,3.615e-9,1.890e+6,,,,1.699e+8,2.318e+5
209.4,2.011e+8,,,,,2.745e-4,9.030e-23,,1.329e-6,2.802e-35,3.204e-7,6.390e-4,6.071e-13,,,,,7.216e+6,,3.323e+6,2.474e+3,3.634e-9,2.342e+6,,,,1.880e+8,2.197e+5
209.5,2.128e+8,,,,,2.936e-4,1.768e-22,,1.419e-6,5.462e-36,1.574e-6,1.857e-4,2.002e-13,,,,,7.750e+6,7.044e-11,2.598e+6,2.481e+3,3.652e-9,3.169e+6,,,,1.991e+8,1.971e+5
209.6,2.173e+8,,,,,2.990e-4,3.284e-22,,1.501e-6,1.005e-36,7.324e-6,5.102e-5,6.235e-14,,,,,8.252e+6,5.037e-10,2.005e+6,2.466e+3,3.671e-9,4.519e+6,,,,2.024e+8,1.674e+5
209.8,2.075e+8,,,,,2.662e-4,9.683e-22,,1.643e-6,2.866e-38,1.349e-4,3.249e-6,5.099e-15,,,,,8.721e+6,2.192e-8,1.261e+6,2.283e+3,3.708e-9,9.397e+6,,,,1.880e+8,1.023e+5
209.9,1.971e+8,,,,,2.325e-4,1.537e-21,,1.687e-6,4.441e-39,5.342e-4,7.530e-7,1.339e-15,,,,,8.558e+6,1.333e-7,1.117e+6,2.100e+3,3.727e-9,1.314e+7,,,,1.743e+8,7.379e+4
210.0,1.862e+8,,,,,1.926e-4,2.317e-21,,1.694e-6,6.498e-40,2.004e-3,1.649e-7,3.322e-16,,,,,8.125e+6,7.686e-7,1.127e+6,1.872e+3,3.745e-9,1.779e+7,,,,1.592e+8,5.055e+4
210.1,1.764e+8,,,,,1.513e-4,3.315e-21,,1.650e-6,1.614e-39,7.123e-3,3.413e-8,7.785e-17,,,,,7.469e+6,4.198e-6,1.296e+6,1.621e+3,3.764e-9,2.322e+7,,,,1.444e+8,3.322e+4
210.3,1.628e+8,,,,,7.951e-5,5.802e-21,,1.390e-6,3.541e-39,7.653e-2,1.233e-9,3.605e-18,,,,,5.817e+6,1.066e-4,2.114e+6,1.152e+3,3.801e-9,3.565e+7,,,,1.192e+8,1.470e+4
210.4,1.584e+8,,,,,5.317e-5,7.101e-21,,1.191e-6,4.505e-39,2.313e-1,2.153e-10,7.122e-19,,,,,5.015e+6,4.951e-4,2.736e+6,9.675e+2,3.820e-9,4.222e+7,,,,1.084e+8,1.204e+4
210.5,1.547e+8,,,,,3.369e-5,8.253e-21,,9.713e-7,5.469e-39,6.625e-1,3.551e-11,1.329e-19,,,,,4.357e+6,2.180e-3,3.454e+6,8.236e+2,3.838e-9,4.879e+7,,,,9.809e+7,1.285e+4
210.7,1.474e+8,,,,,1.149e-5,9.558e-21,,5.517e-7,7.397e-39,4.621e+0,8.150e-13,3.904e-21,,,,,3.782e+6,3.595e-2,4.923e+6,6.264e+2,3.876e-9,6.150e+7,,,,7.716e+7,2.311e+4
210.8,1.433e+8,,,,,6.184e-6,9.543e-21,,3.836e-7,8.361e-39,1.126e+1,1.134e-13,6.144e-22,,,,,3.952e+6,1.346e-1,5.523e+6,5.518e+2,3.894e-9,6.730e+7,,,,6.654e+7,3.175e+4
210.9,1.392e+8,,,,,3.152e-6,9.087e-21,,2.526e-7,9.325e-39,2.597e+1,1.120e-13,9.133e-23,,,,,4.421e+6,4.778e-1,5.944e+6,4.823e+2,3.913e-9,7.228e+7,,,,5.650e+7,4.194e+4
211.0,1.352e+8,,,,,1.522e-6,8.285e-21,,1.575e-7,1.029e-38,5.677e+1,1.106e-13,1.283e-23,,,,,5.133e+6,1.607e+0,6.146e+6,4.150e+2,3.931e-9,7.597e+7,,,,4.789e+7,5.273e+4
211.2,1.290e+8,,,,,3.087e-7,6.245e-21,,5.206e-8,1.222e-38,2.307e+2,1.079e-13,1.177e-23,,,,,6.889e+6,1.546e+1,5.894e+6,2.923e+2,3.969e-9,7.786e+7,,,,3.824e+7,7.106e+4
211.3,1.275e+8,,,,,1.436e-7,5.315e-21,,2.801e-8,1.318e-38,4.288e+2,1.065e-13,1.125e-23,,,,,7.700e+6,4.421e+1,5.510e+6,2.427e+2,3.987e-9,7.601e+7,,,,3.820e+7,7.608e+4
211.4,1.278e+8,,,,,9.755e-8,4.595e-21,,1.540e-8,1.414e-38,7.550e+2,1.051e-13,1.072e-23,,,,,8.328e+6,1.198e+2,5.026e+6,2.035e+2,4.006e-9,7.306e+7,,,,4.127e+7,7.715e+4
211.5,1.302e+8,,,,,1.325e-7,4.127e-21,,1.088e-8,1.511e-38,1.259e+3,1.037e-13,1.020e-23,,,,,8.708e+6,3.078e+2,4.493e+6,1.745e+2,4.024e-9,7.017e+7,,,,4.676e+7,7.410e+4
211.7,1.425e+8,,,,,5.233e-7,3.846e-21,,2.601e-8,1.704e-38,2.980e+3,1.010e-13,9.145e-24,,,,,8.645e+6,1.727e+3,3.424e+6,1.389e+2,4.061e-9,6.996e+7,,,,6.040e+7,5.808e+4
211.8,1.518e+8,,,,,1.024e-6,3.896e-21,,5.464e-8,1.800e-38,4.226e+3,9.962e-14,8.620e-24,,,,,8.237e+6,3.773e+3,2.931e+6,1.267e+2,4.080e-9,7.476e+7,,,,6.584e+7,4.739e+4
211.9,1.622e+8,,,,,1.905e-6,3.963e-21,,1.123e-7,1.896e-38,5.677e+3,9.824e-14,8.094e-24,,,,,7.631e+6,7.812e+3,2.485e+6,1.151e+2,4.099e-9,8.324e+7,,,,6.881e+7,3.662e+4
